Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_043,3,3199.39,M3,3749.78,95.0,645.39,3844.78
Job_043,4,3199.39,M8,3891.95,48.0,740.56,3939.95
Job_043,5,3199.39,M9,4102.56,72.0,975.17,4174.56
Job_043,6,3199.39,M0,4174.56,47.0,1022.17,4221.56
Job_043,7,3199.39,M6,4265.73,65.0,1131.34,4330.73
Job_043,8,3199.39,M4,4361.89,6.0,1168.5,4367.89
Job_043,9,3199.39,M7,4367.89,25.0,1193.5,4392.89
Job_044,0,3239.74,M1,3239.74,46.0,46.0,3285.74
Job_044,1,3239.74,M0,3285.74,37.0,83.0,3322.74
Job_044,2,3239.74,M3,3322.74,61.0,144.0,3383.74
Job_044,3,3239.74,M2,3383.74,13.0,157.0,3396.74
Job_044,4,3239.74,M6,3396.74,32.0,189.0,3428.74
Job_044,5,3239.74,M5,3473.78,21.0,255.04,3494.78
Job_044,6,3239.74,M9,3494.78,32.0,287.04,3526.78
Job_044,7,3239.74,M8,3566.78,89.0,416.04,3655.78
Job_044,8,3239.74,M7,3655.78,30.0,446.04,3685.78
Job_044,9,3239.74,M4,3720.74,55.0,536.0,3775.74
Job_045,0,3395.63,M2,3396.74,31.0,32.11,3427.74
Job_045,1,3395.63,M0,3427.74,86.0,118.11,3513.74
Job_045,2,3395.63,M1,3513.74,46.0,164.11,3559.74
Job_045,3,3395.63,M5,3565.74,74.0,244.11,3639.74
Job_045,4,3395.63,M4,3688.74,32.0,325.11,3720.74
Job_045,5,3395.63,M6,3720.74,88.0,413.11,3808.74
Job_045,6,3395.63,M8,3808.74,19.0,432.11,3827.74
Job_045,7,3395.63,M9,3827.74,48.0,480.11,3875.74
Job_045,8,3395.63,M7,3875.74,36.0,516.11,3911.74
Job_045,9,3395.63,M3,3911.74,79.0,595.11,3990.74
Job_046,0,3628.04,M0,3759.95,76.0,207.91,3835.95
Job_046,1,3628.04,M1,4854.56,69.0,1295.52,4923.56
Job_046,2,3628.04,M3,4929.61,76.0,1377.57,5005.61
Job_046,3,3628.04,M5,5047.89,51.0,1470.85,5098.89
Job_046,4,3628.04,M2,5098.89,85.0,1555.85,5183.89
Job_046,5,3628.04,M9,5183.89,11.0,1566.85,5194.89
Job_046,6,3628.04,M6,5194.89,40.0,1606.85,5234.89
Job_046,7,3628.04,M7,5319.89,89.0,1780.85,5408.89
Job_046,8,3628.04,M4,5408.89,26.0,1806.85,5434.89
Job_046,9,3628.04,M8,5434.89,74.0,1880.85,5508.89
Job_047,0,3661.95,M1,3661.95,85.0,85.0,3746.95
Job_047,1,3661.95,M0,3746.95,13.0,98.0,3759.95
Job_047,2,3661.95,M2,3759.95,61.0,159.0,3820.95
Job_047,3,3661.95,M6,3820.95,7.0,166.0,3827.95
Job_047,4,3661.95,M8,3827.95,64.0,230.0,3891.95
Job_047,5,3661.95,M9,3891.95,76.0,306.0,3967.95
Job_047,6,3661.95,M5,3967.95,47.0,353.0,4014.95
Job_047,7,3661.95,M3,4014.95,52.0,405.0,4066.95
Job_047,8,3661.95,M4,4091.56,90.0,519.61,4181.56
Job_047,9,3661.95,M7,4181.56,45.0,564.61,4226.56
Job_048,0,3771.94,M2,4163.73,31.0,422.79,4194.73
Job_048,1,3771.94,M0,4250.56,86.0,564.62,4336.56
Job_048,2,3771.94,M1,4336.56,46.0,610.62,4382.56
Job_048,3,3771.94,M5,4382.56,74.0,684.62,4456.56
Job_048,4,3771.94,M4,4936.89,32.0,1196.95,4968.89
Job_048,5,3771.94,M6,4968.89,88.0,1284.95,5056.89
Job_048,6,3771.94,M8,5056.89,19.0,1303.95,5075.89
Job_048,7,3771.94,M9,5075.89,48.0,1351.95,5123.89
Job_048,8,3771.94,M7,5123.89,36.0,1387.95,5159.89
Job_048,9,3771.94,M3,5159.89,79.0,1466.95,5238.89
Job_049,0,3824.71,M0,3926.56,76.0,177.85,4002.56
Job_049,1,3824.71,M1,4382.56,69.0,626.85,4451.56
Job_049,2,3824.71,M3,4451.56,76.0,702.85,4527.56
Job_049,3,3824.71,M5,4527.56,51.0,753.85,4578.56
Job_049,4,3824.71,M2,4580.61,85.0,840.9,4665.61
Job_049,5,3824.71,M9,4697.89,11.0,884.18,4708.89
Job_049,6,3824.71,M6,4760.89,40.0,976.18,4800.89
Job_049,7,3824.71,M7,4816.89,89.0,1081.18,4905.89
Job_049,8,3824.71,M4,4910.89,26.0,1112.18,4936.89
Job_049,9,3824.71,M8,4945.89,74.0,1195.18,5019.89
Job_050,0,3883.56,M0,3883.56,43.0,43.0,3926.56
Job_050,1,3883.56,M2,3926.56,90.0,133.0,4016.56
Job_050,2,3883.56,M4,4016.56,75.0,208.0,4091.56
Job_050,3,3883.56,M9,4091.56,11.0,219.0,4102.56
Job_050,4,3883.56,M3,4102.56,69.0,288.0,4171.56
Job_050,5,3883.56,M1,4191.73,28.0,336.17,4219.73
Job_050,6,3883.56,M6,4219.73,46.0,382.17,4265.73
Job_050,7,3883.56,M5,4266.89,46.0,429.33,4312.89
Job_050,8,3883.56,M7,4441.89,72.0,630.33,4513.89
Job_050,9,3883.56,M8,4513.89,30.0,660.33,4543.89
Job_051,0,4065.73,M2,4065.73,84.0,84.0,4149.73
Job_051,1,4065.73,M1,4151.89,2.0,88.16,4153.89
Job_051,2,4065.73,M5,4153.89,52.0,140.16,4205.89
Job_051,3,4065.73,M3,4292.89,95.0,322.16,4387.89
Job_051,4,4065.73,M8,4387.89,48.0,370.16,4435.89
Job_051,5,4065.73,M9,4435.89,72.0,442.16,4507.89
Job_051,6,4065.73,M0,4507.89,47.0,489.16,4554.89
Job_051,7,4065.73,M6,4633.89,65.0,633.16,4698.89
Job_051,8,4065.73,M4,4698.89,6.0,639.16,4704.89
Job_051,9,4065.73,M7,4717.89,25.0,677.16,4742.89
Job_052,0,4070.89,M1,4070.89,81.0,81.0,4151.89
Job_052,1,4070.89,M2,4194.73,95.0,218.84,4289.73
Job_052,2,4070.89,M0,4336.56,71.0,336.67,4407.56
Job_052,3,4070.89,M4,4472.89,99.0,501.0,4571.89
Job_052,4,4070.89,M6,4571.89,9.0,510.0,4580.89
Job_052,5,4070.89,M8,4580.89,52.0,562.0,4632.89
Job_052,6,4070.89,M7,4632.89,85.0,647.0,4717.89
Job_052,7,4070.89,M3,4717.89,98.0,745.0,4815.89
Job_052,8,4070.89,M9,4815.89,22.0,767.0,4837.89
Job_052,9,4070.89,M5,4837.89,43.0,810.0,4880.89
Job_053,0,4077.28,M2,4149.73,14.0,86.45,4163.73
Job_053,1,4077.28,M0,4163.73,6.0,92.45,4169.73
Job_053,2,4077.28,M1,4169.73,22.0,114.45,4191.73
Job_053,3,4077.28,M5,4205.89,61.0,189.61,4266.89
Job_053,4,4077.28,M3,4266.89,26.0,215.61,4292.89
Job_053,5,4077.28,M4,4292.89,69.0,284.61,4361.89
Job_053,6,4077.28,M8,4361.89,21.0,305.61,4382.89
Job_053,7,4077.28,M7,4392.89,49.0,364.61,4441.89
Job_053,8,4077.28,M9,4507.89,72.0,502.61,4579.89
Job_053,9,4077.28,M6,4580.89,53.0,556.61,4633.89
Job_054,0,4078.72,M1,5436.95,91.0,1449.23,5527.95
Job_054,1,4078.72,M0,5575.95,85.0,1582.23,5660.95
Job_054,2,4078.72,M3,5976.89,39.0,1937.17,6015.89
Job_054,3,4078.72,M2,6015.89,74.0,2011.17,6089.89
Job_054,4,4078.72,M8,6133.89,90.0,2145.17,6223.89
Job_054,5,4078.72,M5,6466.89,10.0,2398.17,6476.89
Job_054,6,4078.72,M7,6501.89,12.0,2435.17,6513.89
Job_054,7,4078.72,M6,6596.89,89.0,2607.17,6685.89
Job_054,8,4078.72,M9,6685.89,45.0,2652.17,6730.89
Job_054,9,4078.72,M4,6754.89,33.0,2709.17,6787.89
Job_055,0,4204.04,M0,4221.56,29.0,46.52,4250.56
Job_055,1,4204.04,M1,4250.56,78.0,124.52,4328.56
Job_055,2,4204.04,M2,4328.56,9.0,133.52,4337.56
Job_055,3,4204.04,M3,4387.89,36.0,219.85,4423.89
Job_055,4,4204.04,M4,4423.89,49.0,268.85,4472.89
Job_055,5,4204.04,M5,4472.89,11.0,279.85,4483.89
Job_055,6,4204.04,M6,4483.89,62.0,341.85,4545.89
Job_055,7,4204.04,M7,4545.89,56.0,397.85,4601.89
Job_055,8,4204.04,M8,4632.89,44.0,472.85,4676.89
Job_055,9,4204.04,M9,4676.89,21.0,493.85,4697.89
Job_056,0,4309.61,M1,4610.56,85.0,385.95,4695.56
Job_056,1,4309.61,M0,4695.56,13.0,398.95,4708.56
Job_056,2,4309.61,M2,4760.61,61.0,512.0,4821.61
Job_056,3,4309.61,M6,4821.61,7.0,519.0,4828.61
Job_056,4,4309.61,M8,4860.89,64.0,615.28,4924.89
Job_056,5,4309.61,M9,4924.89,76.0,691.28,5000.89
Job_056,6,4309.61,M5,5000.89,47.0,738.28,5047.89
Job_056,7,4309.61,M3,5047.89,52.0,790.28,5099.89
Job_056,8,4309.61,M4,5099.89,90.0,880.28,5189.89
Job_056,9,4309.61,M7,5244.89,45.0,980.28,5289.89
Job_057,0,4320.0,M0,4407.56,29.0,116.56,4436.56
Job_057,1,4320.0,M1,4451.56,78.0,209.56,4529.56
Job_057,2,4320.0,M2,4529.56,9.0,218.56,4538.56
Job_057,3,4320.0,M3,4538.56,36.0,254.56,4574.56
Job_057,4,4320.0,M4,4574.56,49.0,303.56,4623.56
Job_057,5,4320.0,M5,4623.56,11.0,314.56,4634.56
Job_057,6,4320.0,M6,4698.89,62.0,440.89,4760.89
Job_057,7,4320.0,M7,4760.89,56.0,496.89,4816.89
Job_057,8,4320.0,M8,4816.89,44.0,540.89,4860.89
Job_057,9,4320.0,M9,4860.89,21.0,561.89,4881.89
Job_058,0,4408.05,M0,4554.89,43.0,189.84,4597.89
Job_058,1,4408.05,M2,5260.95,90.0,942.9,5350.95
Job_058,2,4408.05,M4,5837.89,75.0,1504.84,5912.89
Job_058,3,4408.05,M9,5912.89,11.0,1515.84,5923.89
Job_058,4,4408.05,M3,6015.89,69.0,1676.84,6084.89
Job_058,5,4408.05,M1,6098.89,28.0,1718.84,6126.89
Job_058,6,4408.05,M6,6126.89,46.0,1764.84,6172.89
Job_058,7,4408.05,M5,6303.89,46.0,1941.84,6349.89
Job_058,8,4408.05,M7,6349.89,72.0,2013.84,6421.89
Job_058,9,4408.05,M8,6421.89,30.0,2043.84,6451.89
Job_059,0,4472.78,M1,4763.56,91.0,381.78,4854.56
Job_059,1,4472.78,M0,5199.95,85.0,812.17,5284.95
Job_059,2,4472.78,M3,5911.89,39.0,1478.11,5950.89
Job_059,3,4472.78,M2,6197.89,74.0,1799.11,6271.89
Job_059,4,4472.78,M8,6545.89,90.0,2163.11,6635.89
Job_059,5,4472.78,M5,6635.89,10.0,2173.11,6645.89
Job_059,6,4472.78,M7,6645.89,12.0,2185.11,6657.89
Job_059,7,4472.78,M6,6685.89,89.0,2302.11,6774.89
Job_059,8,4472.78,M9,6806.89,45.0,2379.11,6851.89
Job_059,9,4472.78,M4,6856.89,33.0,2417.11,6889.89
Job_060,0,4527.97,M1,4529.56,81.0,82.59,4610.56
Job_060,1,4527.97,M2,4665.61,95.0,232.64,4760.61
Job_060,2,4527.97,M0,4760.61,71.0,303.64,4831.61
Job_060,3,4527.97,M4,4968.89,99.0,539.92,5067.89
Job_060,4,4527.97,M6,5067.89,9.0,548.92,5076.89
Job_060,5,4527.97,M8,5076.89,52.0,600.92,5128.89
Job_060,6,4527.97,M7,5159.89,85.0,716.92,5244.89
Job_060,7,4527.97,M3,5244.89,98.0,814.92,5342.89
Job_060,8,4527.97,M9,5342.89,22.0,836.92,5364.89
Job_060,9,4527.97,M5,5364.89,43.0,879.92,5407.89
Job_061,0,4566.61,M2,4566.61,14.0,14.0,4580.61
Job_061,1,4566.61,M0,4597.89,6.0,37.28,4603.89
Job_061,2,4566.61,M1,4695.56,22.0,150.95,4717.56
Job_061,3,4566.61,M5,4717.56,61.0,211.95,4778.56
Job_061,4,4566.61,M3,4815.89,26.0,275.28,4841.89
Job_061,5,4566.61,M4,4841.89,69.0,344.28,4910.89
Job_061,6,4566.61,M8,4924.89,21.0,379.28,4945.89
Job_061,7,4566.61,M7,4945.89,49.0,428.28,4994.89
Job_061,8,4566.61,M9,5000.89,72.0,506.28,5072.89
Job_061,9,4566.61,M6,5108.89,53.0,595.28,5161.89
Job_062,0,4639.39,M2,5350.95,84.0,795.56,5434.95
Job_062,1,4639.39,M1,5434.95,2.0,797.56,5436.95
Job_062,2,4639.39,M5,5436.95,52.0,849.56,5488.95
Job_062,3,4639.39,M3,5747.89,95.0,1203.5,5842.89
Job_062,4,4639.39,M8,5842.89,48.0,1251.5,5890.89
Job_062,5,4639.39,M9,5923.89,72.0,1356.5,5995.89
Job_062,6,4639.39,M0,5995.89,47.0,1403.5,6042.89
Job_062,7,4639.39,M6,6172.89,65.0,1598.5,6237.89
Job_062,8,4639.39,M4,6237.89,6.0,1604.5,6243.89
Job_062,9,4639.39,M7,6243.89,25.0,1629.5,6268.89
Job_063,0,4679.74,M1,4717.56,46.0,83.82,4763.56
Job_063,1,4679.74,M0,4831.61,37.0,188.87,4868.61
Job_063,2,4679.74,M3,4868.61,61.0,249.87,4929.61
Job_063,3,4679.74,M2,4929.61,13.0,262.87,4942.61
Job_063,4,4679.74,M6,5076.89,32.0,429.15,5108.89
Job_063,5,4679.74,M5,5108.89,21.0,450.15,5129.89
Job_063,6,4679.74,M9,5129.89,32.0,482.15,5161.89
Job_063,7,4679.74,M8,5161.89,89.0,571.15,5250.89
Job_063,8,4679.74,M7,5289.89,30.0,640.15,5319.89
Job_063,9,4679.74,M4,5319.89,55.0,695.15,5374.89
Job_064,0,4835.63,M2,4835.63,31.0,31.0,4866.63
Job_064,1,4835.63,M0,4868.61,86.0,118.98,4954.61
Job_064,2,4835.63,M1,4954.61,46.0,164.98,5000.61
Job_064,3,4835.63,M5,5129.89,74.0,368.26,5203.89
Job_064,4,4835.63,M4,5203.89,32.0,400.26,5235.89
Job_064,5,4835.63,M6,5235.89,88.0,488.26,5323.89
Job_064,6,4835.63,M8,5323.89,19.0,507.26,5342.89
Job_064,7,4835.63,M9,5364.89,48.0,577.26,5412.89
Job_064,8,4835.63,M7,5412.89,36.0,613.26,5448.89
Job_064,9,4835.63,M3,5448.89,79.0,692.26,5527.89
Job_065,0,5068.04,M0,5068.04,76.0,76.0,5144.04
Job_065,1,5068.04,M1,6685.89,69.0,1686.85,6754.89
Job_065,2,5068.04,M3,7046.89,76.0,2054.85,7122.89
Job_065,3,5068.04,M5,7242.89,51.0,2225.85,7293.89
Job_065,4,5068.04,M2,7293.89,85.0,2310.85,7378.89
Job_065,5,5068.04,M9,7378.89,11.0,2321.85,7389.89
Job_065,6,5068.04,M6,7389.89,40.0,2361.85,7429.89
Job_065,7,5068.04,M7,7434.89,89.0,2455.85,7523.89
Job_065,8,5068.04,M4,7523.89,26.0,2481.85,7549.89
Job_065,9,5068.04,M8,7549.89,74.0,2555.85,7623.89
Job_066,0,5101.95,M1,5101.95,85.0,85.0,5186.95
Job_066,1,5101.95,M0,5186.95,13.0,98.0,5199.95
Job_066,2,5101.95,M2,5199.95,61.0,159.0,5260.95
Job_066,3,5101.95,M6,5323.89,7.0,228.94,5330.89
Job_066,4,5101.95,M8,5508.89,64.0,470.94,5572.89
Job_066,5,5101.95,M9,5572.89,76.0,546.94,5648.89
Job_066,6,5101.95,M5,5648.89,47.0,593.94,5695.89
Job_066,7,5101.95,M3,5695.89,52.0,645.94,5747.89
Job_066,8,5101.95,M4,5747.89,90.0,735.94,5837.89
Job_066,9,5101.95,M7,5837.89,45.0,780.94,5882.89
Job_067,0,5211.94,M2,5434.95,31.0,254.01,5465.95
Job_067,1,5211.94,M0,5465.95,86.0,340.01,5551.95
Job_067,2,5211.94,M1,6289.89,46.0,1123.95,6335.89
Job_067,3,5211.94,M5,6349.89,74.0,1211.95,6423.89
Job_067,4,5211.94,M4,6455.89,32.0,1275.95,6487.89
Job_067,5,5211.94,M6,6774.89,88.0,1650.95,6862.89
Job_067,6,5211.94,M8,6862.89,19.0,1669.95,6881.89
Job_067,7,5211.94,M9,6883.89,48.0,1719.95,6931.89
Job_067,8,5211.94,M7,6931.89,36.0,1755.95,6967.89
Job_067,9,5211.94,M3,6967.89,79.0,1834.95,7046.89
Job_068,0,5264.71,M0,6224.89,76.0,1036.18,6300.89
Job_068,1,5264.71,M1,6426.89,69.0,1231.18,6495.89
Job_068,2,5264.71,M3,6495.89,76.0,1307.18,6571.89
Job_068,3,5264.71,M5,6706.89,51.0,1493.18,6757.89
Job_068,4,5264.71,M2,6786.89,85.0,1607.18,6871.89
Job_068,5,5264.71,M9,6872.89,11.0,1619.18,6883.89
Job_068,6,5264.71,M6,6917.89,40.0,1693.18,6957.89
Job_068,7,5264.71,M7,7230.89,89.0,2055.18,7319.89
Job_068,8,5264.71,M4,7319.89,26.0,2081.18,7345.89
Job_068,9,5264.71,M8,7437.89,74.0,2247.18,7511.89
Job_069,0,5323.56,M0,5323.56,43.0,43.0,5366.56
Job_069,1,5323.56,M2,5465.95,90.0,232.39,5555.95
Job_069,2,5323.56,M4,5555.95,75.0,307.39,5630.95
Job_069,3,5323.56,M9,5648.89,11.0,336.33,5659.89
Job_069,4,5323.56,M3,5842.89,69.0,588.33,5911.89
Job_069,5,5323.56,M1,5911.89,28.0,616.33,5939.89
Job_069,6,5323.56,M6,5939.89,46.0,662.33,5985.89
Job_069,7,5323.56,M5,5985.89,46.0,708.33,6031.89
Job_069,8,5323.56,M7,6031.89,72.0,780.33,6103.89
Job_069,9,5323.56,M8,6103.89,30.0,810.33,6133.89
Job_070,0,5505.73,M2,6702.89,84.0,1281.16,6786.89
Job_070,1,5505.73,M1,7031.89,2.0,1528.16,7033.89
Job_070,2,5505.73,M5,7033.89,52.0,1580.16,7085.89
Job_070,3,5505.73,M3,7122.89,95.0,1712.16,7217.89
Job_070,4,5505.73,M8,7341.89,48.0,1884.16,7389.89
Job_070,5,5505.73,M9,7509.89,72.0,2076.16,7581.89
Job_070,6,5505.73,M0,7581.89,47.0,2123.16,7628.89
Job_070,7,5505.73,M6,7637.89,65.0,2197.16,7702.89
Job_070,8,5505.73,M4,7702.89,6.0,2203.16,7708.89
Job_070,9,5505.73,M7,7708.89,25.0,2228.16,7733.89
Job_071,0,5510.89,M1,6017.89,81.0,588.0,6098.89
Job_071,1,5510.89,M2,6445.89,95.0,1030.0,6540.89
Job_071,2,5510.89,M0,6540.89,71.0,1101.0,6611.89
Job_071,3,5510.89,M4,6655.89,99.0,1244.0,6754.89
Job_071,4,5510.89,M6,6908.89,9.0,1407.0,6917.89
Job_071,5,5510.89,M8,6917.89,52.0,1459.0,6969.89
Job_071,6,5510.89,M7,7088.89,85.0,1663.0,7173.89
Job_071,7,5510.89,M3,7312.89,98.0,1900.0,7410.89
Job_071,8,5510.89,M9,7651.89,22.0,2163.0,7673.89
Job_071,9,5510.89,M5,7673.89,43.0,2206.0,7716.89
Job_072,0,5517.28,M2,5555.95,14.0,52.67,5569.95
Job_072,1,5517.28,M0,5569.95,6.0,58.67,5575.95
Job_072,2,5517.28,M1,5575.95,22.0,80.67,5597.95
Job_072,3,5517.28,M5,5695.89,61.0,239.61,5756.89
Job_072,4,5517.28,M3,5950.89,26.0,459.61,5976.89
Job_072,5,5517.28,M4,5976.89,69.0,528.61,6045.89
Job_072,6,5517.28,M8,6045.89,21.0,549.61,6066.89
Job_072,7,5517.28,M7,6103.89,49.0,635.61,6152.89
Job_072,8,5517.28,M9,6152.89,72.0,707.61,6224.89
Job_072,9,5517.28,M6,6365.89,53.0,901.61,6418.89
Job_073,0,5518.72,M1,5597.95,91.0,170.23,5688.95
Job_073,1,5518.72,M0,5688.95,85.0,255.23,5773.95
Job_073,2,5518.72,M3,6084.89,39.0,605.17,6123.89
Job_073,3,5518.72,M2,6123.89,74.0,679.17,6197.89
Job_073,4,5518.72,M8,6223.89,90.0,795.17,6313.89
Job_073,5,5518.72,M5,6423.89,10.0,915.17,6433.89
Job_073,6,5518.72,M7,6433.89,12.0,927.17,6445.89
Job_073,7,5518.72,M6,6445.89,89.0,1016.17,6534.89
Job_073,8,5518.72,M9,6577.89,45.0,1104.17,6622.89
Job_073,9,5518.72,M4,6622.89,33.0,1137.17,6655.89
Job_074,0,5644.04,M0,5773.95,29.0,158.91,5802.95
Job_074,1,5644.04,M1,5939.89,78.0,373.85,6017.89
Job_074,2,5644.04,M2,6089.89,9.0,454.85,6098.89
Job_074,3,5644.04,M3,6123.89,36.0,515.85,6159.89
Job_074,4,5644.04,M4,6243.89,49.0,648.85,6292.89
Job_074,5,5644.04,M5,6292.89,11.0,659.85,6303.89
Job_074,6,5644.04,M6,6303.89,62.0,721.85,6365.89
Job_074,7,5644.04,M7,6445.89,56.0,857.85,6501.89
Job_074,8,5644.04,M8,6501.89,44.0,901.85,6545.89
Job_074,9,5644.04,M9,6545.89,21.0,922.85,6566.89
Job_075,0,5749.61,M1,6126.89,85.0,462.28,6211.89
Job_075,1,5749.61,M0,6211.89,13.0,475.28,6224.89
Job_075,2,5749.61,M2,6370.89,61.0,682.28,6431.89
Job_075,3,5749.61,M6,6431.89,7.0,689.28,6438.89
Job_075,4,5749.61,M8,6635.89,64.0,950.28,6699.89
Job_075,5,5749.61,M9,6730.89,76.0,1057.28,6806.89
Job_075,6,5749.61,M5,6806.89,47.0,1104.28,6853.89
Job_075,7,5749.61,M3,6853.89,52.0,1156.28,6905.89
Job_075,8,5749.61,M4,6905.89,90.0,1246.28,6995.89
Job_075,9,5749.61,M7,7185.89,45.0,1481.28,7230.89
Job_076,0,5760.0,M0,6042.89,29.0,311.89,6071.89
Job_076,1,5760.0,M1,6211.89,78.0,529.89,6289.89
Job_076,2,5760.0,M2,6361.89,9.0,610.89,6370.89
Job_076,3,5760.0,M3,6370.89,36.0,646.89,6406.89
Job_076,4,5760.0,M4,6406.89,49.0,695.89,6455.89
Job_076,5,5760.0,M5,6455.89,11.0,706.89,6466.89
Job_076,6,5760.0,M6,6534.89,62.0,836.89,6596.89
Job_076,7,5760.0,M7,6657.89,56.0,953.89,6713.89
Job_076,8,5760.0,M8,6713.89,44.0,997.89,6757.89
Job_076,9,5760.0,M9,6851.89,21.0,1112.89,6872.89
Job_077,0,5848.05,M0,6071.89,43.0,266.84,6114.89
Job_077,1,5848.05,M2,6271.89,90.0,513.84,6361.89
Job_077,2,5848.05,M4,6487.89,75.0,714.84,6562.89
Job_077,3,5848.05,M9,6566.89,11.0,729.84,6577.89
Job_077,4,5848.05,M3,6577.89,69.0,798.84,6646.89
Job_077,5,5848.05,M1,6754.89,28.0,934.84,6782.89
Job_077,6,5848.05,M6,6862.89,46.0,1060.84,6908.89
Job_077,7,5848.05,M5,6908.89,46.0,1106.84,6954.89
Job_077,8,5848.05,M7,6967.89,72.0,1191.84,7039.89
Job_077,9,5848.05,M8,7080.89,30.0,1262.84,7110.89
Job_078,0,5912.78,M1,6335.89,91.0,514.11,6426.89
Job_078,1,5912.78,M0,6617.89,85.0,790.11,6702.89
Job_078,2,5912.78,M3,6702.89,39.0,829.11,6741.89
Job_078,3,5912.78,M2,6871.89,74.0,1033.11,6945.89
Job_078,4,5912.78,M8,6990.89,90.0,1168.11,7080.89
Job_078,5,5912.78,M5,7137.89,10.0,1235.11,7147.89
Job_078,6,5912.78,M7,7173.89,12.0,1273.11,7185.89
Job_078,7,5912.78,M6,7185.89,89.0,1362.11,7274.89
Job_078,8,5912.78,M9,7274.89,45.0,1407.11,7319.89
Job_078,9,5912.78,M4,7345.89,33.0,1466.11,7378.89
Job_079,0,5967.97,M1,6495.89,81.0,608.92,6576.89
Job_079,1,5967.97,M2,6576.89,95.0,703.92,6671.89
Job_079,2,5967.97,M0,6739.89,71.0,842.92,6810.89
Job_079,3,5967.97,M4,6995.89,99.0,1126.92,7094.89
Job_079,4,5967.97,M6,7094.89,9.0,1135.92,7103.89
Job_079,5,5967.97,M8,7289.89,52.0,1373.92,7341.89
