Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_013,9,1185.73,M7,2399.89,25.0,1239.16,2424.89
Job_014,2,1190.89,M0,1720.89,71.0,601.0,1791.89
Job_014,3,1190.89,M4,1791.89,99.0,700.0,1890.89
Job_014,4,1190.89,M6,1974.51,9.0,792.62,1983.51
Job_014,5,1190.89,M8,2007.51,52.0,868.62,2059.51
Job_014,6,1190.89,M7,2157.89,85.0,1052.0,2242.89
Job_014,7,1190.89,M3,2264.89,98.0,1172.0,2362.89
Job_014,8,1190.89,M9,2373.89,22.0,1205.0,2395.89
Job_014,9,1190.89,M5,2395.89,43.0,1248.0,2438.89
Job_015,2,1197.28,M1,1492.89,22.0,317.61,1514.89
Job_015,3,1197.28,M5,1514.89,61.0,378.61,1575.89
Job_015,4,1197.28,M3,1575.89,26.0,404.61,1601.89
Job_015,5,1197.28,M4,1601.89,69.0,473.61,1670.89
Job_015,6,1197.28,M8,1670.89,21.0,494.61,1691.89
Job_015,7,1197.28,M7,1800.51,49.0,652.23,1849.51
Job_015,8,1197.28,M9,1849.51,72.0,724.23,1921.51
Job_015,9,1197.28,M6,1921.51,53.0,777.23,1974.51
Job_016,1,1198.72,M0,1503.95,85.0,390.23,1588.95
Job_016,2,1198.72,M3,1601.89,39.0,442.17,1640.89
Job_016,3,1198.72,M2,1640.95,74.0,516.23,1714.95
Job_016,4,1198.72,M8,1839.51,90.0,730.79,1929.51
Job_016,5,1198.72,M5,2027.89,10.0,839.17,2037.89
Job_016,6,1198.72,M7,2145.89,12.0,959.17,2157.89
Job_016,7,1198.72,M6,2239.89,89.0,1130.17,2328.89
Job_016,8,1198.72,M9,2328.89,45.0,1175.17,2373.89
Job_016,9,1198.72,M4,2425.89,33.0,1260.17,2458.89
Job_017,0,1324.04,M0,1474.95,29.0,179.91,1503.95
Job_017,1,1324.04,M1,1514.89,78.0,268.85,1592.89
Job_017,2,1324.04,M2,1631.95,9.0,316.91,1640.95
Job_017,3,1324.04,M3,1931.89,36.0,643.85,1967.89
Job_017,4,1324.04,M4,1967.89,49.0,692.85,2016.89
Job_017,5,1324.04,M5,2016.89,11.0,703.85,2027.89
Job_017,6,1324.04,M6,2027.89,62.0,765.85,2089.89
Job_017,7,1324.04,M7,2089.89,56.0,821.85,2145.89
Job_017,8,1324.04,M8,2215.95,44.0,935.91,2259.95
Job_017,9,1324.04,M9,2259.95,21.0,956.91,2280.95
Job_018,0,1429.61,M1,1622.89,85.0,278.28,1707.89
Job_018,1,1429.61,M0,1707.89,13.0,291.28,1720.89
Job_018,2,1429.61,M2,1738.89,61.0,370.28,1799.89
Job_018,3,1429.61,M6,2089.89,7.0,667.28,2096.89
Job_018,4,1429.61,M8,2099.95,64.0,734.34,2163.95
Job_018,5,1429.61,M9,2163.95,76.0,810.34,2239.95
Job_018,6,1429.61,M5,2239.95,47.0,857.34,2286.95
Job_018,7,1429.61,M3,2475.89,52.0,1098.28,2527.89
Job_018,8,1429.61,M4,2527.89,90.0,1188.28,2617.89
Job_018,9,1429.61,M7,2617.89,45.0,1233.28,2662.89
Job_019,0,1440.0,M0,1678.89,29.0,267.89,1707.89
Job_019,1,1440.0,M1,1776.89,78.0,414.89,1854.89
Job_019,2,1440.0,M2,2072.89,9.0,641.89,2081.89
Job_019,3,1440.0,M3,2081.89,36.0,677.89,2117.89
Job_019,4,1440.0,M4,2117.89,49.0,726.89,2166.89
Job_019,5,1440.0,M5,2166.89,11.0,737.89,2177.89
Job_019,6,1440.0,M6,2177.89,62.0,799.89,2239.89
Job_019,7,1440.0,M7,2424.89,56.0,1040.89,2480.89
Job_019,8,1440.0,M8,2499.89,44.0,1103.89,2543.89
Job_019,9,1440.0,M9,2543.89,21.0,1124.89,2564.89
Job_020,0,1528.05,M0,1635.89,43.0,150.84,1678.89
Job_020,1,1528.05,M2,1813.89,90.0,375.84,1903.89
Job_020,2,1528.05,M4,2170.95,75.0,717.9,2245.95
Job_020,3,1528.05,M9,2395.89,11.0,878.84,2406.89
Job_020,4,1528.05,M3,2406.89,69.0,947.84,2475.89
Job_020,5,1528.05,M1,2475.89,28.0,975.84,2503.89
Job_020,6,1528.05,M6,2503.89,46.0,1021.84,2549.89
Job_020,7,1528.05,M5,2592.95,46.0,1110.9,2638.95
Job_020,8,1528.05,M7,2792.95,72.0,1336.9,2864.95
Job_020,9,1528.05,M8,2864.95,30.0,1366.9,2894.95
Job_021,0,1592.78,M1,1854.89,91.0,353.11,1945.89
Job_021,1,1592.78,M0,2034.89,85.0,527.11,2119.89
Job_021,2,1592.78,M3,2367.89,39.0,814.11,2406.89
Job_021,3,1592.78,M2,2558.95,74.0,1040.17,2632.95
Job_021,4,1592.78,M8,2707.89,90.0,1205.11,2797.89
Job_021,5,1592.78,M5,2797.89,10.0,1215.11,2807.89
Job_021,6,1592.78,M7,2864.95,12.0,1284.17,2876.95
Job_021,7,1592.78,M6,2914.95,89.0,1411.17,3003.95
Job_021,8,1592.78,M9,3003.95,45.0,1456.17,3048.95
Job_021,9,1592.78,M4,3048.95,33.0,1489.17,3081.95
Job_022,0,1647.97,M1,1991.89,81.0,424.92,2072.89
Job_022,1,1647.97,M2,2112.89,95.0,559.92,2207.89
Job_022,2,1647.97,M0,2207.89,71.0,630.92,2278.89
Job_022,3,1647.97,M4,2686.89,99.0,1137.92,2785.89
Job_022,4,1647.97,M6,2785.89,9.0,1146.92,2794.89
Job_022,5,1647.97,M8,2985.95,52.0,1389.98,3037.95
Job_022,6,1647.97,M7,3037.95,85.0,1474.98,3122.95
Job_022,7,1647.97,M3,3122.95,98.0,1572.98,3220.95
Job_022,8,1647.97,M9,3220.95,22.0,1594.98,3242.95
Job_022,9,1647.97,M5,3242.95,43.0,1637.98,3285.95
Job_023,0,1686.61,M2,1799.89,14.0,127.28,1813.89
Job_023,1,1686.61,M0,2028.89,6.0,348.28,2034.89
Job_023,2,1686.61,M1,2072.89,22.0,408.28,2094.89
Job_023,3,1686.61,M5,2177.89,61.0,552.28,2238.89
Job_023,4,1686.61,M3,2238.89,26.0,578.28,2264.89
Job_023,5,1686.61,M4,2617.89,69.0,1000.28,2686.89
Job_023,6,1686.61,M8,2686.89,21.0,1021.28,2707.89
Job_023,7,1686.61,M7,2740.95,49.0,1103.34,2789.95
Job_023,8,1686.61,M9,2789.95,72.0,1175.34,2861.95
Job_023,9,1686.61,M6,2861.95,53.0,1228.34,2914.95
Job_024,0,1759.39,M2,1988.89,84.0,313.5,2072.89
Job_024,1,1759.39,M1,2503.89,2.0,746.5,2505.89
Job_024,2,1759.39,M5,2505.89,52.0,798.5,2557.89
Job_024,3,1759.39,M3,2619.95,95.0,955.56,2714.95
Job_024,4,1759.39,M8,2816.95,48.0,1105.56,2864.95
Job_024,5,1759.39,M9,2896.95,72.0,1209.56,2968.95
Job_024,6,1759.39,M0,2968.95,47.0,1256.56,3015.95
Job_024,7,1759.39,M6,3096.95,65.0,1402.56,3161.95
Job_024,8,1759.39,M4,3171.95,6.0,1418.56,3177.95
Job_024,9,1759.39,M7,3177.95,25.0,1443.56,3202.95
Job_025,0,1799.74,M1,1945.89,46.0,192.15,1991.89
Job_025,1,1799.74,M0,1991.89,37.0,229.15,2028.89
Job_025,2,1799.74,M3,2177.89,61.0,439.15,2238.89
Job_025,3,1799.74,M2,2687.95,13.0,901.21,2700.95
Job_025,4,1799.74,M6,2700.95,32.0,933.21,2732.95
Job_025,5,1799.74,M5,2736.95,21.0,958.21,2757.95
Job_025,6,1799.74,M9,2757.95,32.0,990.21,2789.95
Job_025,7,1799.74,M8,2896.95,89.0,1186.21,2985.95
Job_025,8,1799.74,M7,2985.95,30.0,1216.21,3015.95
Job_025,9,1799.74,M4,3081.95,55.0,1337.21,3136.95
Job_026,0,1955.63,M2,2081.89,31.0,157.26,2112.89
Job_026,1,1955.63,M0,2121.89,86.0,252.26,2207.89
Job_026,2,1955.63,M1,2505.89,46.0,596.26,2551.89
Job_026,3,1955.63,M5,2662.95,74.0,781.32,2736.95
Job_026,4,1955.63,M4,3136.95,32.0,1213.32,3168.95
Job_026,5,1955.63,M6,3168.95,88.0,1301.32,3256.95
Job_026,6,1955.63,M8,3256.95,19.0,1320.32,3275.95
Job_026,7,1955.63,M9,3275.95,48.0,1368.32,3323.95
Job_026,8,1955.63,M7,3323.95,36.0,1404.32,3359.95
Job_026,9,1955.63,M3,3359.95,79.0,1483.32,3438.95
Job_027,0,2188.04,M0,2325.89,76.0,213.85,2401.89
Job_027,1,2188.04,M1,2551.89,69.0,432.85,2620.89
Job_027,2,2188.04,M3,3046.95,76.0,934.91,3122.95
Job_027,3,2188.04,M5,3191.95,51.0,1054.91,3242.95
Job_027,4,2188.04,M2,3311.95,85.0,1208.91,3396.95
Job_027,5,2188.04,M9,3432.95,11.0,1255.91,3443.95
Job_027,6,2188.04,M6,3443.95,40.0,1295.91,3483.95
Job_027,7,2188.04,M7,3483.95,89.0,1384.91,3572.95
Job_027,8,2188.04,M4,3922.95,26.0,1760.91,3948.95
Job_027,9,2188.04,M8,3948.95,74.0,1834.91,4022.95
Job_028,0,2221.95,M1,2973.95,85.0,837.0,3058.95
Job_028,1,2221.95,M0,3058.95,13.0,850.0,3071.95
Job_028,2,2221.95,M2,3071.95,61.0,911.0,3132.95
Job_028,3,2221.95,M6,3161.95,7.0,947.0,3168.95
Job_028,4,2221.95,M8,3192.95,64.0,1035.0,3256.95
Job_028,5,2221.95,M9,3342.95,76.0,1197.0,3418.95
Job_028,6,2221.95,M5,3565.95,47.0,1391.0,3612.95
Job_028,7,2221.95,M3,3612.95,52.0,1443.0,3664.95
Job_028,8,2221.95,M4,3664.95,90.0,1533.0,3754.95
Job_028,9,2221.95,M7,3757.95,45.0,1581.0,3802.95
Job_029,0,2331.94,M2,3132.95,31.0,832.01,3163.95
Job_029,1,2331.94,M0,3163.95,86.0,918.01,3249.95
Job_029,2,2331.94,M1,3249.95,46.0,964.01,3295.95
Job_029,3,2331.94,M5,3347.95,74.0,1090.01,3421.95
Job_029,4,2331.94,M4,3451.95,32.0,1152.01,3483.95
Job_029,5,2331.94,M6,3483.95,88.0,1240.01,3571.95
Job_029,6,2331.94,M8,3571.95,19.0,1259.01,3590.95
Job_029,7,2331.94,M9,3590.95,48.0,1307.01,3638.95
Job_029,8,2331.94,M7,4060.95,36.0,1765.01,4096.95
Job_029,9,2331.94,M3,4096.95,79.0,1844.01,4175.95
Job_030,0,2384.71,M0,3071.95,76.0,763.24,3147.95
Job_030,1,2384.71,M1,3147.95,69.0,832.24,3216.95
Job_030,2,2384.71,M3,3438.95,76.0,1130.24,3514.95
Job_030,3,2384.71,M5,3514.95,51.0,1181.24,3565.95
Job_030,4,2384.71,M2,3660.95,85.0,1361.24,3745.95
Job_030,5,2384.71,M9,3842.95,11.0,1469.24,3853.95
Job_030,6,2384.71,M6,3931.95,40.0,1587.24,3971.95
Job_030,7,2384.71,M7,3971.95,89.0,1676.24,4060.95
Job_030,8,2384.71,M4,4092.95,26.0,1734.24,4118.95
Job_030,9,2384.71,M8,4142.95,74.0,1832.24,4216.95
Job_031,0,2443.56,M0,3015.95,43.0,615.39,3058.95
Job_031,1,2443.56,M2,3163.95,90.0,810.39,3253.95
Job_031,2,2443.56,M4,3346.95,75.0,978.39,3421.95
Job_031,3,2443.56,M9,3421.95,11.0,989.39,3432.95
Job_031,4,2443.56,M3,3543.95,69.0,1169.39,3612.95
Job_031,5,2443.56,M1,3639.95,28.0,1224.39,3667.95
Job_031,6,2443.56,M6,3764.95,46.0,1367.39,3810.95
Job_031,7,2443.56,M5,3810.95,46.0,1413.39,3856.95
Job_031,8,2443.56,M7,3899.95,72.0,1528.39,3971.95
Job_031,9,2443.56,M8,4022.95,30.0,1609.39,4052.95
Job_032,0,2625.73,M2,3396.95,84.0,855.22,3480.95
Job_032,1,2625.73,M1,3613.95,2.0,990.22,3615.95
Job_032,2,2625.73,M5,3615.95,52.0,1042.22,3667.95
Job_032,3,2625.73,M3,3790.95,95.0,1260.22,3885.95
Job_032,4,2625.73,M8,3885.95,48.0,1308.22,3933.95
Job_032,5,2625.73,M9,3933.95,72.0,1380.22,4005.95
Job_032,6,2625.73,M0,4005.95,47.0,1427.22,4052.95
Job_032,7,2625.73,M6,4165.95,65.0,1605.22,4230.95
Job_032,8,2625.73,M4,4260.95,6.0,1641.22,4266.95
Job_032,9,2625.73,M7,4500.95,25.0,1900.22,4525.95
Job_033,0,2630.89,M1,3295.95,81.0,746.06,3376.95
Job_033,1,2630.89,M2,3530.95,95.0,995.06,3625.95
Job_033,2,2630.89,M0,3625.95,71.0,1066.06,3696.95
Job_033,3,2630.89,M4,3823.95,99.0,1292.06,3922.95
Job_033,4,2630.89,M6,3922.95,9.0,1301.06,3931.95
Job_033,5,2630.89,M8,4216.95,52.0,1638.06,4268.95
Job_033,6,2630.89,M7,4293.95,85.0,1748.06,4378.95
Job_033,7,2630.89,M3,4378.95,98.0,1846.06,4476.95
Job_033,8,2630.89,M9,4508.95,22.0,1900.06,4530.95
Job_033,9,2630.89,M5,4601.95,43.0,2014.06,4644.95
Job_034,0,2637.28,M2,3480.95,14.0,857.67,3494.95
Job_034,1,2637.28,M0,3494.95,6.0,863.67,3500.95
Job_034,2,2637.28,M1,3500.95,22.0,885.67,3522.95
Job_034,3,2637.28,M5,3667.95,61.0,1091.67,3728.95
Job_034,4,2637.28,M3,3728.95,26.0,1117.67,3754.95
Job_034,5,2637.28,M4,3754.95,69.0,1186.67,3823.95
Job_034,6,2637.28,M8,3829.95,21.0,1213.67,3850.95
Job_034,7,2637.28,M7,3850.95,49.0,1262.67,3899.95
Job_034,8,2637.28,M9,4066.95,72.0,1501.67,4138.95
Job_034,9,2637.28,M6,4230.95,53.0,1646.67,4283.95
Job_035,0,2638.72,M1,3522.95,91.0,975.23,3613.95
Job_035,1,2638.72,M0,3725.95,85.0,1172.23,3810.95
Job_035,2,2638.72,M3,3885.95,39.0,1286.23,3924.95
Job_035,3,2638.72,M2,3924.95,74.0,1360.23,3998.95
Job_035,4,2638.72,M8,4052.95,90.0,1504.23,4142.95
Job_035,5,2638.72,M5,4271.95,10.0,1643.23,4281.95
Job_035,6,2638.72,M7,4281.95,12.0,1655.23,4293.95
Job_035,7,2638.72,M6,4293.95,89.0,1744.23,4382.95
Job_035,8,2638.72,M9,4463.95,45.0,1870.23,4508.95
Job_035,9,2638.72,M4,4508.95,33.0,1903.23,4541.95
Job_036,0,2764.04,M0,3536.95,29.0,801.91,3565.95
Job_036,1,2764.04,M1,3667.95,78.0,981.91,3745.95
Job_036,2,2764.04,M2,3745.95,9.0,990.91,3754.95
Job_036,3,2764.04,M3,3754.95,36.0,1026.91,3790.95
Job_036,4,2764.04,M4,4043.95,49.0,1328.91,4092.95
Job_036,5,2764.04,M5,4092.95,11.0,1339.91,4103.95
Job_036,6,2764.04,M6,4103.95,62.0,1401.91,4165.95
Job_036,7,2764.04,M7,4165.95,56.0,1457.91,4221.95
Job_036,8,2764.04,M8,4268.95,44.0,1548.91,4312.95
Job_036,9,2764.04,M9,4312.95,21.0,1569.91,4333.95
Job_037,0,2869.61,M1,3842.95,85.0,1058.34,3927.95
Job_037,1,2869.61,M0,3985.95,13.0,1129.34,3998.95
Job_037,2,2869.61,M2,3998.95,61.0,1190.34,4059.95
Job_037,3,2869.61,M6,4059.95,7.0,1197.34,4066.95
Job_037,4,2869.61,M8,4312.95,64.0,1507.34,4376.95
Job_037,5,2869.61,M9,4376.95,76.0,1583.34,4452.95
Job_037,6,2869.61,M5,4522.61,47.0,1700.0,4569.61
Job_037,7,2869.61,M3,4587.61,52.0,1770.0,4639.61
Job_037,8,2869.61,M4,4734.95,90.0,1955.34,4824.95
Job_037,9,2869.61,M7,4833.95,45.0,2009.34,4878.95
Job_038,0,2880.0,M0,3696.95,29.0,845.95,3725.95
Job_038,1,2880.0,M1,3927.95,78.0,1125.95,4005.95
Job_038,2,2880.0,M2,4059.95,9.0,1188.95,4068.95
Job_038,3,2880.0,M3,4175.95,36.0,1331.95,4211.95
Job_038,4,2880.0,M4,4211.95,49.0,1380.95,4260.95
Job_038,5,2880.0,M5,4260.95,11.0,1391.95,4271.95
Job_038,6,2880.0,M6,4382.95,62.0,1564.95,4444.95
Job_038,7,2880.0,M7,4444.95,56.0,1620.95,4500.95
Job_038,8,2880.0,M8,4500.95,44.0,1664.95,4544.95
Job_038,9,2880.0,M9,4544.95,21.0,1685.95,4565.95
Job_039,0,2968.05,M0,4052.95,43.0,1127.9,4095.95
Job_039,1,2968.05,M2,4095.95,90.0,1217.9,4185.95
Job_039,2,2968.05,M4,4377.95,75.0,1484.9,4452.95
Job_039,3,2968.05,M9,4452.95,11.0,1495.9,4463.95
Job_039,4,2968.05,M3,4639.61,69.0,1740.56,4708.61
Job_039,5,2968.05,M1,4976.61,28.0,2036.56,5004.61
Job_039,6,2968.05,M6,5004.61,46.0,2082.56,5050.61
Job_039,7,2968.05,M5,5050.61,46.0,2128.56,5096.61
Job_039,8,2968.05,M7,5096.61,72.0,2200.56,5168.61
Job_039,9,2968.05,M8,5392.61,30.0,2454.56,5422.61
Job_040,0,3032.78,M1,4114.95,91.0,1173.17,4205.95
Job_040,1,3032.78,M0,4205.95,85.0,1258.17,4290.95
Job_040,2,3032.78,M3,4548.61,39.0,1554.83,4587.61
Job_040,3,3032.78,M2,4668.95,74.0,1710.17,4742.95
Job_040,4,3032.78,M8,4784.95,90.0,1842.17,4874.95
Job_040,5,3032.78,M5,5290.61,10.0,2267.83,5300.61
Job_040,6,3032.78,M7,5362.61,12.0,2341.83,5374.61
Job_040,7,3032.78,M6,5374.61,89.0,2430.83,5463.61
Job_040,8,3032.78,M9,6005.61,45.0,3017.83,6050.61
Job_040,9,3032.78,M4,6050.61,33.0,3050.83,6083.61
Job_041,0,3087.97,M1,4227.95,81.0,1220.98,4308.95
Job_041,1,3087.97,M2,4308.95,95.0,1315.98,4403.95
Job_041,2,3087.97,M0,4708.61,71.0,1691.64,4779.61
Job_041,3,3087.97,M4,4824.95,99.0,1835.98,4923.95
Job_041,4,3087.97,M6,5213.61,9.0,2134.64,5222.61
Job_041,5,3087.97,M8,5748.61,52.0,2712.64,5800.61
Job_041,6,3087.97,M7,5800.61,85.0,2797.64,5885.61
Job_041,7,3087.97,M3,5885.61,98.0,2895.64,5983.61
Job_041,8,3087.97,M9,5983.61,22.0,2917.64,6005.61
Job_041,9,3087.97,M5,6005.61,43.0,2960.64,6048.61
Job_042,0,3126.61,M2,4185.95,14.0,1073.34,4199.95
Job_042,1,3126.61,M0,4199.95,6.0,1079.34,4205.95
Job_042,2,3126.61,M1,4205.95,22.0,1101.34,4227.95
Job_042,3,3126.61,M5,4461.61,61.0,1396.0,4522.61
Job_042,4,3126.61,M3,4522.61,26.0,1422.0,4548.61
Job_042,5,3126.61,M4,4590.95,69.0,1533.34,4659.95
Job_042,6,3126.61,M8,4763.95,21.0,1658.34,4784.95
Job_042,7,3126.61,M7,4784.95,49.0,1707.34,4833.95
Job_042,8,3126.61,M9,4833.95,72.0,1779.34,4905.95
Job_042,9,3126.61,M6,5128.61,53.0,2055.0,5181.61
Job_043,0,3199.39,M2,4199.95,84.0,1084.56,4283.95
Job_043,1,3199.39,M1,4806.74,2.0,1609.35,4808.74
Job_043,2,3199.39,M5,4808.74,52.0,1661.35,4860.74
Job_043,3,3199.39,M3,4903.61,95.0,1799.22,4998.61
Job_043,4,3199.39,M8,5700.61,48.0,2549.22,5748.61
Job_043,5,3199.39,M9,5748.61,72.0,2621.22,5820.61
Job_043,6,3199.39,M0,5820.61,47.0,2668.22,5867.61
Job_043,7,3199.39,M6,5992.61,65.0,2858.22,6057.61
Job_043,8,3199.39,M4,6083.61,6.0,2890.22,6089.61
Job_043,9,3199.39,M7,6089.61,25.0,2915.22,6114.61
Job_044,0,3239.74,M1,4308.95,46.0,1115.21,4354.95
Job_044,1,3239.74,M0,4586.61,37.0,1383.87,4623.61
Job_044,2,3239.74,M3,4816.61,61.0,1637.87,4877.61
Job_044,3,3239.74,M2,4877.61,13.0,1650.87,4890.61
Job_044,4,3239.74,M6,5096.61,32.0,1888.87,5128.61
Job_044,5,3239.74,M5,5128.61,21.0,1909.87,5149.61
Job_044,6,3239.74,M9,5149.61,32.0,1941.87,5181.61
Job_044,7,3239.74,M8,5470.61,89.0,2319.87,5559.61
Job_044,8,3239.74,M7,5559.61,30.0,2349.87,5589.61
Job_044,9,3239.74,M4,5692.61,55.0,2507.87,5747.61
Job_045,0,3395.63,M2,4974.61,31.0,1609.98,5005.61
Job_045,1,3395.63,M0,5005.61,86.0,1695.98,5091.61
Job_045,2,3395.63,M1,5091.61,46.0,1741.98,5137.61
Job_045,3,3395.63,M5,5300.61,74.0,1978.98,5374.61
Job_045,4,3395.63,M4,5374.61,32.0,2010.98,5406.61
Job_045,5,3395.63,M6,6084.61,88.0,2776.98,6172.61
Job_045,6,3395.63,M8,6343.61,19.0,2966.98,6362.61
Job_045,7,3395.63,M9,6419.61,48.0,3071.98,6467.61
Job_045,8,3395.63,M7,6467.61,36.0,3107.98,6503.61
Job_045,9,3395.63,M3,6570.61,79.0,3253.98,6649.61
Job_046,0,3628.04,M0,5927.61,76.0,2375.57,6003.61
Job_046,1,3628.04,M1,6003.61,69.0,2444.57,6072.61
Job_046,2,3628.04,M3,6072.61,76.0,2520.57,6148.61
Job_046,3,3628.04,M5,6148.61,51.0,2571.57,6199.61
Job_046,4,3628.04,M2,6539.61,85.0,2996.57,6624.61
Job_046,5,3628.04,M9,6624.61,11.0,3007.57,6635.61
Job_046,6,3628.04,M6,6741.61,40.0,3153.57,6781.61
Job_046,7,3628.04,M7,6903.61,89.0,3364.57,6992.61
Job_046,8,3628.04,M4,7576.61,26.0,3974.57,7602.61
Job_046,9,3628.04,M8,7602.61,74.0,4048.57,7676.61
Job_047,0,3661.95,M1,5137.61,85.0,1560.66,5222.61
Job_047,1,3661.95,M0,6003.61,13.0,2354.66,6016.61
Job_047,2,3661.95,M2,6016.61,61.0,2415.66,6077.61
Job_047,3,3661.95,M6,6077.61,7.0,2422.66,6084.61
Job_047,4,3661.95,M8,6279.61,64.0,2681.66,6343.61
Job_047,5,3661.95,M9,6343.61,76.0,2757.66,6419.61
Job_047,6,3661.95,M5,6439.61,47.0,2824.66,6486.61
Job_047,7,3661.95,M3,7043.61,52.0,3433.66,7095.61
Job_047,8,3661.95,M4,7269.61,90.0,3697.66,7359.61
Job_047,9,3661.95,M7,7380.61,45.0,3763.66,7425.61
Job_048,0,3771.94,M2,5941.61,31.0,2200.67,5972.61
Job_048,1,3771.94,M0,6221.61,86.0,2535.67,6307.61
Job_048,2,3771.94,M1,6307.61,46.0,2581.67,6353.61
Job_048,3,3771.94,M5,6547.61,74.0,2849.67,6621.61
Job_048,4,3771.94,M4,6621.61,32.0,2881.67,6653.61
Job_048,5,3771.94,M6,6653.61,88.0,2969.67,6741.61
Job_048,6,3771.94,M8,7410.61,19.0,3657.67,7429.61
Job_048,7,3771.94,M9,7429.61,48.0,3705.67,7477.61
Job_048,8,3771.94,M7,7630.61,36.0,3894.67,7666.61
Job_048,9,3771.94,M3,7729.61,79.0,4036.67,7808.61
Job_049,0,3824.71,M0,6350.61,76.0,2601.9,6426.61
Job_049,1,3824.71,M1,6557.61,69.0,2801.9,6626.61
Job_049,2,3824.71,M3,6744.61,76.0,2995.9,6820.61
Job_049,3,3824.71,M5,6868.61,51.0,3094.9,6919.61
Job_049,4,3824.71,M2,7268.61,85.0,3528.9,7353.61
Job_049,5,3824.71,M9,7543.61,11.0,3729.9,7554.61
Job_049,6,3824.71,M6,7554.61,40.0,3769.9,7594.61
Job_049,7,3824.71,M7,7936.61,89.0,4200.9,8025.61
Job_049,8,3824.71,M4,8213.61,26.0,4414.9,8239.61
Job_049,9,3824.71,M8,8239.61,74.0,4488.9,8313.61
Job_050,0,3883.56,M0,6307.61,43.0,2467.05,6350.61
Job_050,1,3883.56,M2,6364.61,90.0,2571.05,6454.61
Job_050,2,3883.56,M4,6744.61,75.0,2936.05,6819.61
Job_050,3,3883.56,M9,6886.61,11.0,3014.05,6897.61
Job_050,4,3883.56,M3,6974.61,69.0,3160.05,7043.61
Job_050,5,3883.56,M1,7114.61,28.0,3259.05,7142.61
Job_050,6,3883.56,M6,7406.61,46.0,3569.05,7452.61
Job_050,7,3883.56,M5,7452.61,46.0,3615.05,7498.61
Job_050,8,3883.56,M7,7864.61,72.0,4053.05,7936.61
Job_050,9,3883.56,M8,7951.61,30.0,4098.05,7981.61
Job_051,0,4065.73,M2,6280.61,84.0,2298.88,6364.61
Job_051,1,4065.73,M1,7086.61,2.0,3022.88,7088.61
Job_051,2,4065.73,M5,7188.61,52.0,3174.88,7240.61
Job_051,3,4065.73,M3,7240.61,95.0,3269.88,7335.61
