Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_029,3,2331.94,M5,2996.03,74.0,738.09,3070.03
Job_029,4,2331.94,M4,3070.03,32.0,770.09,3102.03
Job_029,5,2331.94,M6,3102.03,88.0,858.09,3190.03
Job_029,6,2331.94,M8,3190.03,19.0,877.09,3209.03
Job_029,7,2331.94,M9,3209.03,48.0,925.09,3257.03
Job_029,8,2331.94,M7,3401.27,36.0,1105.33,3437.27
Job_029,9,2331.94,M3,3506.27,79.0,1253.33,3585.27
Job_030,0,2384.71,M0,2800.97,76.0,492.26,2876.97
Job_030,1,2384.71,M1,2876.97,69.0,561.26,2945.97
Job_030,2,2384.71,M3,3110.09,76.0,801.38,3186.09
Job_030,3,2384.71,M5,3186.09,51.0,852.38,3237.09
Job_030,4,2384.71,M2,3237.09,85.0,937.38,3322.09
Job_030,5,2384.71,M9,3322.09,11.0,948.38,3333.09
Job_030,6,2384.71,M6,3354.21,40.0,1009.5,3394.21
Job_030,7,2384.71,M7,3509.39,89.0,1213.68,3598.39
Job_030,8,2384.71,M4,3598.39,26.0,1239.68,3624.39
Job_030,9,2384.71,M8,3660.51,74.0,1349.8,3734.51
Job_031,0,2443.56,M0,2877.03,43.0,476.47,2920.03
Job_031,1,2443.56,M2,2920.03,90.0,566.47,3010.03
Job_031,2,2443.56,M4,3102.09,75.0,733.53,3177.09
Job_031,3,2443.56,M9,3177.09,11.0,744.53,3188.09
Job_031,4,2443.56,M3,3188.09,69.0,813.53,3257.09
Job_031,5,2443.56,M1,3257.09,28.0,841.53,3285.09
Job_031,6,2443.56,M6,3308.15,46.0,910.59,3354.15
Job_031,7,2443.56,M5,3363.33,46.0,965.77,3409.33
Job_031,8,2443.56,M7,3437.33,72.0,1065.77,3509.33
Job_031,9,2443.56,M8,3540.39,30.0,1126.83,3570.39
Job_032,0,2625.73,M2,3010.09,84.0,468.36,3094.09
Job_032,1,2625.73,M1,3248.21,2.0,624.48,3250.21
Job_032,2,2625.73,M5,3250.21,52.0,676.48,3302.21
Job_032,3,2625.73,M3,3302.21,95.0,771.48,3397.21
Job_032,4,2625.73,M8,3397.21,48.0,819.48,3445.21
Job_032,5,2625.73,M9,3445.21,72.0,891.48,3517.21
Job_032,6,2625.73,M0,3545.27,47.0,966.54,3592.27
Job_032,7,2625.73,M6,3732.51,65.0,1171.78,3797.51
Job_032,8,2625.73,M4,3797.51,6.0,1177.78,3803.51
Job_032,9,2625.73,M7,3803.51,25.0,1202.78,3828.51
Job_033,0,2630.89,M1,3285.15,81.0,735.26,3366.15
Job_033,1,2630.89,M2,3366.15,95.0,830.26,3461.15
Job_033,2,2630.89,M0,3461.15,71.0,901.26,3532.15
Job_033,3,2630.89,M4,3624.45,99.0,1092.56,3723.45
Job_033,4,2630.89,M6,3723.45,9.0,1101.56,3732.45
Job_033,5,2630.89,M8,3842.69,52.0,1263.8,3894.69
Job_033,6,2630.89,M7,3894.69,85.0,1348.8,3979.69
Job_033,7,2630.89,M3,3979.69,98.0,1446.8,4077.69
Job_033,8,2630.89,M9,4077.69,22.0,1468.8,4099.69
Job_033,9,2630.89,M5,4099.69,43.0,1511.8,4142.69
Job_034,0,2637.28,M2,3206.15,14.0,582.87,3220.15
Job_034,1,2637.28,M0,3220.15,6.0,588.87,3226.15
Job_034,2,2637.28,M1,3226.15,22.0,610.87,3248.15
Job_034,3,2637.28,M5,3302.27,61.0,725.99,3363.27
Job_034,4,2637.28,M3,3397.27,26.0,785.99,3423.27
Job_034,5,2637.28,M4,3427.27,69.0,858.99,3496.27
Job_034,6,2637.28,M8,3519.33,21.0,903.05,3540.33
Job_034,7,2637.28,M7,3598.45,49.0,1010.17,3647.45
Job_034,8,2637.28,M9,3647.45,72.0,1082.17,3719.45
Job_034,9,2637.28,M6,3886.63,53.0,1302.35,3939.63
Job_035,0,2638.72,M1,2946.03,91.0,398.31,3037.03
Job_035,1,2638.72,M0,3255.27,85.0,701.55,3340.27
Job_035,2,2638.72,M3,3423.33,39.0,823.61,3462.33
Job_035,3,2638.72,M2,3470.27,74.0,905.55,3544.27
Job_035,4,2638.72,M8,3570.45,90.0,1021.73,3660.45
Job_035,5,2638.72,M5,3660.45,10.0,1031.73,3670.45
Job_035,6,2638.72,M7,3703.57,12.0,1076.85,3715.57
Job_035,7,2638.72,M6,3797.57,89.0,1247.85,3886.57
Job_035,8,2638.72,M9,3895.69,45.0,1301.97,3940.69
Job_035,9,2638.72,M4,3940.69,33.0,1334.97,3973.69
Job_036,0,2764.04,M0,3226.21,29.0,491.17,3255.21
Job_036,1,2764.04,M1,3366.21,78.0,680.17,3444.21
Job_036,2,2764.04,M2,3461.21,9.0,706.17,3470.21
Job_036,3,2764.04,M3,3470.21,36.0,742.17,3506.21
Job_036,4,2764.04,M4,3506.21,49.0,791.17,3555.21
Job_036,5,2764.04,M5,3555.21,11.0,802.17,3566.21
Job_036,6,2764.04,M6,3566.21,62.0,864.17,3628.21
Job_036,7,2764.04,M7,3647.51,56.0,939.47,3703.51
Job_036,8,2764.04,M8,3798.63,44.0,1078.59,3842.63
Job_036,9,2764.04,M9,3874.63,21.0,1131.59,3895.63
Job_037,0,2869.61,M1,3444.27,85.0,659.66,3529.27
Job_037,1,2869.61,M0,3532.21,13.0,675.6,3545.21
Job_037,2,2869.61,M2,3545.21,61.0,736.6,3606.21
Job_037,3,2869.61,M6,3628.27,7.0,765.66,3635.27
Job_037,4,2869.61,M8,3734.57,64.0,928.96,3798.57
Job_037,5,2869.61,M9,3798.57,76.0,1004.96,3874.57
Job_037,6,2869.61,M5,3874.57,47.0,1051.96,3921.57
Job_037,7,2869.61,M3,3921.57,52.0,1103.96,3973.57
Job_037,8,2869.61,M4,3973.75,90.0,1194.14,4063.75
Job_037,9,2869.61,M7,4063.75,45.0,1239.14,4108.75
