Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_004,0,246.61,M2,246.61,14,14.0,260.61
Job_004,1,246.61,M0,260.61,6,20.0,266.61
Job_004,2,246.61,M1,266.61,22,42.0,288.61
Job_004,3,246.61,M5,288.61,61,103.0,349.61
Job_004,4,246.61,M3,349.61,26,129.0,375.61
Job_004,5,246.61,M4,375.61,69,198.0,444.61
Job_004,6,246.61,M8,444.61,21,219.0,465.61
Job_004,7,246.61,M7,465.61,49,268.0,514.61
Job_004,8,246.61,M9,514.61,72,340.0,586.61
Job_004,9,246.61,M6,648.39,53,454.78,701.39
Job_005,0,319.39,M2,319.39,84,84.0,403.39
Job_005,1,319.39,M1,472.61,2,155.22,474.61
Job_005,2,319.39,M5,564.61,52,297.22,616.61
Job_005,3,319.39,M3,616.61,95,392.22,711.61
Job_005,4,319.39,M8,792.39,48,521.0,840.39
Job_005,5,319.39,M9,844.39,72,597.0,916.39
Job_005,6,319.39,M0,916.39,47,644.0,963.39
Job_005,7,319.39,M6,997.39,65,743.0,1062.39
Job_005,8,319.39,M4,1062.39,6,749.0,1068.39
Job_005,9,319.39,M7,1100.39,25,806.0,1125.39
Job_006,0,359.74,M1,369.61,46,55.87,415.61
Job_006,1,359.74,M0,415.61,37,92.87,452.61
Job_006,2,359.74,M3,483.61,61,184.87,544.61
Job_006,3,359.74,M2,603.39,13,256.65,616.39
Job_006,4,359.74,M6,616.39,32,288.65,648.39
Job_006,5,359.74,M5,648.39,21,309.65,669.39
Job_006,6,359.74,M9,669.39,32,341.65,701.39
Job_006,7,359.74,M8,840.39,89,569.65,929.39
Job_006,8,359.74,M7,929.39,30,599.65,959.39
Job_006,9,359.74,M4,959.39,55,654.65,1014.39
Job_007,0,515.63,M2,572.39,31,87.76,603.39
Job_007,1,515.63,M0,603.39,86,173.76,689.39
Job_007,2,515.63,M1,689.39,46,219.76,735.39
Job_007,3,515.63,M5,735.39,74,293.76,809.39
Job_007,4,515.63,M4,877.39,32,393.76,909.39
Job_007,5,515.63,M6,909.39,88,481.76,997.39
Job_007,6,515.63,M8,997.39,19,500.76,1016.39
Job_007,7,515.63,M9,1016.39,48,548.76,1064.39
Job_007,8,515.63,M7,1064.39,36,584.76,1100.39
Job_007,9,515.63,M3,1100.39,79,663.76,1179.39
Job_008,0,748.04,M0,748.04,76,76.0,824.04
Job_008,1,748.04,M1,866.95,69,187.91,935.95
Job_008,2,748.04,M3,945.39,76,273.35,1021.39
Job_008,3,748.04,M5,1021.39,51,324.35,1072.39
Job_008,4,748.04,M2,1072.39,85,409.35,1157.39
Job_008,5,748.04,M9,1209.39,11,472.35,1220.39
Job_008,6,748.04,M6,1220.39,40,512.35,1260.39
Job_008,7,748.04,M7,1260.39,89,601.35,1349.39
Job_008,8,748.04,M4,1349.39,26,627.35,1375.39
Job_008,9,748.04,M8,1375.39,74,701.35,1449.39
Job_009,0,781.95,M1,781.95,85,85.0,866.95
Job_009,1,781.95,M0,963.39,13,194.44,976.39
Job_009,2,781.95,M2,976.39,61,255.44,1037.39
Job_009,3,781.95,M6,1062.39,7,287.44,1069.39
Job_009,4,781.95,M8,1069.39,64,351.44,1133.39
Job_009,5,781.95,M9,1133.39,76,427.44,1209.39
Job_009,6,781.95,M5,1209.39,47,474.44,1256.39
Job_009,7,781.95,M3,1283.39,52,553.44,1335.39
Job_009,8,781.95,M4,1375.39,90,683.44,1465.39
Job_009,9,781.95,M7,1465.39,45,728.44,1510.39
Job_010,0,891.94,M2,891.94,31,31.0,922.94
Job_010,1,891.94,M0,976.39,86,170.45,1062.39
Job_010,2,891.94,M1,1062.39,46,216.45,1108.39
Job_010,3,891.94,M5,1108.39,74,290.45,1182.39
Job_010,4,891.94,M4,1182.39,32,322.45,1214.39
Job_010,5,891.94,M6,1260.39,88,456.45,1348.39
Job_010,6,891.94,M8,1348.39,19,475.45,1367.39
Job_010,7,891.94,M9,1367.39,48,523.45,1415.39
Job_010,8,891.94,M7,1415.39,36,559.45,1451.39
Job_010,9,891.94,M3,1547.39,79,734.45,1626.39
Job_011,0,944.71,M0,1062.39,76,193.68,1138.39
Job_011,1,944.71,M1,1138.39,69,262.68,1207.39
Job_011,2,944.71,M3,1207.39,76,338.68,1283.39
Job_011,3,944.71,M5,1283.39,51,389.68,1334.39
Job_011,4,944.71,M2,1369.39,85,509.68,1454.39
Job_011,5,944.71,M9,1454.39,11,520.68,1465.39
Job_011,6,944.71,M6,1465.39,40,560.68,1505.39
Job_011,7,944.71,M7,1510.39,89,654.68,1599.39
Job_011,8,944.71,M4,1599.39,26,680.68,1625.39
Job_011,9,944.71,M8,1625.39,74,754.68,1699.39
Job_012,0,1003.56,M0,1138.39,43,177.83,1181.39
Job_012,1,1003.56,M2,1181.39,90,267.83,1271.39
Job_012,2,1003.56,M4,1271.39,75,342.83,1346.39
Job_012,3,1003.56,M9,1346.39,11,353.83,1357.39
Job_012,4,1003.56,M3,1357.39,69,422.83,1426.39
Job_012,5,1003.56,M1,1643.39,28,667.83,1671.39
Job_012,6,1003.56,M6,1671.39,46,713.83,1717.39
Job_012,7,1003.56,M5,1717.39,46,759.83,1763.39
Job_012,8,1003.56,M7,1763.39,72,831.83,1835.39
Job_012,9,1003.56,M8,1835.39,30,861.83,1865.39
Job_013,0,1185.73,M2,1285.39,84,183.66,1369.39
Job_013,1,1185.73,M1,1394.39,2,210.66,1396.39
Job_013,2,1185.73,M5,1396.39,52,262.66,1448.39
Job_013,3,1185.73,M3,1452.39,95,361.66,1547.39
Job_013,4,1185.73,M8,1555.39,48,417.66,1603.39
Job_013,5,1185.73,M9,1603.39,72,489.66,1675.39
Job_013,6,1185.73,M0,2059.39,47,920.66,2106.39
Job_013,7,1185.73,M6,2166.39,65,1045.66,2231.39
Job_013,8,1185.73,M4,2268.39,6,1088.66,2274.39
Job_013,9,1185.73,M7,2274.39,25,1113.66,2299.39
Job_014,0,1190.89,M1,1313.39,81,203.5,1394.39
Job_014,1,1190.89,M2,1775.39,95,679.5,1870.39
Job_014,2,1190.89,M0,1890.39,71,770.5,1961.39
Job_014,3,1190.89,M4,1961.39,99,869.5,2060.39
Job_014,4,1190.89,M6,2095.39,9,913.5,2104.39
Job_014,5,1190.89,M8,2104.39,52,965.5,2156.39
Job_014,6,1190.89,M7,2156.39,85,1050.5,2241.39
Job_014,7,1190.89,M3,2241.39,98,1148.5,2339.39
Job_014,8,1190.89,M9,2547.39,22,1378.5,2569.39
Job_014,9,1190.89,M5,2613.39,43,1465.5,2656.39
Job_015,0,1197.28,M2,1271.39,14,88.11,1285.39
Job_015,1,1197.28,M0,1285.39,6,94.11,1291.39
Job_015,2,1197.28,M1,1291.39,22,116.11,1313.39
Job_015,3,1197.28,M5,1335.39,61,199.11,1396.39
Job_015,4,1197.28,M3,1426.39,26,255.11,1452.39
Job_015,5,1197.28,M4,1465.39,69,337.11,1534.39
Job_015,6,1197.28,M8,1534.39,21,358.11,1555.39
Job_015,7,1197.28,M7,1599.39,49,451.11,1648.39
Job_015,8,1197.28,M9,1675.39,72,550.11,1747.39
Job_015,9,1197.28,M6,2042.39,53,898.11,2095.39
Job_016,0,1198.72,M1,1396.39,91,288.67,1487.39
Job_016,1,1198.72,M0,1571.05,85,457.33,1656.05
Job_016,2,1198.72,M3,1662.39,39,502.67,1701.39
Job_016,3,1198.72,M2,1701.39,74,576.67,1775.39
Job_016,4,1198.72,M8,1865.39,90,756.67,1955.39
Job_016,5,1198.72,M5,1955.39,10,766.67,1965.39
Job_016,6,1198.72,M7,1965.39,12,778.67,1977.39
Job_016,7,1198.72,M6,2231.39,89,1121.67,2320.39
Job_016,8,1198.72,M9,2328.39,45,1174.67,2373.39
Job_016,9,1198.72,M4,2373.39,33,1207.67,2406.39
Job_017,0,1324.04,M0,1324.04,29,29.0,1353.04
Job_017,1,1324.04,M1,1487.39,78,241.35,1565.39
Job_017,2,1324.04,M2,1565.39,9,250.35,1574.39
Job_017,3,1324.04,M3,1626.39,36,338.35,1662.39
Job_017,4,1324.04,M4,1786.39,49,511.35,1835.39
Job_017,5,1324.04,M5,1835.39,11,522.35,1846.39
Job_017,6,1324.04,M6,1846.39,62,584.35,1908.39
Job_017,7,1324.04,M7,1908.39,56,640.35,1964.39
Job_017,8,1324.04,M8,2220.39,44,940.35,2264.39
Job_017,9,1324.04,M9,2307.39,21,1004.35,2328.39
Job_018,0,1429.61,M1,1671.39,85,326.78,1756.39
Job_018,1,1429.61,M0,1961.39,13,544.78,1974.39
Job_018,2,1429.61,M2,1974.39,61,605.78,2035.39
Job_018,3,1429.61,M6,2035.39,7,612.78,2042.39
Job_018,4,1429.61,M8,2156.39,64,790.78,2220.39
Job_018,5,1429.61,M9,2220.39,76,866.78,2296.39
Job_018,6,1429.61,M5,2296.39,47,913.78,2343.39
Job_018,7,1429.61,M3,2434.39,52,1056.78,2486.39
Job_018,8,1429.61,M4,2505.39,90,1165.78,2595.39
Job_018,9,1429.61,M7,2595.39,45,1210.78,2640.39
Job_019,0,1440.0,M0,1440.0,29,29.0,1469.0
Job_019,1,1440.0,M1,1565.39,78,203.39,1643.39
Job_019,2,1440.0,M2,1643.39,9,212.39,1652.39
Job_019,3,1440.0,M3,1701.39,36,297.39,1737.39
Job_019,4,1440.0,M4,1737.39,49,346.39,1786.39
Job_019,5,1440.0,M5,1786.39,11,357.39,1797.39
Job_019,6,1440.0,M6,2104.39,62,726.39,2166.39
Job_019,7,1440.0,M7,2426.39,56,1042.39,2482.39
Job_019,8,1440.0,M8,2482.39,44,1086.39,2526.39
Job_019,9,1440.0,M9,2526.39,21,1107.39,2547.39
Job_020,0,1528.05,M0,1528.05,43,43.0,1571.05
Job_020,1,1528.05,M2,2035.39,90,597.34,2125.39
Job_020,2,1528.05,M4,2193.39,75,740.34,2268.39
Job_020,3,1528.05,M9,2296.39,11,779.34,2307.39
Job_020,4,1528.05,M3,2547.39,69,1088.34,2616.39
Job_020,5,1528.05,M1,2616.39,28,1116.34,2644.39
Job_020,6,1528.05,M6,2872.39,46,1390.34,2918.39
Job_020,7,1528.05,M5,2918.39,46,1436.34,2964.39
Job_020,8,1528.05,M7,2964.39,72,1508.34,3036.39
Job_020,9,1528.05,M8,3054.39,30,1556.34,3084.39
Job_021,0,1592.78,M1,1756.39,91,254.61,1847.39
Job_021,1,1592.78,M0,1974.39,85,466.61,2059.39
Job_021,2,1592.78,M3,2059.39,39,505.61,2098.39
Job_021,3,1592.78,M2,2335.39,74,816.61,2409.39
Job_021,4,1592.78,M8,2578.39,90,1075.61,2668.39
Job_021,5,1592.78,M5,2668.39,10,1085.61,2678.39
Job_021,6,1592.78,M7,2678.39,12,1097.61,2690.39
Job_021,7,1592.78,M6,2694.39,89,1190.61,2783.39
Job_021,8,1592.78,M9,2895.39,45,1347.61,2940.39
Job_021,9,1592.78,M4,2940.39,33,1380.61,2973.39
Job_022,0,1647.97,M1,1847.39,81,280.42,1928.39
Job_022,1,1647.97,M2,2209.39,95,656.42,2304.39
Job_022,2,1647.97,M0,2304.39,71,727.42,2375.39
Job_022,3,1647.97,M4,2406.39,99,857.42,2505.39
Job_022,4,1647.97,M6,2505.39,9,866.42,2514.39
Job_022,5,1647.97,M8,2526.39,52,930.42,2578.39
Job_022,6,1647.97,M7,2690.39,85,1127.42,2775.39
Job_022,7,1647.97,M3,2775.39,98,1225.42,2873.39
Job_022,8,1647.97,M9,2873.39,22,1247.42,2895.39
Job_022,9,1647.97,M5,2964.39,43,1359.42,3007.39
Job_023,0,1686.61,M2,1870.39,14,197.78,1884.39
Job_023,1,1686.61,M0,1884.39,6,203.78,1890.39
Job_023,2,1686.61,M1,1928.39,22,263.78,1950.39
Job_023,3,1686.61,M5,1965.39,61,339.78,2026.39
Job_023,4,1686.61,M3,2098.39,26,437.78,2124.39
Job_023,5,1686.61,M4,2124.39,69,506.78,2193.39
Job_023,6,1686.61,M8,2264.39,21,598.78,2285.39
Job_023,7,1686.61,M7,2482.39,49,844.78,2531.39
Job_023,8,1686.61,M9,2569.39,72,954.78,2641.39
Job_023,9,1686.61,M6,2641.39,53,1007.78,2694.39
Job_024,0,1759.39,M2,2125.39,84,450.0,2209.39
Job_024,1,1759.39,M1,2209.39,2,452.0,2211.39
Job_024,2,1759.39,M5,2211.39,52,504.0,2263.39
Job_024,3,1759.39,M3,2339.39,95,675.0,2434.39
Job_024,4,1759.39,M8,2434.39,48,723.0,2482.39
Job_024,5,1759.39,M9,2673.39,72,986.0,2745.39
Job_024,6,1759.39,M0,2818.39,47,1106.0,2865.39
Job_024,7,1759.39,M6,2918.39,65,1224.0,2983.39
Job_024,8,1759.39,M4,3028.39,6,1275.0,3034.39
Job_024,9,1759.39,M7,3036.39,25,1302.0,3061.39
Job_025,0,1799.74,M1,1950.39,46,196.65,1996.39
Job_025,1,1799.74,M0,2375.39,37,612.65,2412.39
Job_025,2,1799.74,M3,2486.39,61,747.65,2547.39
Job_025,3,1799.74,M2,2547.39,13,760.65,2560.39
Job_025,4,1799.74,M6,2560.39,32,792.65,2592.39
Job_025,5,1799.74,M5,2592.39,21,813.65,2613.39
Job_025,6,1799.74,M9,2641.39,32,873.65,2673.39
Job_025,7,1799.74,M8,2673.39,89,962.65,2762.39
Job_025,8,1799.74,M7,2775.39,30,1005.65,2805.39
Job_025,9,1799.74,M4,2973.39,55,1228.65,3028.39
Job_026,0,1955.63,M2,2304.39,31,379.76,2335.39
Job_026,1,1955.63,M0,2412.39,86,542.76,2498.39
Job_026,2,1955.63,M1,2498.39,46,588.76,2544.39
Job_026,3,1955.63,M5,2678.39,74,796.76,2752.39
Job_026,4,1955.63,M4,2752.39,32,828.76,2784.39
Job_026,5,1955.63,M6,2784.39,88,916.76,2872.39
Job_026,6,1955.63,M8,2971.39,19,1034.76,2990.39
Job_026,7,1955.63,M9,2990.39,48,1082.76,3038.39
Job_026,8,1955.63,M7,3061.39,36,1141.76,3097.39
Job_026,9,1955.63,M3,3097.39,79,1220.76,3176.39
Job_027,0,2188.04,M0,2498.39,76,386.35,2574.39
Job_027,1,2188.04,M1,2729.39,69,610.35,2798.39
Job_027,2,2188.04,M3,2873.39,76,761.35,2949.39
Job_027,3,2188.04,M5,3007.39,51,870.35,3058.39
Job_027,4,2188.04,M2,3084.39,85,981.35,3169.39
Job_027,5,2188.04,M9,3169.39,11,992.35,3180.39
Job_027,6,2188.04,M6,3180.39,40,1032.35,3220.39
Job_027,7,2188.04,M7,3220.39,89,1121.35,3309.39
Job_027,8,2188.04,M4,3309.39,26,1147.35,3335.39
Job_027,9,2188.04,M8,3335.39,74,1221.35,3409.39
Job_028,0,2221.95,M1,2644.39,85,507.44,2729.39
Job_028,1,2221.95,M0,2729.39,13,520.44,2742.39
Job_028,2,2221.95,M2,2742.39,61,581.44,2803.39
Job_028,3,2221.95,M6,2983.39,7,768.44,2990.39
Job_028,4,2221.95,M8,2990.39,64,832.44,3054.39
Job_028,5,2221.95,M9,3054.39,76,908.44,3130.39
Job_028,6,2221.95,M5,3132.39,47,957.44,3179.39
Job_028,7,2221.95,M3,3252.39,52,1082.44,3304.39
Job_028,8,2221.95,M4,3335.39,90,1203.44,3425.39
Job_028,9,2221.95,M7,3483.39,45,1306.44,3528.39
Job_029,0,2331.94,M2,2560.39,31,259.45,2591.39
Job_029,1,2331.94,M0,2865.39,86,619.45,2951.39
Job_029,2,2331.94,M1,2951.39,46,665.45,2997.39
Job_029,3,2331.94,M5,3058.39,74,800.45,3132.39
Job_029,4,2331.94,M4,3132.39,32,832.45,3164.39
Job_029,5,2331.94,M6,3220.39,88,976.45,3308.39
Job_029,6,2331.94,M8,3308.39,19,995.45,3327.39
Job_029,7,2331.94,M9,3399.39,48,1115.45,3447.39
Job_029,8,2331.94,M7,3447.39,36,1151.45,3483.39
Job_029,9,2331.94,M3,3550.39,79,1297.45,3629.39
Job_030,0,2384.71,M0,2742.39,76,433.68,2818.39
Job_030,1,2384.71,M1,2818.39,69,502.68,2887.39
Job_030,2,2384.71,M3,3176.39,76,867.68,3252.39
Job_030,3,2384.71,M5,3252.39,51,918.68,3303.39
Job_030,4,2384.71,M2,3303.39,85,1003.68,3388.39
Job_030,5,2384.71,M9,3388.39,11,1014.68,3399.39
Job_030,6,2384.71,M6,3399.39,40,1054.68,3439.39
Job_030,7,2384.71,M7,3528.39,89,1232.68,3617.39
Job_030,8,2384.71,M4,3617.39,26,1258.68,3643.39
Job_030,9,2384.71,M8,3643.39,74,1332.68,3717.39
Job_031,0,2443.56,M0,2951.39,43,550.83,2994.39
Job_031,1,2443.56,M2,2994.39,90,640.83,3084.39
Job_031,2,2443.56,M4,3164.39,75,795.83,3239.39
Job_031,3,2443.56,M9,3239.39,11,806.83,3250.39
Job_031,4,2443.56,M3,3304.39,69,929.83,3373.39
Job_031,5,2443.56,M1,3373.39,28,957.83,3401.39
Job_031,6,2443.56,M6,3439.39,46,1041.83,3485.39
Job_031,7,2443.56,M5,3485.39,46,1087.83,3531.39
Job_031,8,2443.56,M7,3666.39,72,1294.83,3738.39
Job_031,9,2443.56,M8,3807.39,30,1393.83,3837.39
Job_032,0,2625.73,M2,3183.39,84,641.66,3267.39
Job_032,1,2625.73,M1,3267.39,2,643.66,3269.39
Job_032,2,2625.73,M5,3364.39,52,790.66,3416.39
Job_032,3,2625.73,M3,3416.39,95,885.66,3511.39
Job_032,4,2625.73,M8,3515.39,48,937.66,3563.39
Job_032,5,2625.73,M9,3738.39,72,1184.66,3810.39
Job_032,6,2625.73,M0,3810.39,47,1231.66,3857.39
Job_032,7,2625.73,M6,3969.39,65,1408.66,4034.39
Job_032,8,2625.73,M4,4130.39,6,1510.66,4136.39
Job_032,9,2625.73,M7,4136.39,25,1535.66,4161.39
Job_033,0,2630.89,M1,2997.39,81,447.5,3078.39
Job_033,1,2630.89,M2,3388.39,95,852.5,3483.39
Job_033,2,2630.89,M0,3483.39,71,923.5,3554.39
Job_033,3,2630.89,M4,3643.39,99,1111.5,3742.39
Job_033,4,2630.89,M6,3871.39,9,1249.5,3880.39
Job_033,5,2630.89,M8,3935.39,52,1356.5,3987.39
Job_033,6,2630.89,M7,3987.39,85,1441.5,4072.39
Job_033,7,2630.89,M3,4110.39,98,1577.5,4208.39
Job_033,8,2630.89,M9,4208.39,22,1599.5,4230.39
Job_033,9,2630.89,M5,4230.39,43,1642.5,4273.39
Job_034,0,2637.28,M2,3169.39,14,546.11,3183.39
Job_034,1,2637.28,M0,3183.39,6,552.11,3189.39
Job_034,2,2637.28,M1,3189.39,22,574.11,3211.39
Job_034,3,2637.28,M5,3303.39,61,727.11,3364.39
Job_034,4,2637.28,M3,3373.39,26,762.11,3399.39
Job_034,5,2637.28,M4,3425.39,69,857.11,3494.39
Job_034,6,2637.28,M8,3494.39,21,878.11,3515.39
Job_034,7,2637.28,M7,3617.39,49,1029.11,3666.39
Job_034,8,2637.28,M9,3666.39,72,1101.11,3738.39
Job_034,9,2637.28,M6,3738.39,53,1154.11,3791.39
Job_035,0,2638.72,M1,3078.39,91,530.67,3169.39
Job_035,1,2638.72,M0,3218.39,85,664.67,3303.39
Job_035,2,2638.72,M3,3511.39,39,911.67,3550.39
Job_035,3,2638.72,M2,3550.39,74,985.67,3624.39
Job_035,4,2638.72,M8,3717.39,90,1168.67,3807.39
Job_035,5,2638.72,M5,3807.39,10,1178.67,3817.39
Job_035,6,2638.72,M7,3817.39,12,1190.67,3829.39
Job_035,7,2638.72,M6,3880.39,89,1330.67,3969.39
Job_035,8,2638.72,M9,4052.39,45,1458.67,4097.39
Job_035,9,2638.72,M4,4097.39,33,1491.67,4130.39
Job_036,0,2764.04,M0,3189.39,29,454.35,3218.39
Job_036,1,2764.04,M1,3401.39,78,715.35,3479.39
Job_036,2,2764.04,M2,3624.39,9,869.35,3633.39
Job_036,3,2764.04,M3,3633.39,36,905.35,3669.39
Job_036,4,2764.04,M4,3742.39,49,1027.35,3791.39
Job_036,5,2764.04,M5,3791.39,11,1038.35,3802.39
Job_036,6,2764.04,M6,3802.39,62,1100.35,3864.39
Job_036,7,2764.04,M7,3864.39,56,1156.35,3920.39
Job_036,8,2764.04,M8,3987.39,44,1267.35,4031.39
Job_036,9,2764.04,M9,4031.39,21,1288.35,4052.39
Job_037,0,2869.61,M1,3479.39,85,694.78,3564.39
Job_037,1,2869.61,M0,3564.39,13,707.78,3577.39
Job_037,2,2869.61,M2,3633.39,61,824.78,3694.39
Job_037,3,2869.61,M6,3864.39,7,1001.78,3871.39
Job_037,4,2869.61,M8,3871.39,64,1065.78,3935.39
Job_037,5,2869.61,M9,3935.39,76,1141.78,4011.39
Job_037,6,2869.61,M5,4011.39,47,1188.78,4058.39
Job_037,7,2869.61,M3,4058.39,52,1240.78,4110.39
Job_037,8,2869.61,M4,4136.39,90,1356.78,4226.39
Job_037,9,2869.61,M7,4226.39,45,1401.78,4271.39
