Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_065,9,5068.04,M8,6221.0,74.0,1226.96,6295.0
Job_066,1,5101.95,M0,5805.17,13.0,716.22,5818.17
Job_066,2,5101.95,M2,5845.0,61.0,804.05,5906.0
Job_066,3,5101.95,M6,5906.0,7.0,811.05,5913.0
Job_066,4,5101.95,M8,5920.61,64.0,882.66,5984.61
Job_066,5,5101.95,M9,6068.88,76.0,1042.93,6144.88
Job_066,6,5101.95,M5,6204.78,47.0,1149.83,6251.78
Job_066,7,5101.95,M3,6645.17,52.0,1595.22,6697.17
Job_066,8,5101.95,M4,6701.61,90.0,1689.66,6791.61
Job_066,9,5101.95,M7,6969.17,45.0,1912.22,7014.17
Job_067,1,5211.94,M0,5954.17,86.0,828.23,6040.17
Job_067,2,5211.94,M1,6084.78,46.0,918.84,6130.78
Job_067,3,5211.94,M5,6130.78,74.0,992.84,6204.78
Job_067,4,5211.94,M4,6346.78,32.0,1166.84,6378.78
Job_067,5,5211.94,M6,6548.61,88.0,1424.67,6636.61
Job_067,6,5211.94,M8,6636.61,19.0,1443.67,6655.61
Job_067,7,5211.94,M9,6758.17,48.0,1594.23,6806.17
Job_067,8,5211.94,M7,6877.17,36.0,1701.23,6913.17
Job_067,9,5211.94,M3,6950.78,79.0,1817.84,7029.78
Job_068,0,5264.71,M0,5878.17,76.0,689.46,5954.17
Job_068,1,5264.71,M1,6199.78,69.0,1004.07,6268.78
Job_068,2,5264.71,M3,6450.17,76.0,1261.46,6526.17
Job_068,3,5264.71,M5,6526.17,51.0,1312.46,6577.17
Job_068,4,5264.71,M2,6609.17,85.0,1429.46,6694.17
Job_068,5,5264.71,M9,6694.17,11.0,1440.46,6705.17
Job_068,6,5264.71,M6,6943.61,40.0,1718.9,6983.61
Job_068,7,5264.71,M7,7282.61,89.0,2106.9,7371.61
Job_068,8,5264.71,M4,7765.61,26.0,2526.9,7791.61
Job_068,9,5264.71,M8,7791.61,74.0,2600.9,7865.61
Job_069,1,5323.56,M2,5906.0,90.0,672.44,5996.0
Job_069,2,5323.56,M4,6072.0,75.0,823.44,6147.0
Job_069,3,5323.56,M9,6181.61,11.0,869.05,6192.61
Job_069,4,5323.56,M3,6697.17,69.0,1442.61,6766.17
Job_069,5,5323.56,M1,7127.78,28.0,1832.22,7155.78
Job_069,6,5323.56,M6,7196.78,46.0,1919.22,7242.78
Job_069,7,5323.56,M5,8296.78,46.0,3019.22,8342.78
Job_069,8,5323.56,M7,8523.78,72.0,3272.22,8595.78
Job_069,9,5323.56,M8,9152.61,30.0,3859.05,9182.61
Job_070,0,5505.73,M2,7362.61,84.0,1940.88,7446.61
Job_070,1,5505.73,M1,8051.61,2.0,2547.88,8053.61
Job_070,2,5505.73,M5,8954.61,52.0,3500.88,9006.61
Job_070,3,5505.73,M3,13814.61,95.0,8403.88,13909.61
Job_070,4,5505.73,M8,14041.61,48.0,8583.88,14089.61
Job_070,5,5505.73,M9,14166.61,72.0,8732.88,14238.61
Job_070,6,5505.73,M0,14238.61,47.0,8779.88,14285.61
Job_070,7,5505.73,M6,14285.61,65.0,8844.88,14350.61
Job_070,8,5505.73,M4,14350.61,6.0,8850.88,14356.61
Job_070,9,5505.73,M7,14356.61,25.0,8875.88,14381.61
Job_071,0,5510.89,M1,6859.61,81.0,1429.72,6940.61
Job_071,1,5510.89,M2,7267.61,95.0,1851.72,7362.61
Job_071,2,5510.89,M0,7625.78,71.0,2185.89,7696.78
Job_071,3,5510.89,M4,8001.78,99.0,2589.89,8100.78
Job_071,4,5510.89,M6,9757.61,9.0,4255.72,9766.61
Job_071,5,5510.89,M8,9941.61,52.0,4482.72,9993.61
Job_071,6,5510.89,M7,12523.61,85.0,7097.72,12608.61
Job_071,7,5510.89,M3,13909.61,98.0,8496.72,14007.61
Job_071,8,5510.89,M9,14007.61,22.0,8518.72,14029.61
Job_071,9,5510.89,M5,14029.61,43.0,8561.72,14072.61
Job_072,0,5517.28,M2,6088.0,14.0,584.72,6102.0
Job_072,1,5517.28,M0,6537.78,6.0,1026.5,6543.78
Job_072,2,5517.28,M1,6599.61,22.0,1104.33,6621.61
Job_072,3,5517.28,M5,6743.78,61.0,1287.5,6804.78
Job_072,4,5517.28,M3,7101.78,26.0,1610.5,7127.78
Job_072,5,5517.28,M4,7127.78,69.0,1679.5,7196.78
Job_072,6,5517.28,M8,7212.61,21.0,1716.33,7233.61
Job_072,7,5517.28,M7,7233.61,49.0,1765.33,7282.61
Job_072,8,5517.28,M9,7282.61,72.0,1837.33,7354.61
Job_072,9,5517.28,M6,7783.61,53.0,2319.33,7836.61
Job_073,0,5518.72,M1,6417.78,91.0,990.06,6508.78
Job_073,1,5518.72,M0,6714.17,85.0,1280.45,6799.17
Job_073,2,5518.72,M3,7062.78,39.0,1583.06,7101.78
Job_073,3,5518.72,M2,7193.61,74.0,1748.89,7267.61
Job_073,4,5518.72,M8,8760.78,90.0,3332.06,8850.78
Job_073,5,5518.72,M5,8944.61,10.0,3435.89,8954.61
Job_073,6,5518.72,M7,9122.61,12.0,3615.89,9134.61
Job_073,7,5518.72,M6,9134.61,89.0,3704.89,9223.61
Job_073,8,5518.72,M9,11065.61,45.0,5591.89,11110.61
Job_073,9,5518.72,M4,11896.61,33.0,6410.89,11929.61
Job_074,0,5644.04,M0,6508.78,29.0,893.74,6537.78
Job_074,1,5644.04,M1,6781.61,78.0,1215.57,6859.61
Job_074,2,5644.04,M2,6981.17,9.0,1346.13,6990.17
Job_074,3,5644.04,M3,7416.78,36.0,1808.74,7452.78
Job_074,4,5644.04,M4,7716.61,49.0,2121.57,7765.61
Job_074,5,5644.04,M5,7765.61,11.0,2132.57,7776.61
Job_074,6,5644.04,M6,8199.78,62.0,2617.74,8261.78
Job_074,7,5644.04,M7,8467.78,56.0,2879.74,8523.78
Job_074,8,5644.04,M8,8523.78,44.0,2923.74,8567.78
Job_074,9,5644.04,M9,11044.61,21.0,5421.57,11065.61
Job_075,0,5749.61,M1,7390.78,85.0,1726.17,7475.78
Job_075,1,5749.61,M0,7612.78,13.0,1876.17,7625.78
Job_075,2,5749.61,M2,7785.61,61.0,2097.0,7846.61
Job_075,3,5749.61,M6,8608.78,7.0,2866.17,8615.78
Job_075,4,5749.61,M8,9201.61,64.0,3516.0,9265.61
Job_075,5,5749.61,M9,12946.61,76.0,7273.0,13022.61
Job_075,6,5749.61,M5,13423.61,47.0,7721.0,13470.61
Job_075,7,5749.61,M3,13475.61,52.0,7778.0,13527.61
Job_075,8,5749.61,M4,13803.61,90.0,8144.0,13893.61
Job_075,9,5749.61,M7,14011.61,45.0,8307.0,14056.61
Job_076,0,5760.0,M0,6248.17,29.0,517.17,6277.17
Job_076,1,5760.0,M1,6314.78,78.0,632.78,6392.78
Job_076,2,5760.0,M2,6600.17,9.0,849.17,6609.17
Job_076,3,5760.0,M3,6609.17,36.0,885.17,6645.17
Job_076,4,5760.0,M4,6645.17,49.0,934.17,6694.17
Job_076,5,5760.0,M5,6694.17,11.0,945.17,6705.17
Job_076,6,5760.0,M6,6792.61,62.0,1094.61,6854.61
Job_076,7,5760.0,M7,6913.17,56.0,1209.17,6969.17
Job_076,8,5760.0,M8,6969.17,44.0,1253.17,7013.17
Job_076,9,5760.0,M9,7013.17,21.0,1274.17,7034.17
Job_077,0,5848.05,M0,7052.17,43.0,1247.12,7095.17
Job_077,1,5848.05,M2,7095.17,90.0,1337.12,7185.17
Job_077,2,5848.05,M4,7497.61,75.0,1724.56,7572.61
Job_077,3,5848.05,M9,7819.78,11.0,1982.73,7830.78
Job_077,4,5848.05,M3,7863.61,69.0,2084.56,7932.61
Job_077,5,5848.05,M1,7932.61,28.0,2112.56,7960.61
Job_077,6,5848.05,M6,8153.78,46.0,2351.73,8199.78
Job_077,7,5848.05,M5,8250.78,46.0,2448.73,8296.78
Job_077,8,5848.05,M7,9050.61,72.0,3274.56,9122.61
Job_077,9,5848.05,M8,9122.61,30.0,3304.56,9152.61
Job_078,0,5912.78,M1,5912.78,91.0,91.0,6003.78
Job_078,1,5912.78,M0,6163.17,85.0,335.39,6248.17
Job_078,2,5912.78,M3,6248.17,39.0,374.39,6287.17
Job_078,3,5912.78,M2,6290.78,74.0,452.0,6364.78
Job_078,4,5912.78,M8,6403.61,90.0,580.83,6493.61
Job_078,5,5912.78,M5,6667.17,10.0,764.39,6677.17
Job_078,6,5912.78,M7,6694.61,12.0,793.83,6706.61
Job_078,7,5912.78,M6,6854.61,89.0,1030.83,6943.61
Job_078,8,5912.78,M9,6952.61,45.0,1084.83,6997.61
Job_078,9,5912.78,M4,6997.61,33.0,1117.83,7030.61
Job_079,0,5967.97,M1,6003.78,81.0,116.81,6084.78
Job_079,1,5967.97,M2,6110.78,95.0,237.81,6205.78
Job_079,2,5967.97,M0,6351.78,71.0,454.81,6422.78
Job_079,3,5967.97,M4,6440.61,99.0,571.64,6539.61
Job_079,4,5967.97,M6,6539.61,9.0,580.64,6548.61
Job_079,5,5967.97,M8,6557.61,52.0,641.64,6609.61
Job_079,6,5967.97,M7,6609.61,85.0,726.64,6694.61
Job_079,7,5967.97,M3,6832.61,98.0,962.64,6930.61
Job_079,8,5967.97,M9,6930.61,22.0,984.64,6952.61
Job_079,9,5967.97,M5,7159.17,43.0,1234.2,7202.17
Job_080,0,6006.61,M2,6967.17,14.0,974.56,6981.17
Job_080,1,6006.61,M0,7046.17,6.0,1045.56,7052.17
Job_080,2,6006.61,M1,7076.17,22.0,1091.56,7098.17
Job_080,3,6006.61,M5,7098.17,61.0,1152.56,7159.17
Job_080,4,6006.61,M3,7390.78,26.0,1410.17,7416.78
Job_080,5,6006.61,M4,7428.61,69.0,1491.0,7497.61
Job_080,6,6006.61,M8,7537.78,21.0,1552.17,7558.78
Job_080,7,6006.61,M7,7558.78,49.0,1601.17,7607.78
Job_080,8,6006.61,M9,7658.61,72.0,1724.0,7730.61
Job_080,9,6006.61,M6,7730.61,53.0,1777.0,7783.61
Job_081,0,6079.39,M2,6990.17,84.0,994.78,7074.17
Job_081,1,6079.39,M1,7074.17,2.0,996.78,7076.17
Job_081,2,6079.39,M5,7436.78,52.0,1409.39,7488.78
Job_081,3,6079.39,M3,7521.78,95.0,1537.39,7616.78
Job_081,4,6079.39,M8,7616.78,48.0,1585.39,7664.78
Job_081,5,6079.39,M9,7747.78,72.0,1740.39,7819.78
Job_081,6,6079.39,M0,8447.78,47.0,2415.39,8494.78
Job_081,7,6079.39,M6,9685.61,65.0,3671.22,9750.61
Job_081,8,6079.39,M4,10330.61,6.0,4257.22,10336.61
Job_081,9,6079.39,M7,12212.61,25.0,6158.22,12237.61
Job_082,0,6119.74,M1,6268.78,46.0,195.04,6314.78
Job_082,1,6119.74,M0,6314.78,37.0,232.04,6351.78
Job_082,2,6119.74,M3,6526.17,61.0,467.43,6587.17
Job_082,3,6119.74,M2,6587.17,13.0,480.43,6600.17
Job_082,4,6119.74,M6,6673.17,32.0,585.43,6705.17
Job_082,5,6119.74,M5,6705.17,21.0,606.43,6726.17
Job_082,6,6119.74,M9,6726.17,32.0,638.43,6758.17
Job_082,7,6119.74,M8,6758.17,89.0,727.43,6847.17
Job_082,8,6119.74,M7,6847.17,30.0,757.43,6877.17
Job_082,9,6119.74,M4,6942.61,55.0,877.87,6997.61
Job_083,0,6275.63,M2,6556.17,31.0,311.54,6587.17
Job_083,1,6275.63,M0,6884.17,86.0,694.54,6970.17
Job_083,2,6275.63,M1,6970.17,46.0,740.54,7016.17
Job_083,3,6275.63,M5,7322.61,74.0,1120.98,7396.61
Job_083,4,6275.63,M4,7396.61,32.0,1152.98,7428.61
Job_083,5,6275.63,M6,8520.78,88.0,2333.15,8608.78
Job_083,6,6275.63,M8,8850.78,19.0,2594.15,8869.78
Job_083,7,6275.63,M9,10726.61,48.0,4498.98,10774.61
Job_083,8,6275.63,M7,11032.61,36.0,4792.98,11068.61
Job_083,9,6275.63,M3,11365.61,79.0,5168.98,11444.61
Job_084,0,6508.04,M0,7095.17,76.0,663.13,7171.17
Job_084,1,6508.04,M1,8818.61,69.0,2379.57,8887.61
Job_084,2,6508.04,M3,8902.61,76.0,2470.57,8978.61
Job_084,3,6508.04,M5,9981.61,51.0,3524.57,10032.61
Job_084,4,6508.04,M2,10199.61,85.0,3776.57,10284.61
Job_084,5,6508.04,M9,13376.61,11.0,6879.57,13387.61
Job_084,6,6508.04,M6,13387.61,40.0,6919.57,13427.61
Job_084,7,6508.04,M7,13610.61,89.0,7191.57,13699.61
Job_084,8,6508.04,M4,13777.61,26.0,7295.57,13803.61
Job_084,9,6508.04,M8,13803.61,74.0,7369.57,13877.61
Job_085,0,6541.95,M1,8267.61,85.0,1810.66,8352.61
Job_085,1,6541.95,M0,8363.78,13.0,1834.83,8376.78
Job_085,2,6541.95,M2,8456.78,61.0,1975.83,8517.78
Job_085,3,6541.95,M6,8875.78,7.0,2340.83,8882.78
Job_085,4,6541.95,M8,8882.78,64.0,2404.83,8946.78
Job_085,5,6541.95,M9,10650.61,76.0,4184.66,10726.61
Job_085,6,6541.95,M5,10726.61,47.0,4231.66,10773.61
Job_085,7,6541.95,M3,11182.61,52.0,4692.66,11234.61
Job_085,8,6541.95,M4,11955.61,90.0,5503.66,12045.61
Job_085,9,6541.95,M7,13212.61,45.0,6715.66,13257.61
Job_086,0,6651.94,M2,14190.61,31.0,7569.67,14221.61
Job_086,1,6651.94,M0,14357.61,86.0,7791.67,14443.61
Job_086,2,6651.94,M1,14443.61,46.0,7837.67,14489.61
Job_086,3,6651.94,M5,15025.61,74.0,8447.67,15099.61
Job_086,4,6651.94,M4,15169.61,32.0,8549.67,15201.61
Job_086,5,6651.94,M6,15659.61,88.0,9095.67,15747.61
Job_086,6,6651.94,M8,15747.61,19.0,9114.67,15766.61
Job_086,7,6651.94,M9,15766.61,48.0,9162.67,15814.61
Job_086,8,6651.94,M7,15865.61,36.0,9249.67,15901.61
Job_086,9,6651.94,M3,15901.61,79.0,9328.67,15980.61
Job_087,0,6704.71,M0,6970.17,76.0,341.46,7046.17
Job_087,1,6704.71,M1,7679.78,69.0,1044.07,7748.78
Job_087,2,6704.71,M3,8062.78,76.0,1434.07,8138.78
Job_087,3,6704.71,M5,8199.78,51.0,1546.07,8250.78
Job_087,4,6704.71,M2,8371.78,85.0,1752.07,8456.78
Job_087,5,6704.71,M9,8824.78,11.0,2131.07,8835.78
Job_087,6,6704.71,M6,8835.78,40.0,2171.07,8875.78
Job_087,7,6704.71,M7,9134.61,89.0,2518.9,9223.61
Job_087,8,6704.71,M4,10214.61,26.0,3535.9,10240.61
Job_087,9,6704.71,M8,12849.61,74.0,6218.9,12923.61
Job_088,0,6763.56,M0,7833.78,43.0,1113.22,7876.78
Job_088,1,6763.56,M2,9292.61,90.0,2619.05,9382.61
Job_088,2,6763.56,M4,10139.61,75.0,3451.05,10214.61
Job_088,3,6763.56,M9,10349.61,11.0,3597.05,10360.61
Job_088,4,6763.56,M3,10360.61,69.0,3666.05,10429.61
Job_088,5,6763.56,M1,10429.61,28.0,3694.05,10457.61
Job_088,6,6763.56,M6,13771.61,46.0,7054.05,13817.61
Job_088,7,6763.56,M5,13817.61,46.0,7100.05,13863.61
Job_088,8,6763.56,M7,13939.61,72.0,7248.05,14011.61
Job_088,9,6763.56,M8,14011.61,30.0,7278.05,14041.61
Job_089,0,6945.73,M2,8287.78,84.0,1426.05,8371.78
Job_089,1,6945.73,M1,9046.61,2.0,2102.88,9048.61
Job_089,2,6945.73,M5,9781.61,52.0,2887.88,9833.61
Job_089,3,6945.73,M3,9881.61,95.0,3030.88,9976.61
Job_089,4,6945.73,M8,13114.61,48.0,6216.88,13162.61
Job_089,5,6945.73,M9,13162.61,72.0,6288.88,13234.61
Job_089,6,6945.73,M0,13234.61,47.0,6335.88,13281.61
Job_089,7,6945.73,M6,13706.61,65.0,6825.88,13771.61
Job_089,8,6945.73,M4,13771.61,6.0,6831.88,13777.61
Job_089,9,6945.73,M7,13914.61,25.0,6993.88,13939.61
Job_090,0,6950.89,M1,8659.61,81.0,1789.72,8740.61
Job_090,1,6950.89,M2,9382.61,95.0,2526.72,9477.61
Job_090,2,6950.89,M0,9477.61,71.0,2597.72,9548.61
Job_090,3,6950.89,M4,13598.61,99.0,6746.72,13697.61
Job_090,4,6950.89,M6,13697.61,9.0,6755.72,13706.61
Job_090,5,6950.89,M8,13706.61,52.0,6807.72,13758.61
Job_090,6,6950.89,M7,13829.61,85.0,6963.72,13914.61
Job_090,7,6950.89,M3,14046.61,98.0,7193.72,14144.61
Job_090,8,6950.89,M9,14144.61,22.0,7215.72,14166.61
Job_090,9,6950.89,M5,14166.61,43.0,7258.72,14209.61
Job_091,0,6957.28,M2,7550.61,14.0,607.33,7564.61
Job_091,1,6957.28,M0,7606.78,6.0,655.5,7612.78
Job_091,2,6957.28,M1,7657.78,22.0,722.5,7679.78
Job_091,3,6957.28,M5,7776.61,61.0,880.33,7837.61
Job_091,4,6957.28,M3,7837.61,26.0,906.33,7863.61
Job_091,5,6957.28,M4,7932.78,69.0,1044.5,8001.78
Job_091,6,6957.28,M8,8739.78,21.0,1803.5,8760.78
Job_091,7,6957.28,M7,8945.61,49.0,2037.33,8994.61
Job_091,8,6957.28,M9,8994.61,72.0,2109.33,9066.61
Job_091,9,6957.28,M6,10061.61,53.0,3157.33,10114.61
Job_092,0,6958.72,M1,8352.61,91.0,1484.89,8443.61
Job_092,1,6958.72,M0,8587.61,85.0,1713.89,8672.61
Job_092,2,6958.72,M3,8863.61,39.0,1943.89,8902.61
Job_092,3,6958.72,M2,9039.61,74.0,2154.89,9113.61
Job_092,4,6958.72,M8,12923.61,90.0,6054.89,13013.61
Job_092,5,6958.72,M5,13190.61,10.0,6241.89,13200.61
Job_092,6,6958.72,M7,13200.61,12.0,6253.89,13212.61
Job_092,7,6958.72,M6,13427.61,89.0,6557.89,13516.61
Job_092,8,6958.72,M9,13516.61,45.0,6602.89,13561.61
Job_092,9,6958.72,M4,13565.61,33.0,6639.89,13598.61
Job_093,0,7084.04,M0,7733.78,29.0,678.74,7762.78
Job_093,1,7084.04,M1,8189.61,78.0,1183.57,8267.61
Job_093,2,7084.04,M2,8278.78,9.0,1203.74,8287.78
Job_093,3,7084.04,M3,8287.78,36.0,1239.74,8323.78
