Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_004,0,246.61,M2,246.61,14,14.0,260.61
Job_004,1,246.61,M0,260.61,6,20.0,266.61
Job_004,2,246.61,M1,266.61,22,42.0,288.61
Job_004,3,246.61,M5,288.61,61,103.0,349.61
Job_004,4,246.61,M3,349.61,26,129.0,375.61
Job_004,5,246.61,M4,375.61,69,198.0,444.61
Job_004,6,246.61,M8,444.61,21,219.0,465.61
Job_004,7,246.61,M7,465.61,49,268.0,514.61
Job_004,8,246.61,M9,514.61,72,340.0,586.61
Job_004,9,246.61,M6,723.57,53,529.96,776.57
Job_005,0,319.39,M2,319.39,84,84.0,403.39
Job_005,1,319.39,M1,415.79,2,98.4,417.79
Job_005,2,319.39,M5,417.79,52,150.4,469.79
Job_005,3,319.39,M3,544.85,95,320.46,639.85
Job_005,4,319.39,M8,662.57,48,391.18,710.57
Job_005,5,319.39,M9,710.57,72,463.18,782.57
Job_005,6,319.39,M0,782.57,47,510.18,829.57
Job_005,7,319.39,M6,829.57,65,575.18,894.57
Job_005,8,319.39,M4,930.69,6,617.3,936.69
Job_005,9,319.39,M7,956.69,25,662.3,981.69
Job_006,0,359.74,M1,369.73,46,55.99,415.73
Job_006,1,359.74,M0,415.73,37,92.99,452.73
Job_006,2,359.74,M3,483.79,61,185.05,544.79
Job_006,3,359.74,M2,603.63,13,256.89,616.63
Job_006,4,359.74,M6,616.63,32,288.89,648.63
Job_006,5,359.74,M5,648.63,21,309.89,669.63
Job_006,6,359.74,M9,669.63,32,341.89,701.63
Job_006,7,359.74,M8,710.63,89,439.89,799.63
Job_006,8,359.74,M7,841.57,30,511.83,871.57
Job_006,9,359.74,M4,875.63,55,570.89,930.63
Job_007,0,515.63,M2,572.57,31,87.94,603.57
Job_007,1,515.63,M0,603.57,86,173.94,689.57
Job_007,2,515.63,M1,689.57,46,219.94,735.57
Job_007,3,515.63,M5,769.57,74,327.94,843.57
Job_007,4,515.63,M4,843.57,32,359.94,875.57
Job_007,5,515.63,M6,983.69,88,556.06,1071.69
Job_007,6,515.63,M8,1071.69,19,575.06,1090.69
Job_007,7,515.63,M9,1090.69,48,623.06,1138.69
Job_007,8,515.63,M7,1138.69,36,659.06,1174.69
Job_007,9,515.63,M3,1280.74,79,844.11,1359.74
Job_008,0,748.04,M0,829.63,76,157.59,905.63
Job_008,1,748.04,M1,905.63,69,226.59,974.63
Job_008,2,748.04,M3,1054.69,76,382.65,1130.69
Job_008,3,748.04,M5,1341.8,51,644.76,1392.8
Job_008,4,748.04,M2,1392.8,85,729.76,1477.8
Job_008,5,748.04,M9,1477.8,11,740.76,1488.8
Job_008,6,748.04,M6,1708.98,40,1000.94,1748.98
Job_008,7,748.04,M7,1748.98,89,1089.94,1837.98
Job_008,8,748.04,M4,1837.98,26,1115.94,1863.98
Job_008,9,748.04,M8,2097.28,74,1423.24,2171.28
Job_009,0,781.95,M1,781.95,85,85.0,866.95
Job_009,1,781.95,M0,1046.62,13,277.67,1059.62
Job_009,2,781.95,M2,1059.62,61,338.67,1120.62
Job_009,3,781.95,M6,1120.62,7,345.67,1127.62
Job_009,4,781.95,M8,1127.62,64,409.67,1191.62
Job_009,5,781.95,M9,1191.62,76,485.67,1267.62
Job_009,6,781.95,M5,1504.98,47,770.03,1551.98
Job_009,7,781.95,M3,1551.98,52,822.03,1603.98
Job_009,8,781.95,M4,1603.98,90,912.03,1693.98
Job_009,9,781.95,M7,1693.98,45,957.03,1738.98
Job_010,0,891.94,M2,891.94,31,31.0,922.94
Job_010,1,891.94,M0,1135.74,86,329.8,1221.74
Job_010,2,891.94,M1,1221.74,46,375.8,1267.74
Job_010,3,891.94,M5,1267.74,74,449.8,1341.74
Job_010,4,891.94,M4,1376.4,32,516.46,1408.4
Job_010,5,891.94,M6,1885.16,88,1081.22,1973.16
Job_010,6,891.94,M8,2078.22,19,1205.28,2097.22
Job_010,7,891.94,M9,2097.22,48,1253.28,2145.22
Job_010,8,891.94,M7,2145.22,36,1289.28,2181.22
Job_010,9,891.94,M3,2181.22,79,1368.28,2260.22
Job_011,0,944.71,M0,1059.68,76,190.97,1135.68
Job_011,1,944.71,M1,1135.68,69,259.97,1204.68
Job_011,2,944.71,M3,1204.68,76,335.97,1280.68
Job_011,3,944.71,M5,1453.92,51,560.21,1504.92
Job_011,4,944.71,M2,1572.92,85,713.21,1657.92
Job_011,5,944.71,M9,1657.92,11,724.21,1668.92
Job_011,6,944.71,M6,1668.92,40,764.21,1708.92
Job_011,7,944.71,M7,1887.1,89,1031.39,1976.1
Job_011,8,944.71,M4,2012.16,26,1093.45,2038.16
Job_011,9,944.71,M8,2235.4,74,1364.69,2309.4
Job_012,0,1003.56,M0,1003.56,43,43.0,1046.56
Job_012,1,1003.56,M2,1211.34,90,297.78,1301.34
Job_012,2,1003.56,M4,1301.34,75,372.78,1376.34
Job_012,3,1003.56,M9,1376.34,11,383.78,1387.34
Job_012,4,1003.56,M3,1479.92,69,545.36,1548.92
Job_012,5,1003.56,M1,1548.92,28,573.36,1576.92
Job_012,6,1003.56,M6,1576.92,46,619.36,1622.92
Job_012,7,1003.56,M5,1622.92,46,665.36,1668.92
Job_012,8,1003.56,M7,1976.16,72,1044.6,2048.16
Job_012,9,1003.56,M8,2048.16,30,1074.6,2078.16
Job_013,0,1185.73,M2,1301.4,84,199.67,1385.4
Job_013,1,1185.73,M1,1385.4,2,201.67,1387.4
Job_013,2,1185.73,M5,1552.04,52,418.31,1604.04
Job_013,3,1185.73,M3,1604.04,95,513.31,1699.04
Job_013,4,1185.73,M8,1826.16,48,688.43,1874.16
Job_013,5,1185.73,M9,1874.16,72,760.43,1946.16
Job_013,6,1185.73,M0,1946.16,47,807.43,1993.16
Job_013,7,1185.73,M6,2279.4,65,1158.67,2344.4
Job_013,8,1185.73,M4,2355.34,6,1175.61,2361.34
Job_013,9,1185.73,M7,2557.46,25,1396.73,2582.46
Job_014,0,1190.89,M1,1289.86,81,179.97,1370.86
Job_014,1,1190.89,M2,1477.86,95,381.97,1572.86
Job_014,2,1190.89,M0,1572.86,71,452.97,1643.86
Job_014,3,1190.89,M4,1913.1,99,821.21,2012.1
Job_014,4,1190.89,M6,2270.34,9,1088.45,2279.34
Job_014,5,1190.89,M8,2420.4,52,1281.51,2472.4
Job_014,6,1190.89,M7,2472.4,85,1366.51,2557.4
Job_014,7,1190.89,M3,2607.58,98,1514.69,2705.58
Job_014,8,1190.89,M9,2705.58,22,1536.69,2727.58
Job_014,9,1190.89,M5,2727.58,43,1579.69,2770.58
Job_015,0,1197.28,M2,1197.28,14,14.0,1211.28
Job_015,1,1197.28,M0,1221.8,6,30.52,1227.8
Job_015,2,1197.28,M1,1267.8,22,92.52,1289.8
Job_015,3,1197.28,M5,1392.86,61,256.58,1453.86
Job_015,4,1197.28,M3,1453.86,26,282.58,1479.86
Job_015,5,1197.28,M4,1694.04,69,565.76,1763.04
Job_015,6,1197.28,M8,1805.1,21,628.82,1826.1
Job_015,7,1197.28,M7,1838.04,49,689.76,1887.04
Job_015,8,1197.28,M9,2145.28,72,1020.0,2217.28
Job_015,9,1197.28,M6,2217.28,53,1073.0,2270.28
Job_016,0,1198.72,M1,2168.34,91,1060.62,2259.34
Job_016,1,1198.72,M0,2413.52,85,1299.8,2498.52
Job_016,2,1198.72,M3,2568.52,39,1408.8,2607.52
Job_016,3,1198.72,M2,2607.52,74,1482.8,2681.52
Job_016,4,1198.72,M8,3204.82,90,2096.1,3294.82
Job_016,5,1198.72,M5,3294.82,10,2106.1,3304.82
Job_016,6,1198.72,M7,3304.82,12,2118.1,3316.82
Job_016,7,1198.72,M6,3316.82,89,2207.1,3405.82
Job_016,8,1198.72,M9,3405.82,45,2252.1,3450.82
Job_016,9,1198.72,M4,3450.82,33,2285.1,3483.82
Job_017,0,1324.04,M0,1324.04,29,29.0,1353.04
Job_017,1,1324.04,M1,1387.46,78,141.42,1465.46
Job_017,2,1324.04,M2,1657.98,9,342.94,1666.98
Job_017,3,1324.04,M3,1699.1,36,411.06,1735.1
Job_017,4,1324.04,M4,1763.1,49,488.06,1812.1
Job_017,5,1324.04,M5,1812.1,11,499.06,1823.1
Job_017,6,1324.04,M6,1823.1,62,561.06,1885.1
Job_017,7,1324.04,M7,2181.28,56,913.24,2237.28
Job_017,8,1324.04,M8,2309.46,44,1029.42,2353.46
Job_017,9,1324.04,M9,2353.46,21,1050.42,2374.46
Job_018,0,1429.61,M1,1655.04,85,310.43,1740.04
Job_018,1,1429.61,M0,1740.04,13,323.43,1753.04
Job_018,2,1429.61,M2,1753.04,61,384.43,1814.04
Job_018,3,1429.61,M6,1814.04,7,391.43,1821.04
Job_018,4,1429.61,M8,2171.34,64,805.73,2235.34
Job_018,5,1429.61,M9,2235.34,76,881.73,2311.34
Job_018,6,1429.61,M5,2469.46,47,1086.85,2516.46
Job_018,7,1429.61,M3,2516.46,52,1138.85,2568.46
Job_018,8,1429.61,M4,2568.46,90,1228.85,2658.46
Job_018,9,1429.61,M7,2658.46,45,1273.85,2703.46
Job_019,0,1440.0,M0,1440.0,29,29.0,1469.0
Job_019,1,1440.0,M1,1576.98,78,214.98,1654.98
Job_019,2,1440.0,M2,1667.04,9,236.04,1676.04
Job_019,3,1440.0,M3,1735.16,36,331.16,1771.16
Job_019,4,1440.0,M4,1864.04,49,473.04,1913.04
Job_019,5,1440.0,M5,1913.04,11,484.04,1924.04
Job_019,6,1440.0,M6,1973.22,62,595.22,2035.22
Job_019,7,1440.0,M7,2237.34,56,853.34,2293.34
Job_019,8,1440.0,M8,2376.34,44,980.34,2420.34
Job_019,9,1440.0,M9,2447.46,21,1028.46,2468.46
Job_020,0,1528.05,M0,1993.22,43,508.17,2036.22
Job_020,1,1528.05,M2,2036.22,90,598.17,2126.22
Job_020,2,1528.05,M4,2361.4,75,908.35,2436.4
Job_020,3,1528.05,M9,2436.4,11,919.35,2447.4
Job_020,4,1528.05,M3,2447.4,69,988.35,2516.4
Job_020,5,1528.05,M1,2665.4,28,1165.35,2693.4
Job_020,6,1528.05,M6,2766.58,46,1284.53,2812.58
Job_020,7,1528.05,M5,2832.76,46,1350.71,2878.76
Job_020,8,1528.05,M7,3102.76,72,1646.71,3174.76
Job_020,9,1528.05,M8,3174.76,30,1676.71,3204.76
Job_021,0,1592.78,M1,1740.1,91,238.32,1831.1
Job_021,1,1592.78,M0,2146.34,85,638.56,2231.34
Job_021,2,1592.78,M3,2286.34,39,732.56,2325.34
Job_021,3,1592.78,M2,2325.34,74,806.56,2399.34
Job_021,4,1592.78,M8,2472.46,90,969.68,2562.46
Job_021,5,1592.78,M5,2822.7,10,1239.92,2832.7
Job_021,6,1592.78,M7,2832.7,12,1251.92,2844.7
Job_021,7,1592.78,M6,2844.7,89,1340.92,2933.7
Job_021,8,1592.78,M9,3037.7,45,1489.92,3082.7
Job_021,9,1592.78,M4,3082.7,33,1522.92,3115.7
Job_022,0,1647.97,M1,1831.16,81,264.19,1912.16
Job_022,1,1647.97,M2,2140.34,95,587.37,2235.34
Job_022,2,1647.97,M0,2342.46,71,765.49,2413.46
Job_022,3,1647.97,M4,2658.52,99,1109.55,2757.52
Job_022,4,1647.97,M6,2757.52,9,1118.55,2766.52
Job_022,5,1647.97,M8,2965.7,52,1369.73,3017.7
Job_022,6,1647.97,M7,3017.7,85,1454.73,3102.7
Job_022,7,1647.97,M3,3102.7,98,1552.73,3200.7
Job_022,8,1647.97,M9,3200.7,22,1574.73,3222.7
Job_022,9,1647.97,M5,3222.7,43,1617.73,3265.7
Job_023,0,1686.61,M2,2126.28,14,453.67,2140.28
Job_023,1,1686.61,M0,2140.28,6,459.67,2146.28
Job_023,2,1686.61,M1,2146.28,22,481.67,2168.28
Job_023,3,1686.61,M5,2168.28,61,542.67,2229.28
Job_023,4,1686.61,M3,2260.28,26,599.67,2286.28
Job_023,5,1686.61,M4,2286.28,69,668.67,2355.28
Job_023,6,1686.61,M8,2355.28,21,689.67,2376.28
Job_023,7,1686.61,M7,2582.52,49,944.91,2631.52
Job_023,8,1686.61,M9,2631.52,72,1016.91,2703.52
Job_023,9,1686.61,M6,2703.52,53,1069.91,2756.52
Job_024,0,1759.39,M2,2235.4,84,560.01,2319.4
Job_024,1,1759.39,M1,2319.4,2,562.01,2321.4
Job_024,2,1759.39,M5,2770.64,52,1063.25,2822.64
Job_024,3,1759.39,M3,2822.64,95,1158.25,2917.64
Job_024,4,1759.39,M8,2917.64,48,1206.25,2965.64
Job_024,5,1759.39,M9,2965.64,72,1278.25,3037.64
Job_024,6,1759.39,M0,3037.64,47,1325.25,3084.64
Job_024,7,1759.39,M6,3084.64,65,1390.25,3149.64
Job_024,8,1759.39,M4,3149.64,6,1396.25,3155.64
Job_024,9,1759.39,M7,3174.82,25,1440.43,3199.82
Job_025,0,1799.74,M1,2259.4,46,505.66,2305.4
Job_025,1,1799.74,M0,2305.4,37,542.66,2342.4
Job_025,2,1799.74,M3,2342.4,61,603.66,2403.4
Job_025,3,1799.74,M2,2403.4,13,616.66,2416.4
Job_025,4,1799.74,M6,2416.4,32,648.66,2448.4
Job_025,5,1799.74,M5,2448.4,21,669.66,2469.4
Job_025,6,1799.74,M9,2469.4,32,701.66,2501.4
Job_025,7,1799.74,M8,2562.52,89,851.78,2651.52
Job_025,8,1799.74,M7,2844.76,30,1075.02,2874.76
Job_025,9,1799.74,M4,2874.76,55,1130.02,2929.76
Job_026,0,1955.63,M2,2576.46,31,651.83,2607.46
Job_026,1,1955.63,M0,2607.46,86,737.83,2693.46
Job_026,2,1955.63,M1,2693.46,46,783.83,2739.46
Job_026,3,1955.63,M5,2878.82,74,997.19,2952.82
Job_026,4,1955.63,M4,2952.82,32,1029.19,2984.82
Job_026,5,1955.63,M6,3149.7,88,1282.07,3237.7
Job_026,6,1955.63,M8,3294.88,19,1358.25,3313.88
Job_026,7,1955.63,M9,3313.88,48,1406.25,3361.88
Job_026,8,1955.63,M7,3361.88,36,1442.25,3397.88
Job_026,9,1955.63,M3,3397.88,79,1521.25,3476.88
Job_027,0,2188.04,M0,3160.76,76,1048.72,3236.76
Job_027,1,2188.04,M1,3236.76,69,1117.72,3305.76
Job_027,2,2188.04,M3,3305.76,76,1193.72,3381.76
Job_027,3,2188.04,M5,3381.76,51,1244.72,3432.76
Job_027,4,2188.04,M2,3533.94,85,1430.9,3618.94
Job_027,5,2188.04,M9,3680.94,11,1503.9,3691.94
Job_027,6,2188.04,M6,3691.94,40,1543.9,3731.94
Job_027,7,2188.04,M7,3731.94,89,1632.9,3820.94
Job_027,8,2188.04,M4,3820.94,26,1658.9,3846.94
Job_027,9,2188.04,M8,3846.94,74,1732.9,3920.94
Job_028,0,2221.95,M1,3374.88,85,1237.93,3459.88
Job_028,1,2221.95,M0,3459.88,13,1250.93,3472.88
Job_028,2,2221.95,M2,3472.88,61,1311.93,3533.88
Job_028,3,2221.95,M6,3533.88,7,1318.93,3540.88
Job_028,4,2221.95,M8,3540.88,64,1382.93,3604.88
Job_028,5,2221.95,M9,3604.88,76,1458.93,3680.88
Job_028,6,2221.95,M5,3885.24,47,1710.29,3932.24
Job_028,7,2221.95,M3,4265.24,52,2095.29,4317.24
Job_028,8,2221.95,M4,4317.24,90,2185.29,4407.24
Job_028,9,2221.95,M7,4632.72,45,2455.77,4677.72
Job_029,0,2331.94,M2,2681.58,31,380.64,2712.58
Job_029,1,2331.94,M0,3279.88,86,1033.94,3365.88
Job_029,2,2331.94,M1,3459.94,46,1174.0,3505.94
Job_029,3,2331.94,M5,3505.94,74,1248.0,3579.94
Job_029,4,2331.94,M4,3579.94,32,1280.0,3611.94
Job_029,5,2331.94,M6,3732.0,88,1488.06,3820.0
Job_029,6,2331.94,M8,3820.0,19,1507.06,3839.0
Job_029,7,2331.94,M9,3944.12,48,1660.18,3992.12
Job_029,8,2331.94,M7,4150.18,36,1854.24,4186.18
Job_029,9,2331.94,M3,4186.18,79,1933.24,4265.18
Job_030,0,2384.71,M0,3084.7,76,775.99,3160.7
Job_030,1,2384.71,M1,3305.82,69,990.11,3374.82
Job_030,2,2384.71,M3,3476.94,76,1168.23,3552.94
Job_030,3,2384.71,M5,3580.0,51,1246.29,3631.0
Job_030,4,2384.71,M2,3807.18,85,1507.47,3892.18
Job_030,5,2384.71,M9,3933.06,11,1559.35,3944.06
Job_030,6,2384.71,M6,3944.06,40,1599.35,3984.06
Job_030,7,2384.71,M7,4061.12,89,1765.41,4150.12
Job_030,8,2384.71,M4,4157.3,26,1798.59,4183.3
Job_030,9,2384.71,M8,4183.3,74,1872.59,4257.3
Job_031,0,2443.56,M0,3236.82,43,836.26,3279.82
Job_031,1,2443.56,M2,3717.12,90,1363.56,3807.12
Job_031,2,2443.56,M4,3847.0,75,1478.44,3922.0
Job_031,3,2443.56,M9,3922.0,11,1489.44,3933.0
Job_031,4,2443.56,M3,3980.24,69,1605.68,4049.24
Job_031,5,2443.56,M1,4049.24,28,1633.68,4077.24
Job_031,6,2443.56,M6,4305.42,46,1907.86,4351.42
Job_031,7,2443.56,M5,4351.42,46,1953.86,4397.42
Job_031,8,2443.56,M7,4419.54,72,2047.98,4491.54
Job_031,9,2443.56,M8,4591.66,30,2178.1,4621.66
Job_032,0,2625.73,M2,3633.06,84,1091.33,3717.06
Job_032,1,2625.73,M1,3831.18,2,1207.45,3833.18
Job_032,2,2625.73,M5,3833.18,52,1259.45,3885.18
Job_032,3,2625.73,M3,3885.18,95,1354.45,3980.18
Job_032,4,2625.73,M8,4012.12,48,1434.39,4060.12
Job_032,5,2625.73,M9,4133.12,72,1579.39,4205.12
Job_032,6,2625.73,M0,4205.12,47,1626.39,4252.12
Job_032,7,2625.73,M6,4508.54,65,1947.81,4573.54
Job_032,8,2625.73,M4,4573.54,6,1953.81,4579.54
Job_032,9,2625.73,M7,4677.78,25,2077.05,4702.78
Job_033,0,2630.89,M1,3661.06,81,1111.17,3742.06
Job_033,1,2630.89,M2,3892.24,95,1356.35,3987.24
Job_033,2,2630.89,M0,3987.24,71,1427.35,4058.24
Job_033,3,2630.89,M4,4058.24,99,1526.35,4157.24
Job_033,4,2630.89,M6,4358.54,9,1736.65,4367.54
Job_033,5,2630.89,M8,4367.54,52,1788.65,4419.54
Job_033,6,2630.89,M7,4547.66,85,2001.77,4632.66
Job_033,7,2630.89,M3,4632.66,98,2099.77,4730.66
Job_033,8,2630.89,M9,4730.66,22,2121.77,4752.66
Job_033,9,2630.89,M5,4752.66,43,2164.77,4795.66
Job_034,0,2637.28,M2,3619.0,14,995.72,3633.0
Job_034,1,2637.28,M0,3633.0,6,1001.72,3639.0
Job_034,2,2637.28,M1,3639.0,22,1023.72,3661.0
Job_034,3,2637.28,M5,3661.0,61,1084.72,3722.0
Job_034,4,2637.28,M3,3722.0,26,1110.72,3748.0
Job_034,5,2637.28,M4,3922.06,69,1353.78,3991.06
Job_034,6,2637.28,M8,3991.06,21,1374.78,4012.06
Job_034,7,2637.28,M7,4012.06,49,1423.78,4061.06
Job_034,8,2637.28,M9,4061.06,72,1495.78,4133.06
Job_034,9,2637.28,M6,4133.06,53,1548.78,4186.06
Job_035,0,2638.72,M1,3506.0,91,958.28,3597.0
Job_035,1,2638.72,M0,3639.06,85,1085.34,3724.06
Job_035,2,2638.72,M3,3748.06,39,1148.34,3787.06
Job_035,3,2638.72,M2,3996.36,74,1431.64,4070.36
Job_035,4,2638.72,M8,4070.36,90,1521.64,4160.36
Job_035,5,2638.72,M5,4397.48,10,1768.76,4407.48
Job_035,6,2638.72,M7,4407.48,12,1780.76,4419.48
Job_035,7,2638.72,M6,4419.48,89,1869.76,4508.48
Job_035,8,2638.72,M9,4612.66,45,2018.94,4657.66
Job_035,9,2638.72,M4,4657.66,33,2051.94,4690.66
Job_036,0,2764.04,M0,3724.12,29,989.08,3753.12
Job_036,1,2764.04,M1,3753.12,78,1067.08,3831.12
Job_036,2,2764.04,M2,3987.3,9,1232.26,3996.3
Job_036,3,2764.04,M3,4049.3,36,1321.26,4085.3
Job_036,4,2764.04,M4,4183.36,49,1468.32,4232.36
Job_036,5,2764.04,M5,4232.36,11,1479.32,4243.36
Job_036,6,2764.04,M6,4243.36,62,1541.32,4305.36
Job_036,7,2764.04,M7,4491.6,56,1783.56,4547.6
Job_036,8,2764.04,M8,4547.6,44,1827.56,4591.6
Job_036,9,2764.04,M9,4591.6,21,1848.56,4612.6
Job_037,0,2869.61,M1,3833.24,85,1048.63,3918.24
Job_037,1,2869.61,M0,4058.3,13,1201.69,4071.3
Job_037,2,2869.61,M2,4071.3,61,1262.69,4132.3
Job_037,3,2869.61,M6,4351.48,7,1488.87,4358.48
Job_037,4,2869.61,M8,4419.6,64,1613.99,4483.6
Job_037,5,2869.61,M9,4483.6,76,1689.99,4559.6
Job_037,6,2869.61,M5,4559.6,47,1736.99,4606.6
Job_037,7,2869.61,M3,4730.72,52,1913.11,4782.72
Job_037,8,2869.61,M4,4782.72,90,2003.11,4872.72
Job_037,9,2869.61,M7,4872.72,45,2048.11,4917.72
