Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_001,8,88.05,M7,740.39,99.99,752.33,840.38
Job_004,6,246.61,M8,744.69,15.83,513.91,760.52
Job_002,5,152.78,M5,744.69,24.58,616.49,769.27
Job_005,4,319.39,M8,760.52,64.98,506.11,825.5
Job_007,2,515.63,M1,768.83,37.77,290.97,806.6
Job_007,3,515.63,M5,806.6,91.37,382.34000000000003,897.97
Job_009,0,781.95,M1,806.6,91.86,116.50999999999999,898.46
Job_005,5,319.39,M9,825.5,87.78,593.89,913.28
Job_006,7,359.74,M8,825.5,144.84,610.6,970.34
Job_003,4,207.97,M6,826.39,19.14,637.56,845.53
Job_004,7,246.61,M7,840.38,112.63,706.4,953.01
Job_010,0,891.94,M2,891.94,39.7,39.69999999999993,931.64
Job_007,4,515.63,M4,897.97,18.14,400.48,916.11
Job_005,6,319.39,M0,913.28,35.36,629.25,948.64
Job_005,7,319.39,M6,948.64,64.52,693.77,1013.16
Job_002,6,152.78,M7,953.01,14.02,814.25,967.03
Job_004,8,246.61,M9,953.01,79.35,785.7499999999999,1032.36
Job_003,5,207.97,M8,970.34,95.05,857.4200000000001,1065.39
Job_006,8,359.74,M7,970.34,30.58,641.18,1000.92
Job_006,9,359.74,M4,1000.92,41.57,682.75,1042.49
Job_012,0,1003.56,M0,1003.56,49.38,49.38000000000011,1052.94
Job_002,7,152.78,M6,1013.16,113.55,973.9300000000001,1126.71
Job_005,8,319.39,M4,1042.49,7.19,730.2900000000001,1049.68
Job_005,9,319.39,M7,1049.68,11.16,741.4499999999999,1060.84
Job_011,0,944.71,M0,1052.94,109.52,217.75,1162.46
Job_001,9,88.05,M8,1065.39,11.42,988.76,1076.81
Job_003,6,207.97,M7,1065.39,91.26,948.6800000000001,1156.65
Job_004,9,246.61,M6,1126.71,117.49,997.59,1244.2
Job_002,8,152.78,M9,1126.71,51.95,1025.88,1178.66
Job_010,1,891.94,M0,1162.46,54.64,325.15999999999985,1217.1
Job_002,9,152.78,M4,1178.66,63.24,1089.1200000000001,1241.9
Job_015,0,1197.28,M2,1197.28,8.1,8.100000000000136,1205.38
Job_009,1,781.95,M0,1217.1,7.55,442.70000000000005,1224.65
Job_008,0,748.04,M0,1224.65,84.11,560.72,1308.76
Job_009,2,781.95,M2,1224.65,143.69,586.3899999999999,1368.34
Job_007,5,515.63,M6,1289.56,91.75,865.68,1381.31
Job_008,1,748.04,M1,1308.76,75.73,636.45,1384.49
Job_012,1,1003.56,M2,1368.34,76.56,441.34000000000015,1444.9
Job_009,3,781.95,M6,1381.31,6.58,605.94,1387.89
Job_007,6,515.63,M8,1381.31,10.6,876.2800000000001,1391.91
Job_008,2,748.04,M3,1384.49,75.03,711.48,1459.52
Job_016,0,1198.72,M1,1384.49,109.75,295.52,1494.24
Job_009,4,781.95,M8,1391.91,53.77,663.73,1445.68
Job_007,7,515.63,M9,1396.56,37.09,918.0200000000001,1433.65
Job_019,0,1440.0,M0,1440.0,29.0,29.0,1469.0
Job_007,8,515.63,M7,1440.0,36.0,960.37,1476.0
Job_012,2,1003.56,M4,1444.9,75.0,516.34,1519.9
Job_017,0,1324.04,M0,1469.0,29.0,173.96,1498.0
Job_007,9,515.63,M3,1476.0,79.0,1039.37,1555.0
Job_015,1,1197.28,M0,1498.0,6.0,306.72,1504.0
Job_015,2,1197.28,M1,1504.0,22.0,328.72,1526.0
Job_012,3,1003.56,M9,1519.9,11.0,527.34,1530.9
Job_014,0,1190.89,M1,1526.0,81.0,416.11,1607.0
Job_017,1,1324.04,M1,1607.0,78.0,360.96,1685.0
Job_017,2,1324.04,M2,1685.0,9.0,369.96,1694.0
Job_014,1,1190.89,M2,1694.0,95.0,598.11,1789.0
Job_023,0,1686.61,M2,1789.0,14.0,116.39,1803.0
Job_023,1,1686.61,M0,1803.0,6.0,122.39,1809.0
Job_023,2,1686.61,M1,1809.0,22.0,144.39,1831.0
Job_020,0,1528.05,M0,1809.0,43.0,323.95,1852.0
Job_023,3,1686.61,M5,1831.0,61.0,205.39,1892.0
Job_019,1,1440.0,M1,1831.0,78.0,469.0,1909.0
Job_019,2,1440.0,M2,1909.0,9.0,478.0,1918.0
Job_018,0,1429.61,M1,1909.0,85.0,564.39,1994.0
Job_013,0,1185.73,M2,1918.0,84.0,816.27,2002.0
Job_019,3,1440.0,M3,1918.0,36.0,514.0,1954.0
Job_012,4,1003.56,M3,1954.0,69.0,1019.44,2023.0
Job_019,4,1440.0,M4,1954.0,49.0,563.0,2003.0
Job_025,0,1799.74,M1,1994.0,46.0,240.26,2040.0
Job_018,1,1429.61,M0,1994.0,13.0,577.39,2007.0
Job_016,1,1198.72,M0,2007.0,85.0,893.28,2092.0
Job_017,3,1324.04,M3,2023.0,36.0,734.96,2059.0
Job_013,1,1185.73,M1,2040.0,2.0,856.27,2042.0
Job_012,5,1003.56,M1,2042.0,28.0,1066.44,2070.0
Job_017,4,1324.04,M4,2059.0,49.0,783.96,2108.0
Job_003,7,207.97,M3,2059.0,98.0,1949.03,2157.0
Job_021,0,1592.78,M1,2070.0,91.0,568.22,2161.0
Job_014,2,1190.89,M0,2092.0,71.0,972.11,2163.0
Job_011,1,944.71,M1,2161.0,69.0,1285.29,2230.0
Job_025,1,1799.74,M0,2163.0,37.0,400.26,2200.0
Job_021,1,1592.78,M0,2200.0,85.0,692.22,2285.0
Job_011,2,944.71,M3,2230.0,76.0,1361.29,2306.0
Job_010,2,891.94,M1,2230.0,46.0,1384.06,2276.0
Job_025,2,1799.74,M3,2306.0,61.0,567.26,2367.0
Job_023,4,1686.61,M3,2367.0,26.0,706.39,2393.0
Job_025,3,1799.74,M2,2367.0,13.0,580.26,2380.0
Job_024,0,1759.39,M2,2380.0,84.0,704.61,2464.0
Job_025,4,1799.74,M6,2380.0,32.0,612.26,2412.0
Job_023,5,1686.61,M4,2393.0,69.0,775.39,2462.0
Job_021,2,1592.78,M3,2393.0,39.0,839.22,2432.0
Job_025,5,1799.74,M5,2412.0,21.0,633.26,2433.0
Job_016,2,1198.72,M3,2432.0,39.0,1272.28,2471.0
Job_025,6,1799.74,M9,2433.0,32.0,665.26,2465.0
Job_019,5,1440.0,M5,2433.0,11.0,1004.0,2444.0
Job_017,5,1324.04,M5,2444.0,11.0,1130.96,2455.0
Job_015,3,1197.28,M5,2455.0,61.0,1318.72,2516.0
Job_023,6,1686.61,M8,2462.0,21.0,796.39,2483.0
Job_021,3,1592.78,M2,2464.0,74.0,945.22,2538.0
Job_023,7,1686.61,M7,2483.0,49.0,845.39,2532.0
Job_025,7,1799.74,M8,2483.0,89.0,772.26,2572.0
Job_015,4,1197.28,M3,2516.0,26.0,1344.72,2542.0
Job_013,2,1185.73,M5,2516.0,52.0,1382.27,2568.0
Job_023,8,1686.61,M9,2532.0,72.0,917.39,2604.0
Job_020,1,1528.05,M2,2538.0,90.0,1099.95,2628.0
Job_015,5,1197.28,M4,2542.0,69.0,1413.72,2611.0
Job_010,3,891.94,M5,2568.0,74.0,1750.06,2642.0
Job_013,3,1185.73,M3,2568.0,95.0,1477.27,2663.0
Job_021,4,1592.78,M8,2572.0,90.0,1069.22,2662.0
Job_025,8,1799.74,M7,2572.0,30.0,802.26,2602.0
Job_009,5,781.95,M9,2604.0,76.0,1898.05,2680.0
Job_023,9,1686.61,M6,2604.0,53.0,970.39,2657.0
Job_018,2,1429.61,M2,2628.0,61.0,1259.39,2689.0
Job_020,2,1528.05,M4,2628.0,75.0,1174.95,2703.0
Job_019,6,1440.0,M6,2657.0,62.0,1279.0,2719.0
Job_016,3,1198.72,M2,2689.0,74.0,1564.28,2763.0
Job_020,3,1528.05,M9,2703.0,11.0,1185.95,2714.0
Job_020,4,1528.05,M3,2714.0,69.0,1254.95,2783.0
Job_019,7,1440.0,M7,2719.0,56.0,1335.0,2775.0
Job_018,3,1429.61,M6,2719.0,7.0,1296.39,2726.0
Job_017,6,1324.04,M6,2726.0,62.0,1463.96,2788.0
Job_019,8,1440.0,M8,2775.0,44.0,1379.0,2819.0
Job_017,7,1324.04,M7,2788.0,56.0,1519.96,2844.0
Job_019,9,1440.0,M9,2819.0,21.0,1400.0,2840.0
Job_018,4,1429.61,M8,2819.0,64.0,1453.39,2883.0
Job_018,5,1429.61,M9,2883.0,76.0,1529.39,2959.0
Job_017,8,1324.04,M8,2883.0,44.0,1602.96,2927.0
Job_016,4,1198.72,M8,2927.0,90.0,1818.28,3017.0
Job_017,9,1324.04,M9,2959.0,21.0,1655.96,2980.0
Job_018,6,1429.61,M5,2959.0,47.0,1576.39,3006.0
Job_018,7,1429.61,M3,3006.0,52.0,1628.39,3058.0
Job_016,5,1198.72,M5,3017.0,10.0,1828.28,3027.0
Job_015,6,1197.28,M8,3017.0,21.0,1840.72,3038.0
Job_009,6,781.95,M5,3027.0,47.0,2292.05,3074.0
Job_016,6,1198.72,M7,3027.0,12.0,1840.28,3039.0
Job_016,7,1198.72,M6,3039.0,89.0,1929.28,3128.0
Job_015,7,1197.28,M7,3039.0,49.0,1890.72,3088.0
Job_018,8,1429.61,M4,3058.0,90.0,1718.39,3148.0
Job_008,3,748.04,M5,3074.0,51.0,2376.96,3125.0
Job_009,7,781.95,M3,3074.0,52.0,2344.05,3126.0
Job_008,4,748.04,M2,3125.0,85.0,2461.96,3210.0
Job_016,8,1198.72,M9,3128.0,45.0,1974.28,3173.0
Job_016,9,1198.72,M4,3173.0,33.0,2007.28,3206.0
Job_010,4,891.94,M4,3206.0,32.0,2346.06,3238.0
Job_008,5,748.04,M9,3210.0,11.0,2472.96,3221.0
Job_003,8,207.97,M9,3221.0,22.0,3035.03,3243.0
Job_014,3,1190.89,M4,3238.0,99.0,2146.11,3337.0
Job_015,8,1197.28,M9,3243.0,72.0,2117.72,3315.0
Job_003,9,207.97,M5,3243.0,43.0,3078.03,3286.0
Job_015,9,1197.28,M6,3315.0,53.0,2170.72,3368.0
Job_009,8,781.95,M4,3337.0,90.0,2645.05,3427.0
Job_014,4,1190.89,M6,3368.0,9.0,2186.11,3377.0
Job_014,5,1190.89,M8,3377.0,52.0,2238.11,3429.0
Job_012,6,1003.56,M6,3377.0,46.0,2419.44,3423.0
Job_012,7,1003.56,M5,3423.0,46.0,2465.44,3469.0
Job_013,4,1185.73,M8,3429.0,48.0,2291.27,3477.0
Job_012,8,1003.56,M7,3469.0,72.0,2537.44,3541.0
Job_011,3,944.71,M5,3469.0,51.0,2575.29,3520.0
Job_013,5,1185.73,M9,3477.0,72.0,2363.27,3549.0
Job_011,4,944.71,M2,3520.0,85.0,2660.29,3605.0
Job_009,9,781.95,M7,3541.0,45.0,2804.05,3586.0
Job_012,9,1003.56,M8,3541.0,30.0,2567.44,3571.0
Job_013,6,1185.73,M0,3549.0,47.0,2410.27,3596.0
Job_026,0,1955.63,M2,3605.0,31.0,1680.37,3636.0
Job_026,1,1955.63,M0,3636.0,86.0,1766.37,3722.0
Job_026,2,1955.63,M1,3722.0,46.0,1812.37,3768.0
Job_028,0,2221.95,M1,3768.0,85.0,1631.05,3853.0
Job_026,3,1955.63,M5,3768.0,74.0,1886.37,3842.0
Job_026,4,1955.63,M4,3842.0,32.0,1918.37,3874.0
Job_028,1,2221.95,M0,3853.0,13.0,1644.05,3866.0
Job_022,0,1647.97,M1,3853.0,81.0,2286.03,3934.0
Job_025,9,1799.74,M4,3874.0,55.0,2129.26,3929.0
Job_022,1,1647.97,M2,3934.0,95.0,2381.03,4029.0
Job_028,2,2221.95,M2,4029.0,61.0,1868.05,4090.0
Job_028,3,2221.95,M6,4090.0,7.0,1875.05,4097.0
Job_034,0,2637.28,M2,4090.0,14.0,1466.72,4104.0
Job_008,6,748.04,M6,4097.0,40.0,3388.96,4137.0
Job_034,1,2637.28,M0,4104.0,6.0,1472.72,4110.0
Job_034,2,2637.28,M1,4110.0,22.0,1494.72,4132.0
Job_031,0,2443.56,M0,4110.0,43.0,1709.44,4153.0
Job_035,0,2638.72,M1,4132.0,91.0,1584.28,4223.0
Job_036,0,2764.04,M0,4153.0,29.0,1417.96,4182.0
Job_035,1,2638.72,M0,4223.0,85.0,1669.28,4308.0
Job_033,0,2630.89,M1,4223.0,81.0,1673.11,4304.0
Job_033,1,2630.89,M2,4304.0,95.0,1768.11,4399.0
Job_036,1,2764.04,M1,4304.0,78.0,1617.96,4382.0
Job_030,0,2384.71,M0,4308.0,76.0,1999.29,4384.0
Job_022,2,1647.97,M0,4384.0,71.0,2807.03,4455.0
Job_036,2,2764.04,M2,4399.0,9.0,1643.96,4408.0
Job_036,3,2764.04,M3,4408.0,36.0,1679.96,4444.0
Job_035,2,2638.72,M3,4444.0,39.0,1844.28,4483.0
Job_036,4,2764.04,M4,4444.0,49.0,1728.96,4493.0
Job_033,2,2630.89,M0,4455.0,71.0,1895.11,4526.0
Job_035,3,2638.72,M2,4483.0,74.0,1918.28,4557.0
Job_036,5,2764.04,M5,4493.0,11.0,1739.96,4504.0
Job_036,6,2764.04,M6,4504.0,62.0,1801.96,4566.0
Job_034,3,2637.28,M5,4504.0,61.0,1927.72,4565.0
Job_032,0,2625.73,M2,4557.0,84.0,2015.27,4641.0
Job_034,4,2637.28,M3,4565.0,26.0,1953.72,4591.0
Job_036,7,2764.04,M7,4566.0,56.0,1857.96,4622.0
Job_034,5,2637.28,M4,4591.0,69.0,2022.72,4660.0
Job_036,8,2764.04,M8,4622.0,44.0,1901.96,4666.0
Job_032,1,2625.73,M1,4641.0,2.0,2017.27,4643.0
Job_031,1,2443.56,M2,4641.0,90.0,2287.44,4731.0
Job_030,1,2384.71,M1,4643.0,69.0,2327.29,4712.0
Job_034,6,2637.28,M8,4666.0,21.0,2049.72,4687.0
Job_034,7,2637.28,M7,4687.0,49.0,2098.72,4736.0
Job_030,2,2384.71,M3,4712.0,76.0,2403.29,4788.0
Job_029,0,2331.94,M2,4731.0,31.0,2430.06,4762.0
Job_032,2,2625.73,M5,4736.0,52.0,2162.27,4788.0
Job_034,8,2637.28,M9,4736.0,72.0,2170.72,4808.0
Job_029,1,2331.94,M0,4762.0,86.0,2516.06,4848.0
Job_030,3,2384.71,M5,4788.0,51.0,2454.29,4839.0
Job_034,9,2637.28,M6,4808.0,53.0,2223.72,4861.0
Job_030,4,2384.71,M2,4839.0,85.0,2539.29,4924.0
Job_027,0,2188.04,M0,4848.0,76.0,2735.96,4924.0
Job_026,5,1955.63,M6,4861.0,88.0,2993.37,4949.0
Job_028,4,2221.95,M8,4871.0,64.0,2713.05,4935.0
Job_030,5,2384.71,M9,4924.0,11.0,2550.29,4935.0
Job_027,1,2188.04,M1,4924.0,69.0,2804.96,4993.0
Job_028,5,2221.95,M9,4935.0,76.0,2789.05,5011.0
Job_026,6,1955.63,M8,4949.0,19.0,3012.37,4968.0
Job_024,1,1759.39,M1,4993.0,2.0,3235.61,4995.0
Job_020,5,1528.05,M1,4995.0,28.0,3494.95,5023.0
Job_029,2,2331.94,M1,5023.0,46.0,2737.06,5069.0
Job_029,3,2331.94,M5,5069.0,74.0,2811.06,5143.0
Job_028,6,2221.95,M5,5143.0,47.0,2968.05,5190.0
Job_024,2,1759.39,M5,5190.0,52.0,3482.61,5242.0
Job_028,7,2221.95,M3,5190.0,52.0,3020.05,5242.0
Job_027,2,2188.04,M3,5242.0,76.0,3129.96,5318.0
Job_027,3,2188.04,M5,5318.0,51.0,3180.96,5369.0
Job_027,4,2188.04,M2,5369.0,85.0,3265.96,5454.0
Job_027,5,2188.04,M9,5454.0,11.0,3276.96,5465.0
Job_026,7,1955.63,M9,5465.0,48.0,3557.37,5513.0
Job_026,8,1955.63,M7,5513.0,36.0,3593.37,5549.0
Job_026,9,1955.63,M3,5549.0,79.0,3672.37,5628.0
Job_008,7,748.04,M7,5549.0,89.0,4889.96,5638.0
Job_024,3,1759.39,M3,5628.0,95.0,3963.61,5723.0
Job_008,8,748.04,M4,5638.0,26.0,4915.96,5664.0
Job_031,2,2443.56,M4,5664.0,75.0,3295.44,5739.0
Job_024,4,1759.39,M8,5723.0,48.0,4011.61,5771.0
Job_029,4,2331.94,M4,5739.0,32.0,3439.06,5771.0
Job_028,8,2221.95,M4,5771.0,90.0,3639.05,5861.0
Job_024,5,1759.39,M9,5771.0,72.0,4083.61,5843.0
Job_024,6,1759.39,M0,5843.0,47.0,4130.61,5890.0
Job_022,3,1647.97,M4,5861.0,99.0,4312.03,5960.0
Job_010,5,891.94,M6,5872.0,88.0,5068.06,5960.0
Job_022,4,1647.97,M6,5960.0,9.0,4321.03,5969.0
Job_033,3,2630.89,M4,5960.0,99.0,3428.11,6059.0
Job_022,5,1647.97,M8,5969.0,52.0,4373.03,6021.0
Job_024,7,1759.39,M6,5994.0,65.0,4299.61,6059.0
Job_024,8,1759.39,M4,6059.0,6.0,4305.61,6065.0
Job_024,9,1759.39,M7,6065.0,25.0,4330.61,6090.0
Job_022,6,1647.97,M7,6090.0,85.0,4527.03,6175.0
Job_022,7,1647.97,M3,6175.0,98.0,4625.03,6273.0
Job_022,8,1647.97,M9,6273.0,22.0,4647.03,6295.0
Job_022,9,1647.97,M5,6295.0,43.0,4690.03,6338.0
Job_021,5,1592.78,M5,6338.0,10.0,4755.22,6348.0
Job_021,6,1592.78,M7,6348.0,12.0,4767.22,6360.0
Job_021,7,1592.78,M6,6360.0,89.0,4856.22,6449.0
Job_021,8,1592.78,M9,6449.0,45.0,4901.22,6494.0
Job_011,5,944.71,M9,6494.0,11.0,5560.29,6505.0
Job_031,3,2443.56,M9,6505.0,11.0,4072.44,6516.0
Job_031,4,2443.56,M3,6516.0,69.0,4141.44,6585.0
Job_031,5,2443.56,M1,6585.0,28.0,4169.44,6613.0
Job_037,0,2869.61,M1,6613.0,85.0,3828.39,6698.0
Job_037,1,2869.61,M0,6698.0,13.0,3841.39,6711.0
Job_037,2,2869.61,M2,6711.0,61.0,3902.39,6772.0
Job_037,3,2869.61,M6,6772.0,7.0,3909.39,6779.0
Job_033,4,2630.89,M6,6779.0,9.0,4157.11,6788.0
Job_031,6,2443.56,M6,6788.0,46.0,4390.44,6834.0
Job_030,6,2384.71,M6,6834.0,40.0,4489.29,6874.0
Job_020,6,1528.05,M6,6874.0,46.0,5391.95,6920.0
Job_020,7,1528.05,M5,6920.0,46.0,5437.95,6966.0
Job_020,8,1528.05,M7,6966.0,72.0,5509.95,7038.0
Job_020,9,1528.05,M8,7038.0,30.0,5539.95,7068.0
Job_037,4,2869.61,M8,7068.0,64.0,4262.39,7132.0
Job_035,4,2638.72,M8,7132.0,90.0,4583.28,7222.0
Job_037,5,2869.61,M9,7132.0,76.0,4338.39,7208.0
Job_036,9,2764.04,M9,7208.0,21.0,4464.96,7229.0
Job_037,6,2869.61,M5,7208.0,47.0,4385.39,7255.0
Job_033,5,2630.89,M8,7222.0,52.0,4643.11,7274.0
Job_035,5,2638.72,M5,7255.0,10.0,4626.28,7265.0
Job_037,7,2869.61,M3,7255.0,52.0,4437.39,7307.0
Job_031,7,2443.56,M5,7265.0,46.0,4867.44,7311.0
Job_037,8,2869.61,M4,7307.0,90.0,4527.39,7397.0
Job_037,9,2869.61,M7,7397.0,45.0,4572.39,7442.0
Job_035,6,2638.72,M7,7442.0,12.0,4815.28,7454.0
Job_035,7,2638.72,M6,7454.0,89.0,4904.28,7543.0
Job_031,8,2443.56,M7,7454.0,72.0,5082.44,7526.0
Job_033,6,2630.89,M7,7526.0,85.0,4980.11,7611.0
Job_035,8,2638.72,M9,7543.0,45.0,4949.28,7588.0
Job_029,5,2331.94,M6,7543.0,88.0,5299.06,7631.0
Job_035,9,2638.72,M4,7588.0,33.0,4982.28,7621.0
Job_033,7,2630.89,M3,7611.0,98.0,5078.11,7709.0
Job_030,7,2384.71,M7,7611.0,89.0,5315.29,7700.0
Job_027,6,2188.04,M6,7631.0,40.0,5482.96,7671.0
Job_029,6,2331.94,M8,7631.0,19.0,5318.06,7650.0
Job_013,7,1185.73,M6,7671.0,65.0,6550.27,7736.0
Job_030,8,2384.71,M4,7700.0,26.0,5341.29,7726.0
Job_033,8,2630.89,M9,7709.0,22.0,5100.11,7731.0
Job_033,9,2630.89,M5,7731.0,43.0,5143.11,7774.0
Job_029,7,2331.94,M9,7731.0,48.0,5447.06,7779.0
Job_011,6,944.71,M6,7736.0,40.0,6831.29,7776.0
Job_029,8,2331.94,M7,7779.0,36.0,5483.06,7815.0
Job_018,9,1429.61,M7,7815.0,45.0,6430.39,7860.0
Job_029,9,2331.94,M3,7815.0,79.0,5562.06,7894.0
Job_014,6,1190.89,M7,7860.0,85.0,6754.11,7945.0
Job_014,7,1190.89,M3,7945.0,98.0,6852.11,8043.0
Job_028,9,2221.95,M7,7945.0,45.0,5768.05,7990.0
Job_027,7,2188.04,M7,7990.0,89.0,5890.96,8079.0
Job_014,8,1190.89,M9,8043.0,22.0,6874.11,8065.0
Job_014,9,1190.89,M5,8065.0,43.0,6917.11,8108.0
Job_027,8,2188.04,M4,8079.0,26.0,5916.96,8105.0
Job_021,9,1592.78,M4,8105.0,33.0,6545.22,8138.0
Job_013,8,1185.73,M4,8138.0,6.0,6958.27,8144.0
Job_013,9,1185.73,M7,8144.0,25.0,6983.27,8169.0
Job_011,7,944.71,M7,8169.0,89.0,7313.29,8258.0
Job_011,8,944.71,M4,8258.0,26.0,7339.29,8284.0
Job_011,9,944.71,M8,8284.0,74.0,7413.29,8358.0
Job_010,6,891.94,M8,8358.0,19.0,7485.06,8377.0
Job_010,7,891.94,M9,8377.0,48.0,7533.06,8425.0
Job_010,8,891.94,M7,8425.0,36.0,7569.06,8461.0
Job_010,9,891.94,M3,8461.0,79.0,7648.06,8540.0
Job_032,3,2625.73,M3,8540.0,95.0,6009.27,8635.0
Job_032,4,2625.73,M8,8635.0,48.0,6057.27,8683.0
Job_031,9,2443.56,M8,8683.0,30.0,6269.44,8713.0
Job_032,5,2625.73,M9,8683.0,72.0,6129.27,8755.0
Job_030,9,2384.71,M8,8713.0,74.0,6402.29,8787.0
Job_032,6,2625.73,M0,8755.0,47.0,6176.27,8802.0
Job_027,9,2188.04,M8,8787.0,74.0,6672.96,8861.0
Job_032,7,2625.73,M6,8802.0,65.0,6241.27,8867.0
Job_008,9,748.04,M8,8861.0,74.0,8186.96,8935.0
Job_032,8,2625.73,M4,8867.0,6.0,6247.27,8873.0
Job_032,9,2625.73,M7,8873.0,25.0,6272.27,8898.0
