Job,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_111,6787.0,9991.234311155556,M0,21443.87,86,21529.87,12142.235688844445
Job_111,6787.0,9991.234311155556,M1,21529.87,46,21575.87,12142.235688844445
Job_111,6787.0,9991.234311155556,M5,21575.87,74,21649.87,12142.235688844445
Job_111,6787.0,9991.234311155556,M4,21668.47,32,21700.47,12142.235688844445
Job_111,6787.0,9991.234311155556,M6,21863.47,88,21951.47,12142.235688844445
Job_111,6787.0,9991.234311155556,M8,21951.47,19,21970.47,12142.235688844445
Job_111,6787.0,9991.234311155556,M9,21970.47,48,22018.47,12142.235688844445
Job_111,6787.0,9991.234311155556,M7,22018.47,36,22054.47,12142.235688844445
Job_111,6787.0,9991.234311155556,M3,22054.47,79,22133.47,12142.235688844445
Job_110,6629.15,8965.447002382436,M2,20621.67,14,20635.67,12897.422997617563
Job_110,6629.15,8965.447002382436,M0,21437.27,6,21443.27,12897.422997617563
Job_110,6629.15,8965.447002382436,M1,21443.27,22,21465.27,12897.422997617563
Job_110,6629.15,8965.447002382436,M5,21465.27,61,21526.27,12897.422997617563
Job_110,6629.15,8965.447002382436,M3,21526.27,26,21552.27,12897.422997617563
Job_110,6629.15,8965.447002382436,M4,21598.87,69,21667.87,12897.422997617563
Job_110,6629.15,8965.447002382436,M8,21667.87,21,21688.87,12897.422997617563
Job_110,6629.15,8965.447002382436,M7,21688.87,49,21737.87,12897.422997617563
Job_110,6629.15,8965.447002382436,M9,21737.87,72,21809.87,12897.422997617563
Job_110,6629.15,8965.447002382436,M6,21809.87,53,21862.87,12897.422997617563
Job_109,6558.47,9507.07893939361,M2,20537.07,84,20621.07,12025.591060606388
Job_109,6558.47,9507.07893939361,M1,21022.87,2,21024.87,12025.591060606388
Job_109,6558.47,9507.07893939361,M5,21024.87,52,21076.87,12025.591060606388
Job_109,6558.47,9507.07893939361,M3,21076.87,95,21171.87,12025.591060606388
Job_109,6558.47,9507.07893939361,M8,21269.67,48,21317.67,12025.591060606388
Job_109,6558.47,9507.07893939361,M9,21317.67,72,21389.67,12025.591060606388
Job_109,6558.47,9507.07893939361,M0,21389.67,47,21436.67,12025.591060606388
Job_109,6558.47,9507.07893939361,M6,21436.67,65,21501.67,12025.591060606388
Job_109,6558.47,9507.07893939361,M4,21501.67,6,21507.67,12025.591060606388
Job_109,6558.47,9507.07893939361,M7,21507.67,25,21532.67,12025.591060606388
Job_108,6539.36,9749.539087243043,M1,19992.87,85,20077.87,11893.730912756957
Job_108,6539.36,9749.539087243043,M0,20455.87,13,20468.87,11893.730912756957
Job_108,6539.36,9749.539087243043,M2,20475.47,61,20536.47,11893.730912756957
Job_108,6539.36,9749.539087243043,M6,21068.87,7,21075.87,11893.730912756957
Job_108,6539.36,9749.539087243043,M8,21075.87,64,21139.87,11893.730912756957
Job_108,6539.36,9749.539087243043,M9,21139.87,76,21215.87,11893.730912756957
Job_108,6539.36,9749.539087243043,M5,21215.87,47,21262.87,11893.730912756957
Job_108,6539.36,9749.539087243043,M3,21262.87,52,21314.87,11893.730912756957
Job_108,6539.36,9749.539087243043,M4,21508.27,90,21598.27,11893.730912756957
Job_108,6539.36,9749.539087243043,M7,21598.27,45,21643.27,11893.730912756957
Job_107,6470.5,9502.33580461843,M0,19996.27,43,20039.27,11766.73419538157
Job_107,6470.5,9502.33580461843,M2,20384.87,90,20474.87,11766.73419538157
Job_107,6470.5,9502.33580461843,M4,20630.67,75,20705.67,11766.73419538157
Job_107,6470.5,9502.33580461843,M9,20914.27,11,20925.27,11766.73419538157
Job_107,6470.5,9502.33580461843,M3,20925.27,69,20994.27,11766.73419538157
Job_107,6470.5,9502.33580461843,M1,20994.27,28,21022.27,11766.73419538157
Job_107,6470.5,9502.33580461843,M6,21022.27,46,21068.27,11766.73419538157
Job_107,6470.5,9502.33580461843,M5,21121.07,46,21167.07,11766.73419538157
Job_107,6470.5,9502.33580461843,M7,21167.07,72,21239.07,11766.73419538157
Job_107,6470.5,9502.33580461843,M8,21239.07,30,21269.07,11766.73419538157
Job_106,6447.7,10341.528337304062,M1,19911.27,81,19992.27,10778.94166269594
Job_106,6447.7,10341.528337304062,M2,20289.27,95,20384.27,10778.94166269594
Job_106,6447.7,10341.528337304062,M0,20384.27,71,20455.27,10778.94166269594
Job_106,6447.7,10341.528337304062,M4,20531.07,99,20630.07,10778.94166269594
Job_106,6447.7,10341.528337304062,M6,20647.67,9,20656.67,10778.94166269594
Job_106,6447.7,10341.528337304062,M8,20656.67,52,20708.67,10778.94166269594
Job_106,6447.7,10341.528337304062,M7,20708.67,85,20793.67,10778.94166269594
Job_106,6447.7,10341.528337304062,M3,20793.67,98,20891.67,10778.94166269594
Job_106,6447.7,10341.528337304062,M9,20891.67,22,20913.67,10778.94166269594
Job_106,6447.7,10341.528337304062,M5,21077.47,43,21120.47,10778.94166269594
Job_105,6445.32,9821.952817692681,M1,19819.67,91,19910.67,10917.317182307319
Job_105,6445.32,9821.952817692681,M0,19910.67,85,19995.67,10917.317182307319
Job_105,6445.32,9821.952817692681,M3,20175.67,39,20214.67,10917.317182307319
Job_105,6445.32,9821.952817692681,M2,20214.67,74,20288.67,10917.317182307319
Job_105,6445.32,9821.952817692681,M8,20446.07,90,20536.07,10917.317182307319
Job_105,6445.32,9821.952817692681,M5,20536.07,10,20546.07,10917.317182307319
Job_105,6445.32,9821.952817692681,M7,20546.07,12,20558.07,10917.317182307319
Job_105,6445.32,9821.952817692681,M6,20558.07,89,20647.07,10917.317182307319
Job_105,6445.32,9821.952817692681,M9,20647.07,45,20692.07,10917.317182307319
Job_105,6445.32,9821.952817692681,M4,20706.27,33,20739.27,10917.317182307319
Job_104,6407.75,8755.936554557411,M0,19712.07,29,19741.07,11845.733445442587
Job_104,6407.75,8755.936554557411,M1,19741.07,78,19819.07,11845.733445442587
Job_104,6407.75,8755.936554557411,M2,20130.07,9,20139.07,11845.733445442587
Job_104,6407.75,8755.936554557411,M3,20139.07,36,20175.07,11845.733445442587
Job_104,6407.75,8755.936554557411,M4,20282.47,49,20331.47,11845.733445442587
Job_104,6407.75,8755.936554557411,M5,20331.47,11,20342.47,11845.733445442587
Job_104,6407.75,8755.936554557411,M6,20342.47,62,20404.47,11845.733445442587
Job_104,6407.75,8755.936554557411,M7,20476.07,56,20532.07,11845.733445442587
Job_104,6407.75,8755.936554557411,M8,20536.67,44,20580.67,11845.733445442587
Job_104,6407.75,8755.936554557411,M9,20580.67,21,20601.67,11845.733445442587
Job_103,6398.78,8871.80685239464,M1,19628.47,46,19674.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M0,19674.47,37,19711.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M3,19980.47,61,20041.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M2,20116.47,13,20129.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M6,20167.47,32,20199.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M5,20199.47,21,20220.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M9,20220.47,32,20252.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M8,20356.47,89,20445.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M7,20445.47,30,20475.47,11658.66314760536
Job_103,6398.78,8871.80685239464,M4,20475.47,55,20530.47,11658.66314760536
Job_102,6342.94,9891.971324229808,M0,19482.87,76,19558.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M1,19558.87,69,19627.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M3,19903.87,76,19979.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M5,19979.87,51,20030.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M2,20030.87,85,20115.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M9,20115.87,11,20126.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M6,20126.87,40,20166.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M7,20166.87,89,20255.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M4,20255.87,26,20281.87,10463.898675770191
Job_102,6342.94,9891.971324229808,M8,20281.87,74,20355.87,10463.898675770191
Job_101,6289.4,9499.579087243043,M1,19384.27,85,19469.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M0,19469.27,13,19482.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M2,19596.27,61,19657.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M6,19657.27,7,19664.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M8,19664.27,64,19728.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M9,19728.27,76,19804.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M5,19804.27,47,19851.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M3,19851.27,52,19903.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M4,19903.27,90,19993.27,10538.690912756958
Job_101,6289.4,9499.579087243043,M7,19993.27,45,20038.27,10538.690912756958
Job_100,6187.52,9736.55132422981,M0,19238.67,76,19314.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M1,19314.67,69,19383.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M3,19383.67,76,19459.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M5,19459.67,51,19510.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M2,19510.67,85,19595.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M9,19595.67,11,19606.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M6,19606.67,40,19646.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M7,19646.67,89,19735.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M4,19735.67,26,19761.67,10099.118675770189
Job_100,6187.52,9736.55132422981,M8,19761.67,74,19835.67,10099.118675770189
Job_099,6169.92,9374.154311155555,M2,19059.67,31,19090.67,10285.915688844445
Job_099,6169.92,9374.154311155555,M0,19152.07,86,19238.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M1,19238.07,46,19284.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M5,19284.07,74,19358.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M4,19358.07,32,19390.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M6,19390.07,88,19478.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M8,19478.07,19,19497.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M9,19497.07,48,19545.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M7,19545.07,36,19581.07,10285.915688844445
Job_099,6169.92,9374.154311155555,M3,19581.07,79,19660.07,10285.915688844445
Job_098,6149.61,8622.63685239464,M1,18577.67,46,18623.67,10710.43314760536
Job_098,6149.61,8622.63685239464,M0,18948.07,37,18985.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M3,18985.07,61,19046.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M2,19046.07,13,19059.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M6,19059.07,32,19091.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M5,19091.07,21,19112.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M9,19112.07,32,19144.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M8,19144.07,89,19233.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M7,19248.07,30,19278.07,10710.43314760536
Job_098,6149.61,8622.63685239464,M4,19278.07,55,19333.07,10710.43314760536
Job_097,6076.0,9024.608939393609,M2,18490.07,84,18574.07,10222.861060606392
Job_097,6076.0,9024.608939393609,M1,18575.07,2,18577.07,10222.861060606392
Job_097,6076.0,9024.608939393609,M5,18636.07,52,18688.07,10222.861060606392
Job_097,6076.0,9024.608939393609,M3,18889.47,95,18984.47,10222.861060606392
Job_097,6076.0,9024.608939393609,M8,18984.47,48,19032.47,10222.861060606392
Job_097,6076.0,9024.608939393609,M9,19032.47,72,19104.47,10222.861060606392
Job_097,6076.0,9024.608939393609,M0,19104.47,47,19151.47,10222.861060606392
Job_097,6076.0,9024.608939393609,M6,19151.47,65,19216.47,10222.861060606392
Job_097,6076.0,9024.608939393609,M4,19216.47,6,19222.47,10222.861060606392
Job_097,6076.0,9024.608939393609,M7,19222.47,25,19247.47,10222.861060606392
Job_096,5996.45,8332.747002382437,M2,18475.47,14,18489.47,10703.722997617564
Job_096,5996.45,8332.747002382437,M0,18546.47,6,18552.47,10703.722997617564
Job_096,5996.45,8332.747002382437,M1,18552.47,22,18574.47,10703.722997617564
Job_096,5996.45,8332.747002382437,M5,18574.47,61,18635.47,10703.722997617564
Job_096,5996.45,8332.747002382437,M3,18653.07,26,18679.07,10703.722997617564
Job_096,5996.45,8332.747002382437,M4,18679.07,69,18748.07,10703.722997617564
Job_096,5996.45,8332.747002382437,M8,18748.07,21,18769.07,10703.722997617564
Job_096,5996.45,8332.747002382437,M7,18791.47,49,18840.47,10703.722997617564
Job_096,5996.45,8332.747002382437,M9,18911.47,72,18983.47,10703.722997617564
Job_096,5996.45,8332.747002382437,M6,18983.47,53,19036.47,10703.722997617564
Job_095,5952.34,9846.168337304061,M1,18294.27,81,18375.27,9107.701662695938
Job_095,5952.34,9846.168337304061,M2,18379.87,95,18474.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M0,18474.87,71,18545.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M4,18545.87,99,18644.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M6,18644.87,9,18653.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M8,18653.87,52,18705.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M7,18705.87,85,18790.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M3,18790.87,98,18888.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M9,18888.87,22,18910.87,9107.701662695938
Job_095,5952.34,9846.168337304061,M5,18910.87,43,18953.87,9107.701662695938
Job_094,5901.78,9278.412817692682,M1,17486.87,91,17577.87,9400.057182307319
Job_094,5901.78,9278.412817692682,M0,17577.87,85,17662.87,9400.057182307319
Job_094,5901.78,9278.412817692682,M3,18266.27,39,18305.27,9400.057182307319
Job_094,5901.78,9278.412817692682,M2,18305.27,74,18379.27,9400.057182307319
Job_094,5901.78,9278.412817692682,M8,18379.27,90,18469.27,9400.057182307319
Job_094,5901.78,9278.412817692682,M5,18469.27,10,18479.27,9400.057182307319
Job_094,5901.78,9278.412817692682,M7,18479.27,12,18491.27,9400.057182307319
Job_094,5901.78,9278.412817692682,M6,18491.27,89,18580.27,9400.057182307319
Job_094,5901.78,9278.412817692682,M9,18580.27,45,18625.27,9400.057182307319
Job_094,5901.78,9278.412817692682,M4,18645.47,33,18678.47,9400.057182307319
Job_093,5876.28,8908.115804618428,M0,17493.27,43,17536.27,9591.75419538157
Job_093,5876.28,8908.115804618428,M2,17536.27,90,17626.27,9591.75419538157
Job_093,5876.28,8908.115804618428,M4,18110.67,75,18185.67,9591.75419538157
Job_093,5876.28,8908.115804618428,M9,18185.67,11,18196.67,9591.75419538157
Job_093,5876.28,8908.115804618428,M3,18196.67,69,18265.67,9591.75419538157
Job_093,5876.28,8908.115804618428,M1,18265.67,28,18293.67,9591.75419538157
Job_093,5876.28,8908.115804618428,M6,18293.67,46,18339.67,9591.75419538157
Job_093,5876.28,8908.115804618428,M5,18339.67,46,18385.67,9591.75419538157
Job_093,5876.28,8908.115804618428,M7,18385.67,72,18457.67,9591.75419538157
Job_093,5876.28,8908.115804618428,M8,18469.87,30,18499.87,9591.75419538157
Job_092,5774.37,8122.556554557411,M0,16602.87,29,16631.87,9976.113445442588
Job_092,5774.37,8122.556554557411,M1,17408.27,78,17486.27,9976.113445442588
Job_092,5774.37,8122.556554557411,M2,17701.47,9,17710.47,9976.113445442588
Job_092,5774.37,8122.556554557411,M3,17710.47,36,17746.47,9976.113445442588
Job_092,5774.37,8122.556554557411,M4,17746.47,49,17795.47,9976.113445442588
Job_092,5774.37,8122.556554557411,M5,17801.47,11,17812.47,9976.113445442588
Job_092,5774.37,8122.556554557411,M6,17812.47,62,17874.47,9976.113445442588
Job_092,5774.37,8122.556554557411,M7,17874.47,56,17930.47,9976.113445442588
Job_092,5774.37,8122.556554557411,M8,17930.47,44,17974.47,9976.113445442588
Job_092,5774.37,8122.556554557411,M9,18077.67,21,18098.67,9976.113445442588
Job_091,5650.59,9027.222817692682,M1,17316.67,91,17407.67,9082.847182307318
Job_091,5650.59,9027.222817692682,M0,17407.67,85,17492.67,9082.847182307318
Job_091,5650.59,9027.222817692682,M3,17492.67,39,17531.67,9082.847182307318
Job_091,5650.59,9027.222817692682,M2,17626.87,74,17700.87,9082.847182307318
Job_091,5650.59,9027.222817692682,M8,17700.87,90,17790.87,9082.847182307318
Job_091,5650.59,9027.222817692682,M5,17790.87,10,17800.87,9082.847182307318
Job_091,5650.59,9027.222817692682,M7,17931.07,12,17943.07,9082.847182307318
Job_091,5650.59,9027.222817692682,M6,17943.07,89,18032.07,9082.847182307318
Job_091,5650.59,9027.222817692682,M9,18032.07,45,18077.07,9082.847182307318
Job_091,5650.59,9027.222817692682,M4,18077.07,33,18110.07,9082.847182307318
Job_090,5550.12,8581.955804618428,M0,16559.27,43,16602.27,8928.114195381571
Job_090,5550.12,8581.955804618428,M2,16602.27,90,16692.27,8928.114195381571
Job_090,5550.12,8581.955804618428,M4,16782.07,75,16857.07,8928.114195381571
Job_090,5550.12,8581.955804618428,M9,17208.07,11,17219.07,8928.114195381571
Job_090,5550.12,8581.955804618428,M3,17219.07,69,17288.07,8928.114195381571
Job_090,5550.12,8581.955804618428,M1,17288.07,28,17316.07,8928.114195381571
Job_090,5550.12,8581.955804618428,M6,17316.07,46,17362.07,8928.114195381571
Job_090,5550.12,8581.955804618428,M5,17362.07,46,17408.07,8928.114195381571
Job_090,5550.12,8581.955804618428,M7,17408.07,72,17480.07,8928.114195381571
Job_090,5550.12,8581.955804618428,M8,17480.07,30,17510.07,8928.114195381571
Job_089,5501.64,7849.826554557411,M0,15770.27,29,15799.27,9357.64344544259
Job_089,5501.64,7849.826554557411,M1,16075.87,78,16153.87,9357.64344544259
Job_089,5501.64,7849.826554557411,M2,16153.87,9,16162.87,9357.64344544259
Job_089,5501.64,7849.826554557411,M3,16696.47,36,16732.47,9357.64344544259
Job_089,5501.64,7849.826554557411,M4,16732.47,49,16781.47,9357.64344544259
Job_089,5501.64,7849.826554557411,M5,16781.47,11,16792.47,9357.64344544259
Job_089,5501.64,7849.826554557411,M6,16983.47,62,17045.47,9357.64344544259
Job_089,5501.64,7849.826554557411,M7,17086.47,56,17142.47,9357.64344544259
Job_089,5501.64,7849.826554557411,M8,17142.47,44,17186.47,9357.64344544259
Job_089,5501.64,7849.826554557411,M9,17186.47,21,17207.47,9357.64344544259
Job_088,5347.0,8551.234311155556,M2,15652.67,31,15683.67,8613.635688844442
Job_088,5347.0,8551.234311155556,M0,15683.67,86,15769.67,8613.635688844442
Job_088,5347.0,8551.234311155556,M1,16029.27,46,16075.27,8613.635688844442
Job_088,5347.0,8551.234311155556,M5,16449.07,74,16523.07,8613.635688844442
Job_088,5347.0,8551.234311155556,M4,16699.87,32,16731.87,8613.635688844442
Job_088,5347.0,8551.234311155556,M6,16894.87,88,16982.87,8613.635688844442
Job_088,5347.0,8551.234311155556,M8,16982.87,19,17001.87,8613.635688844442
Job_088,5347.0,8551.234311155556,M9,17001.87,48,17049.87,8613.635688844442
Job_088,5347.0,8551.234311155556,M7,17049.87,36,17085.87,8613.635688844442
Job_088,5347.0,8551.234311155556,M3,17085.87,79,17164.87,8613.635688844442
Job_087,5189.15,7525.447002382436,M2,15638.07,14,15652.07,9368.822997617564
Job_087,5189.15,7525.447002382436,M0,15652.07,6,15658.07,9368.822997617564
Job_087,5189.15,7525.447002382436,M1,16006.67,22,16028.67,9368.822997617564
Job_087,5189.15,7525.447002382436,M5,16297.27,61,16358.27,9368.822997617564
Job_087,5189.15,7525.447002382436,M3,16392.27,26,16418.27,9368.822997617564
Job_087,5189.15,7525.447002382436,M4,16630.27,69,16699.27,9368.822997617564
Job_087,5189.15,7525.447002382436,M8,16699.27,21,16720.27,9368.822997617564
Job_087,5189.15,7525.447002382436,M7,16720.27,49,16769.27,9368.822997617564
Job_087,5189.15,7525.447002382436,M9,16769.27,72,16841.27,9368.822997617564
Job_087,5189.15,7525.447002382436,M6,16841.27,53,16894.27,9368.822997617564
Job_086,5118.47,8067.07893939361,M2,15491.87,84,15575.87,8587.591060606388
Job_086,5118.47,8067.07893939361,M1,16004.07,2,16006.07,8587.591060606388
Job_086,5118.47,8067.07893939361,M5,16244.67,52,16296.67,8587.591060606388
Job_086,5118.47,8067.07893939361,M3,16296.67,95,16391.67,8587.591060606388
Job_086,5118.47,8067.07893939361,M8,16391.67,48,16439.67,8587.591060606388
Job_086,5118.47,8067.07893939361,M9,16439.67,72,16511.67,8587.591060606388
Job_086,5118.47,8067.07893939361,M0,16511.67,47,16558.67,8587.591060606388
Job_086,5118.47,8067.07893939361,M6,16558.67,65,16623.67,8587.591060606388
Job_086,5118.47,8067.07893939361,M4,16623.67,6,16629.67,8587.591060606388
Job_086,5118.47,8067.07893939361,M7,16629.67,25,16654.67,8587.591060606388
Job_085,5099.36,8309.539087243043,M1,14928.27,85,15013.27,8256.530912756956
Job_085,5099.36,8309.539087243043,M0,15401.87,13,15414.87,8256.530912756956
Job_085,5099.36,8309.539087243043,M2,15576.47,61,15637.47,8256.530912756956
Job_085,5099.36,8309.539087243043,M6,16050.07,7,16057.07,8256.530912756956
Job_085,5099.36,8309.539087243043,M8,16057.07,64,16121.07,8256.530912756956
Job_085,5099.36,8309.539087243043,M9,16121.07,76,16197.07,8256.530912756956
Job_085,5099.36,8309.539087243043,M5,16197.07,47,16244.07,8256.530912756956
Job_085,5099.36,8309.539087243043,M3,16244.07,52,16296.07,8256.530912756956
Job_085,5099.36,8309.539087243043,M4,16296.07,90,16386.07,8256.530912756956
Job_085,5099.36,8309.539087243043,M7,16521.07,45,16566.07,8256.530912756956
Job_084,5030.5,8062.335804618429,M0,15358.27,43,15401.27,8488.134195381572
Job_084,5030.5,8062.335804618429,M2,15401.27,90,15491.27,8488.134195381572
Job_084,5030.5,8062.335804618429,M4,15491.27,75,15566.27,8488.134195381572
Job_084,5030.5,8062.335804618429,M9,15895.47,11,15906.47,8488.134195381572
Job_084,5030.5,8062.335804618429,M3,15906.47,69,15975.47,8488.134195381572
Job_084,5030.5,8062.335804618429,M1,15975.47,28,16003.47,8488.134195381572
Job_084,5030.5,8062.335804618429,M6,16003.47,46,16049.47,8488.134195381572
Job_084,5030.5,8062.335804618429,M5,16402.47,46,16448.47,8488.134195381572
Job_084,5030.5,8062.335804618429,M7,16448.47,72,16520.47,8488.134195381572
Job_084,5030.5,8062.335804618429,M8,16520.47,30,16550.47,8488.134195381572
Job_083,5007.7,8901.528337304062,M1,14846.67,81,14927.67,7500.341662695937
Job_083,5007.7,8901.528337304062,M2,15191.67,95,15286.67,7500.341662695937
Job_083,5007.7,8901.528337304062,M0,15286.67,71,15357.67,7500.341662695937
Job_083,5007.7,8901.528337304062,M4,15391.67,99,15490.67,7500.341662695937
Job_083,5007.7,8901.528337304062,M6,15628.87,9,15637.87,7500.341662695937
Job_083,5007.7,8901.528337304062,M8,15637.87,52,15689.87,7500.341662695937
Job_083,5007.7,8901.528337304062,M7,15689.87,85,15774.87,7500.341662695937
Job_083,5007.7,8901.528337304062,M3,15774.87,98,15872.87,7500.341662695937
Job_083,5007.7,8901.528337304062,M9,15872.87,22,15894.87,7500.341662695937
Job_083,5007.7,8901.528337304062,M5,16358.87,43,16401.87,7500.341662695937
Job_082,5005.32,8381.952817692681,M1,14755.07,91,14846.07,7324.317182307319
Job_082,5005.32,8381.952817692681,M0,14846.07,85,14931.07,7324.317182307319
Job_082,5005.32,8381.952817692681,M3,15078.07,39,15117.07,7324.317182307319
Job_082,5005.32,8381.952817692681,M2,15117.07,74,15191.07,7324.317182307319
Job_082,5005.32,8381.952817692681,M8,15427.27,90,15517.27,7324.317182307319
Job_082,5005.32,8381.952817692681,M5,15517.27,10,15527.27,7324.317182307319
Job_082,5005.32,8381.952817692681,M7,15527.27,12,15539.27,7324.317182307319
Job_082,5005.32,8381.952817692681,M6,15539.27,89,15628.27,7324.317182307319
Job_082,5005.32,8381.952817692681,M9,15628.27,45,15673.27,7324.317182307319
Job_082,5005.32,8381.952817692681,M4,15673.27,33,15706.27,7324.317182307319
Job_081,4967.75,7315.936554557411,M0,14647.47,29,14676.47,8131.733445442589
Job_081,4967.75,7315.936554557411,M1,14676.47,78,14754.47,8131.733445442589
Job_081,4967.75,7315.936554557411,M2,15091.07,9,15100.07,8131.733445442589
Job_081,4967.75,7315.936554557411,M3,15117.67,36,15153.67,8131.733445442589
Job_081,4967.75,7315.936554557411,M4,15153.67,49,15202.67,8131.733445442589
Job_081,4967.75,7315.936554557411,M5,15202.67,11,15213.67,8131.733445442589
Job_081,4967.75,7315.936554557411,M6,15213.67,62,15275.67,8131.733445442589
Job_081,4967.75,7315.936554557411,M7,15326.67,56,15382.67,8131.733445442589
Job_081,4967.75,7315.936554557411,M8,15382.67,44,15426.67,8131.733445442589
