Job,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_086,5118.47,8067.07893939361,M9,16734.5,72,16806.5,8882.42106060639
Job_086,5118.47,8067.07893939361,M0,16806.5,47,16853.5,8882.42106060639
Job_086,5118.47,8067.07893939361,M6,16853.5,65,16918.5,8882.42106060639
Job_086,5118.47,8067.07893939361,M4,16918.5,6,16924.5,8882.42106060639
Job_086,5118.47,8067.07893939361,M7,16924.5,25,16949.5,8882.42106060639
Job_085,5099.36,8309.539087243043,M1,14629.9,85,14714.9,8416.360912756958
Job_085,5099.36,8309.539087243043,M0,15431.5,13,15444.5,8416.360912756958
Job_085,5099.36,8309.539087243043,M2,15521.5,61,15582.5,8416.360912756958
Job_085,5099.36,8309.539087243043,M6,16203.9,7,16210.9,8416.360912756958
Job_085,5099.36,8309.539087243043,M8,16351.9,64,16415.9,8416.360912756958
Job_085,5099.36,8309.539087243043,M9,16415.9,76,16491.9,8416.360912756958
Job_085,5099.36,8309.539087243043,M5,16491.9,47,16538.9,8416.360912756958
Job_085,5099.36,8309.539087243043,M3,16538.9,52,16590.9,8416.360912756958
Job_085,5099.36,8309.539087243043,M4,16590.9,90,16680.9,8416.360912756958
Job_085,5099.36,8309.539087243043,M7,16680.9,45,16725.9,8416.360912756958
Job_084,5030.5,8062.335804618429,M0,15387.9,43,15430.9,8288.96419538157
Job_084,5030.5,8062.335804618429,M2,15430.9,90,15520.9,8288.96419538157
Job_084,5030.5,8062.335804618429,M4,15816.3,75,15891.3,8288.96419538157
Job_084,5030.5,8062.335804618429,M9,15891.3,11,15902.3,8288.96419538157
Job_084,5030.5,8062.335804618429,M3,16060.3,69,16129.3,8288.96419538157
Job_084,5030.5,8062.335804618429,M1,16129.3,28,16157.3,8288.96419538157
Job_084,5030.5,8062.335804618429,M6,16157.3,46,16203.3,8288.96419538157
Job_084,5030.5,8062.335804618429,M5,16203.3,46,16249.3,8288.96419538157
Job_084,5030.5,8062.335804618429,M7,16249.3,72,16321.3,8288.96419538157
Job_084,5030.5,8062.335804618429,M8,16321.3,30,16351.3,8288.96419538157
Job_083,5007.7,8901.528337304062,M1,14548.3,81,14629.3,7733.5716626959365
Job_083,5007.7,8901.528337304062,M2,15221.3,95,15316.3,7733.5716626959365
Job_083,5007.7,8901.528337304062,M0,15316.3,71,15387.3,7733.5716626959365
Job_083,5007.7,8901.528337304062,M4,15716.7,99,15815.7,7733.5716626959365
Job_083,5007.7,8901.528337304062,M6,15815.7,9,15824.7,7733.5716626959365
Job_083,5007.7,8901.528337304062,M8,15824.7,52,15876.7,7733.5716626959365
Job_083,5007.7,8901.528337304062,M7,15876.7,85,15961.7,7733.5716626959365
Job_083,5007.7,8901.528337304062,M3,15961.7,98,16059.7,7733.5716626959365
Job_083,5007.7,8901.528337304062,M9,16059.7,22,16081.7,7733.5716626959365
Job_083,5007.7,8901.528337304062,M5,16592.1,43,16635.1,7733.5716626959365
Job_082,5005.32,8381.952817692681,M1,13989.5,91,14080.5,7334.147182307319
Job_082,5005.32,8381.952817692681,M0,14470.3,85,14555.3,7334.147182307319
Job_082,5005.32,8381.952817692681,M3,15107.7,39,15146.7,7334.147182307319
Job_082,5005.32,8381.952817692681,M2,15146.7,74,15220.7,7334.147182307319
Job_082,5005.32,8381.952817692681,M8,15437.1,90,15527.1,7334.147182307319
Job_082,5005.32,8381.952817692681,M5,15527.1,10,15537.1,7334.147182307319
Job_082,5005.32,8381.952817692681,M7,15537.1,12,15549.1,7334.147182307319
Job_082,5005.32,8381.952817692681,M6,15549.1,89,15638.1,7334.147182307319
Job_082,5005.32,8381.952817692681,M9,15638.1,45,15683.1,7334.147182307319
Job_082,5005.32,8381.952817692681,M4,15683.1,33,15716.1,7334.147182307319
Job_081,4967.75,7315.936554557411,M0,14440.7,29,14469.7,8141.563445442589
Job_081,4967.75,7315.936554557411,M1,14469.7,78,14547.7,8141.563445442589
Job_081,4967.75,7315.936554557411,M2,15062.1,9,15071.1,8141.563445442589
Job_081,4967.75,7315.936554557411,M3,15071.1,36,15107.1,8141.563445442589
Job_081,4967.75,7315.936554557411,M4,15214.5,49,15263.5,8141.563445442589
Job_081,4967.75,7315.936554557411,M5,15263.5,11,15274.5,8141.563445442589
Job_081,4967.75,7315.936554557411,M6,15274.5,62,15336.5,8141.563445442589
Job_081,4967.75,7315.936554557411,M7,15336.5,56,15392.5,8141.563445442589
Job_081,4967.75,7315.936554557411,M8,15392.5,44,15436.5,8141.563445442589
Job_081,4967.75,7315.936554557411,M9,15436.5,21,15457.5,8141.563445442589
Job_080,4958.78,7431.80685239464,M1,13942.9,46,13988.9,8202.89314760536
Job_080,4958.78,7431.80685239464,M0,14403.1,37,14440.1,8202.89314760536
Job_080,4958.78,7431.80685239464,M3,14963.9,61,15024.9,8202.89314760536
Job_080,4958.78,7431.80685239464,M2,15048.5,13,15061.5,8202.89314760536
Job_080,4958.78,7431.80685239464,M6,15099.5,32,15131.5,8202.89314760536
Job_080,4958.78,7431.80685239464,M5,15131.5,21,15152.5,8202.89314760536
Job_080,4958.78,7431.80685239464,M9,15152.5,32,15184.5,8202.89314760536
Job_080,4958.78,7431.80685239464,M8,15288.5,89,15377.5,8202.89314760536
Job_080,4958.78,7431.80685239464,M7,15549.7,30,15579.7,8202.89314760536
Job_080,4958.78,7431.80685239464,M4,15579.7,55,15634.7,8202.89314760536
Job_079,4902.94,8451.971324229808,M0,13797.3,76,13873.3,6835.928675770192
Job_079,4902.94,8451.971324229808,M1,13873.3,69,13942.3,6835.928675770192
Job_079,4902.94,8451.971324229808,M3,14731.1,76,14807.1,6835.928675770192
Job_079,4902.94,8451.971324229808,M5,14911.9,51,14962.9,6835.928675770192
Job_079,4902.94,8451.971324229808,M2,14962.9,85,15047.9,6835.928675770192
Job_079,4902.94,8451.971324229808,M9,15047.9,11,15058.9,6835.928675770192
Job_079,4902.94,8451.971324229808,M6,15058.9,40,15098.9,6835.928675770192
Job_079,4902.94,8451.971324229808,M7,15098.9,89,15187.9,6835.928675770192
Job_079,4902.94,8451.971324229808,M4,15187.9,26,15213.9,6835.928675770192
Job_079,4902.94,8451.971324229808,M8,15213.9,74,15287.9,6835.928675770192
Job_078,4849.4,8059.5790872430425,M1,13583.5,85,13668.5,7038.720912756957
Job_078,4849.4,8059.5790872430425,M0,13783.7,13,13796.7,7038.720912756957
Job_078,4849.4,8059.5790872430425,M2,14462.7,61,14523.7,7038.720912756957
Job_078,4849.4,8059.5790872430425,M6,14705.3,7,14712.3,7038.720912756957
Job_078,4849.4,8059.5790872430425,M8,14724.3,64,14788.3,7038.720912756957
Job_078,4849.4,8059.5790872430425,M9,14788.3,76,14864.3,7038.720912756957
Job_078,4849.4,8059.5790872430425,M5,14864.3,47,14911.3,7038.720912756957
Job_078,4849.4,8059.5790872430425,M3,14911.3,52,14963.3,7038.720912756957
Job_078,4849.4,8059.5790872430425,M4,14963.3,90,15053.3,7038.720912756957
Job_078,4849.4,8059.5790872430425,M7,15053.3,45,15098.3,7038.720912756957
Job_077,4747.52,8296.55132422981,M0,13707.1,76,13783.1,6715.74867577019
Job_077,4747.52,8296.55132422981,M1,13783.1,69,13852.1,6715.74867577019
Job_077,4747.52,8296.55132422981,M3,14250.1,76,14326.1,6715.74867577019
Job_077,4747.52,8296.55132422981,M5,14326.1,51,14377.1,6715.74867577019
Job_077,4747.52,8296.55132422981,M2,14377.1,85,14462.1,6715.74867577019
Job_077,4747.52,8296.55132422981,M9,14772.3,11,14783.3,6715.74867577019
Job_077,4747.52,8296.55132422981,M6,14783.3,40,14823.3,6715.74867577019
Job_077,4747.52,8296.55132422981,M7,14823.3,89,14912.3,6715.74867577019
Job_077,4747.52,8296.55132422981,M4,14912.3,26,14938.3,6715.74867577019
Job_077,4747.52,8296.55132422981,M8,14938.3,74,15012.3,6715.74867577019
Job_076,4729.92,7934.154311155556,M2,13534.9,31,13565.9,6952.545688844445
Job_076,4729.92,7934.154311155556,M0,13620.5,86,13706.5,6952.545688844445
Job_076,4729.92,7934.154311155556,M1,13706.5,46,13752.5,6952.545688844445
Job_076,4729.92,7934.154311155556,M5,14251.5,74,14325.5,6952.545688844445
Job_076,4729.92,7934.154311155556,M4,14584.7,32,14616.7,6952.545688844445
Job_076,4729.92,7934.154311155556,M6,14616.7,88,14704.7,6952.545688844445
Job_076,4729.92,7934.154311155556,M8,14704.7,19,14723.7,6952.545688844445
Job_076,4729.92,7934.154311155556,M9,14723.7,48,14771.7,6952.545688844445
Job_076,4729.92,7934.154311155556,M7,14771.7,36,14807.7,6952.545688844445
Job_076,4729.92,7934.154311155556,M3,14807.7,79,14886.7,6952.545688844445
Job_075,4709.61,7182.63685239464,M1,13536.9,46,13582.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M0,13582.9,37,13619.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M3,14119.9,61,14180.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M2,14180.9,13,14193.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M6,14197.9,32,14229.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M5,14229.9,21,14250.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M9,14250.9,32,14282.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M8,14282.9,89,14371.9,7401.46314760536
Job_075,4709.61,7182.63685239464,M7,14499.1,30,14529.1,7401.46314760536
Job_075,4709.61,7182.63685239464,M4,14529.1,55,14584.1,7401.46314760536
Job_074,4636.0,7584.608939393609,M2,13450.3,84,13534.3,6913.891060606391
Job_074,4636.0,7584.608939393609,M1,13534.3,2,13536.3,6913.891060606391
Job_074,4636.0,7584.608939393609,M5,13972.3,52,14024.3,6913.891060606391
Job_074,4636.0,7584.608939393609,M3,14024.3,95,14119.3,6913.891060606391
Job_074,4636.0,7584.608939393609,M8,14119.3,48,14167.3,6913.891060606391
Job_074,4636.0,7584.608939393609,M9,14283.5,72,14355.5,6913.891060606391
Job_074,4636.0,7584.608939393609,M0,14355.5,47,14402.5,6913.891060606391
Job_074,4636.0,7584.608939393609,M6,14402.5,65,14467.5,6913.891060606391
Job_074,4636.0,7584.608939393609,M4,14467.5,6,14473.5,6913.891060606391
Job_074,4636.0,7584.608939393609,M7,14473.5,25,14498.5,6913.891060606391
Job_073,4556.45,6892.747002382437,M2,13435.7,14,13449.7,7304.552997617562
Job_073,4556.45,6892.747002382437,M0,13449.7,6,13455.7,7304.552997617562
Job_073,4556.45,6892.747002382437,M1,13455.7,22,13477.7,7304.552997617562
Job_073,4556.45,6892.747002382437,M5,13846.3,61,13907.3,7304.552997617562
Job_073,4556.45,6892.747002382437,M3,13907.3,26,13933.3,7304.552997617562
Job_073,4556.45,6892.747002382437,M4,13933.3,69,14002.3,7304.552997617562
Job_073,4556.45,6892.747002382437,M8,14002.3,21,14023.3,7304.552997617562
Job_073,4556.45,6892.747002382437,M7,14023.3,49,14072.3,7304.552997617562
Job_073,4556.45,6892.747002382437,M9,14072.3,72,14144.3,7304.552997617562
Job_073,4556.45,6892.747002382437,M6,14144.3,53,14197.3,7304.552997617562
Job_072,4512.34,8406.168337304061,M1,12881.1,81,12962.1,5565.531662695939
Job_072,4512.34,8406.168337304061,M2,12962.1,95,13057.1,5565.531662695939
Job_072,4512.34,8406.168337304061,M0,13057.1,71,13128.1,5565.531662695939
Job_072,4512.34,8406.168337304061,M4,13563.7,99,13662.7,5565.531662695939
Job_072,4512.34,8406.168337304061,M6,13662.7,9,13671.7,5565.531662695939
Job_072,4512.34,8406.168337304061,M8,13671.7,52,13723.7,5565.531662695939
Job_072,4512.34,8406.168337304061,M7,13723.7,85,13808.7,5565.531662695939
Job_072,4512.34,8406.168337304061,M3,13808.7,98,13906.7,5565.531662695939
Job_072,4512.34,8406.168337304061,M9,13906.7,22,13928.7,5565.531662695939
Job_072,4512.34,8406.168337304061,M5,13928.7,43,13971.7,5565.531662695939
Job_071,4461.78,7838.4128176926815,M1,12448.7,91,12539.7,6029.487182307318
Job_071,4461.78,7838.4128176926815,M0,12539.7,85,12624.7,6029.487182307318
Job_071,4461.78,7838.4128176926815,M3,13322.1,39,13361.1,6029.487182307318
Job_071,4461.78,7838.4128176926815,M2,13361.1,74,13435.1,6029.487182307318
Job_071,4461.78,7838.4128176926815,M8,13435.1,90,13525.1,6029.487182307318
Job_071,4461.78,7838.4128176926815,M5,13525.1,10,13535.1,6029.487182307318
Job_071,4461.78,7838.4128176926815,M7,13604.3,12,13616.3,6029.487182307318
Job_071,4461.78,7838.4128176926815,M6,13672.3,89,13761.3,6029.487182307318
Job_071,4461.78,7838.4128176926815,M9,13789.9,45,13834.9,6029.487182307318
Job_071,4461.78,7838.4128176926815,M4,13834.9,33,13867.9,6029.487182307318
Job_070,4436.28,7468.115804618429,M0,12200.1,43,12243.1,6330.7841953815705
Job_070,4436.28,7468.115804618429,M2,12287.1,90,12377.1,6330.7841953815705
Job_070,4436.28,7468.115804618429,M4,13166.5,75,13241.5,6330.7841953815705
Job_070,4436.28,7468.115804618429,M9,13241.5,11,13252.5,6330.7841953815705
Job_070,4436.28,7468.115804618429,M3,13252.5,69,13321.5,6330.7841953815705
Job_070,4436.28,7468.115804618429,M1,13321.5,28,13349.5,6330.7841953815705
Job_070,4436.28,7468.115804618429,M6,13349.5,46,13395.5,6330.7841953815705
Job_070,4436.28,7468.115804618429,M5,13395.5,46,13441.5,6330.7841953815705
Job_070,4436.28,7468.115804618429,M7,13441.5,72,13513.5,6330.7841953815705
Job_070,4436.28,7468.115804618429,M8,13768.9,30,13798.9,6330.7841953815705
Job_069,4334.37,6682.556554557411,M0,12170.5,29,12199.5,7106.743445442588
Job_069,4334.37,6682.556554557411,M1,12199.5,78,12277.5,7106.743445442588
Job_069,4334.37,6682.556554557411,M2,12277.5,9,12286.5,7106.743445442588
Job_069,4334.37,6682.556554557411,M3,13080.9,36,13116.9,7106.743445442588
Job_069,4334.37,6682.556554557411,M4,13116.9,49,13165.9,7106.743445442588
Job_069,4334.37,6682.556554557411,M5,13203.1,11,13214.1,7106.743445442588
Job_069,4334.37,6682.556554557411,M6,13485.7,62,13547.7,7106.743445442588
Job_069,4334.37,6682.556554557411,M7,13547.7,56,13603.7,7106.743445442588
Job_069,4334.37,6682.556554557411,M8,13724.3,44,13768.3,7106.743445442588
Job_069,4334.37,6682.556554557411,M9,13768.3,21,13789.3,7106.743445442588
Job_068,4210.59,7587.222817692682,M1,11993.9,91,12084.9,5975.877182307318
Job_068,4210.59,7587.222817692682,M0,12084.9,85,12169.9,5975.877182307318
Job_068,4210.59,7587.222817692682,M3,12848.5,39,12887.5,5975.877182307318
Job_068,4210.59,7587.222817692682,M2,12887.5,74,12961.5,5975.877182307318
Job_068,4210.59,7587.222817692682,M8,13102.5,90,13192.5,5975.877182307318
Job_068,4210.59,7587.222817692682,M5,13192.5,10,13202.5,5975.877182307318
Job_068,4210.59,7587.222817692682,M7,13202.5,12,13214.5,5975.877182307318
Job_068,4210.59,7587.222817692682,M6,13396.1,89,13485.1,5975.877182307318
Job_068,4210.59,7587.222817692682,M9,13485.1,45,13530.1,5975.877182307318
Job_068,4210.59,7587.222817692682,M4,13530.1,33,13563.1,5975.877182307318
Job_067,4110.12,7141.955804618429,M0,11274.5,43,11317.5,6413.744195381571
Job_067,4110.12,7141.955804618429,M2,12002.9,90,12092.9,6413.744195381571
Job_067,4110.12,7141.955804618429,M4,12692.9,75,12767.9,6413.744195381571
Job_067,4110.12,7141.955804618429,M9,12767.9,11,12778.9,6413.744195381571
Job_067,4110.12,7141.955804618429,M3,12778.9,69,12847.9,6413.744195381571
Job_067,4110.12,7141.955804618429,M1,12847.9,28,12875.9,6413.744195381571
Job_067,4110.12,7141.955804618429,M6,12961.5,46,13007.5,6413.744195381571
Job_067,4110.12,7141.955804618429,M5,13007.5,46,13053.5,6413.744195381571
Job_067,4110.12,7141.955804618429,M7,13058.5,72,13130.5,6413.744195381571
Job_067,4110.12,7141.955804618429,M8,13525.7,30,13555.7,6413.744195381571
Job_066,4061.64,6409.82655455741,M0,11244.9,29,11273.9,6713.073445442589
Job_066,4061.64,6409.82655455741,M1,11915.3,78,11993.3,6713.073445442589
Job_066,4061.64,6409.82655455741,M2,11993.3,9,12002.3,6713.073445442589
Job_066,4061.64,6409.82655455741,M3,12399.3,36,12435.3,6713.073445442589
Job_066,4061.64,6409.82655455741,M4,12643.3,49,12692.3,6713.073445442589
Job_066,4061.64,6409.82655455741,M5,12692.3,11,12703.3,6713.073445442589
Job_066,4061.64,6409.82655455741,M6,12898.9,62,12960.9,6713.073445442589
Job_066,4061.64,6409.82655455741,M7,13001.9,56,13057.9,6713.073445442589
Job_066,4061.64,6409.82655455741,M8,13057.9,44,13101.9,6713.073445442589
Job_066,4061.64,6409.82655455741,M9,13101.9,21,13122.9,6713.073445442589
Job_065,3907.0,7111.234311155556,M2,11127.3,31,11158.3,5969.065688844444
Job_065,3907.0,7111.234311155556,M0,11158.3,86,11244.3,5969.065688844444
Job_065,3907.0,7111.234311155556,M1,11868.7,46,11914.7,5969.065688844444
Job_065,3907.0,7111.234311155556,M5,12339.3,74,12413.3,5969.065688844444
Job_065,3907.0,7111.234311155556,M4,12610.7,32,12642.7,5969.065688844444
Job_065,3907.0,7111.234311155556,M6,12810.3,88,12898.3,5969.065688844444
Job_065,3907.0,7111.234311155556,M8,12898.3,19,12917.3,5969.065688844444
Job_065,3907.0,7111.234311155556,M9,12917.3,48,12965.3,5969.065688844444
Job_065,3907.0,7111.234311155556,M7,12965.3,36,13001.3,5969.065688844444
Job_065,3907.0,7111.234311155556,M3,13001.3,79,13080.3,5969.065688844444
Job_064,3749.15,6085.447002382437,M2,11112.7,14,11126.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M0,11126.7,6,11132.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M1,11846.1,22,11868.1,6724.252997617564
Job_064,3749.15,6085.447002382437,M5,12277.7,61,12338.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M3,12372.7,26,12398.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M4,12398.7,69,12467.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M8,12467.7,21,12488.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M7,12635.7,49,12684.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M9,12684.7,72,12756.7,6724.252997617564
Job_064,3749.15,6085.447002382437,M6,12756.7,53,12809.7,6724.252997617564
Job_063,3678.47,6627.078939393609,M2,11028.1,84,11112.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M1,11843.5,2,11845.5,6008.021060606391
Job_063,3678.47,6627.078939393609,M5,12225.1,52,12277.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M3,12277.1,95,12372.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M8,12372.1,48,12420.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M9,12420.1,72,12492.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M0,12492.1,47,12539.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M6,12539.1,65,12604.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M4,12604.1,6,12610.1,6008.021060606391
Job_063,3678.47,6627.078939393609,M7,12610.1,25,12635.1,6008.021060606391
Job_062,3659.36,6869.5390872430435,M1,9821.3,85,9906.3,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M0,10946.9,13,10959.9,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M2,10966.5,61,11027.5,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M6,11889.5,7,11896.5,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M8,12037.5,64,12101.5,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M9,12101.5,76,12177.5,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M5,12177.5,47,12224.5,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M3,12224.5,52,12276.5,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M4,12276.5,90,12366.5,5541.9609127569565
Job_062,3659.36,6869.5390872430435,M7,12366.5,45,12411.5,5541.9609127569565
Job_061,3590.5,6622.335804618429,M0,9828.9,43,9871.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M2,10875.9,90,10965.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M4,11045.9,75,11120.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M9,11734.9,11,11745.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M3,11745.9,69,11814.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M1,11814.9,28,11842.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M6,11842.9,46,11888.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M5,11888.9,46,11934.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M7,11934.9,72,12006.9,5414.56419538157
Job_061,3590.5,6622.335804618429,M8,12006.9,30,12036.9,5414.56419538157
Job_060,3567.7,7461.528337304061,M1,9417.9,81,9498.9,4315.771662695938
Job_060,3567.7,7461.528337304061,M2,10780.3,95,10875.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M0,10875.3,71,10946.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M4,10946.3,99,11045.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M6,11468.3,9,11477.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M8,11477.3,52,11529.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M7,11529.3,85,11614.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M3,11614.3,98,11712.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M9,11712.3,22,11734.3,4315.771662695938
Job_060,3567.7,7461.528337304061,M5,11734.3,43,11777.3,4315.771662695938
Job_059,3565.32,6941.9528176926815,M1,9326.3,91,9417.3,4603.747182307319
Job_059,3565.32,6941.9528176926815,M0,9743.3,85,9828.3,4603.747182307319
Job_059,3565.32,6941.9528176926815,M3,10666.7,39,10705.7,4603.747182307319
Job_059,3565.32,6941.9528176926815,M2,10705.7,74,10779.7,4603.747182307319
Job_059,3565.32,6941.9528176926815,M8,11266.7,90,11356.7,4603.747182307319
Job_059,3565.32,6941.9528176926815,M5,11356.7,10,11366.7,4603.747182307319
Job_059,3565.32,6941.9528176926815,M7,11366.7,12,11378.7,4603.747182307319
Job_059,3565.32,6941.9528176926815,M6,11378.7,89,11467.7,4603.747182307319
Job_059,3565.32,6941.9528176926815,M9,11467.7,45,11512.7,4603.747182307319
Job_059,3565.32,6941.9528176926815,M4,11512.7,33,11545.7,4603.747182307319
Job_058,3527.75,5875.936554557411,M0,9713.7,29,9742.7,5411.163445442589
Job_058,3527.75,5875.936554557411,M1,9742.7,78,9820.7,5411.163445442589
Job_058,3527.75,5875.936554557411,M2,10621.1,9,10630.1,5411.163445442589
Job_058,3527.75,5875.936554557411,M3,10630.1,36,10666.1,5411.163445442589
Job_058,3527.75,5875.936554557411,M4,10666.1,49,10715.1,5411.163445442589
Job_058,3527.75,5875.936554557411,M5,10715.1,11,10726.1,5411.163445442589
Job_058,3527.75,5875.936554557411,M6,10726.1,62,10788.1,5411.163445442589
Job_058,3527.75,5875.936554557411,M7,10863.1,56,10919.1,5411.163445442589
