Job,Arrival,Machine,Start,Processing Time,Flow time,End
Job_066,4716.25,M9,7095.44,32,2411.1899999999996,7127.44
Job_066,4716.25,M8,7145.56,89,2518.3100000000004,7234.56
Job_066,4716.25,M7,7234.56,30,2548.3100000000004,7264.56
Job_066,4716.25,M4,7264.56,55,2603.3100000000004,7319.56
Job_065,4694.54,M2,6533.08,84,1922.54,6617.08
Job_065,4694.54,M1,6617.08,2,1924.54,6619.08
Job_065,4694.54,M5,6737.14,52,2094.6000000000004,6789.14
Job_065,4694.54,M3,6839.32,95,2239.7799999999997,6934.32
Job_065,4694.54,M8,6934.32,48,2287.7799999999997,6982.32
Job_065,4694.54,M9,7127.5,72,2504.96,7199.5
Job_065,4694.54,M0,7199.5,47,2551.96,7246.5
Job_065,4694.54,M6,7321.62,65,2692.08,7386.62
Job_065,4694.54,M4,7386.62,6,2698.08,7392.62
Job_065,4694.54,M7,7392.62,25,2723.08,7417.62
Job_064,4545.61,M2,6171.02,14,1639.4100000000008,6185.02
Job_064,4545.61,M0,6248.02,6,1708.4100000000008,6254.02
Job_064,4545.61,M1,6254.02,22,1730.4100000000008,6276.02
Job_064,4545.61,M5,6312.9,61,1828.29,6373.9
Job_064,4545.61,M3,6459.08,26,1939.4700000000003,6485.08
Job_064,4545.61,M4,6485.08,69,2008.4700000000003,6554.08
Job_064,4545.61,M8,6727.14,21,2202.5300000000007,6748.14
Job_064,4545.61,M7,6783.38,49,2286.7700000000004,6832.38
Job_064,4545.61,M9,6917.38,72,2443.7700000000004,6989.38
Job_064,4545.61,M6,6989.38,53,2496.7700000000004,7042.38
Job_063,4404.66,M1,6163.02,81,1839.3600000000006,6244.02
Job_063,4404.66,M2,6244.02,95,1934.3600000000006,6339.02
Job_063,4404.66,M0,6492.02,71,2158.3600000000006,6563.02
Job_063,4404.66,M4,6608.14,99,2302.4800000000005,6707.14
Job_063,4404.66,M6,6872.38,9,2476.7200000000003,6881.38
Job_063,4404.66,M8,6881.38,52,2528.7200000000003,6933.38
Job_063,4404.66,M7,6933.38,85,2613.7200000000003,7018.38
Job_063,4404.66,M3,7026.5,98,2719.84,7124.5
Job_063,4404.66,M9,7275.62,22,2892.96,7297.62
Job_063,4404.66,M5,7297.62,43,2935.96,7340.62
Job_062,4260.78,M1,6071.96,91,1902.1800000000003,6162.96
Job_062,4260.78,M0,6162.96,85,1987.1800000000003,6247.96
Job_062,4260.78,M3,6420.02,39,2198.2400000000007,6459.02
Job_062,4260.78,M2,6459.02,74,2272.2400000000007,6533.02
Job_062,4260.78,M8,6637.08,90,2466.3,6727.08
Job_062,4260.78,M5,6727.08,10,2476.3,6737.08
Job_062,4260.78,M7,6771.32,12,2522.54,6783.32
Job_062,4260.78,M6,6783.32,89,2611.54,6872.32
Job_062,4260.78,M9,6872.32,45,2656.54,6917.32
Job_062,4260.78,M4,6917.32,33,2689.54,6950.32
Job_061,4254.9,M0,5947.9,43,1736.0,5990.9
Job_061,4254.9,M2,6080.96,90,1916.0600000000004,6170.96
Job_061,4254.9,M4,6170.96,75,1991.0600000000004,6245.96
Job_061,4254.9,M9,6245.96,11,2002.0600000000004,6256.96
Job_061,4254.9,M3,6350.96,69,2165.0600000000004,6419.96
Job_061,4254.9,M1,6419.96,28,2193.0600000000004,6447.96
Job_061,4254.9,M6,6602.14,46,2393.2400000000007,6648.14
Job_061,4254.9,M5,6648.14,46,2439.2400000000007,6694.14
Job_061,4254.9,M7,6699.26,72,2516.3600000000006,6771.26
Job_061,4254.9,M8,6771.26,30,2546.3600000000006,6801.26
Job_060,4252.05,M0,5832.78,29,1609.7299999999996,5861.78
Job_060,4252.05,M1,5993.9,78,1819.8499999999995,6071.9
Job_060,4252.05,M2,6071.9,9,1828.8499999999995,6080.9
Job_060,4252.05,M3,6216.84,36,2000.79,6252.84
Job_060,4252.05,M4,6252.84,49,2049.79,6301.84
Job_060,4252.05,M5,6301.84,11,2060.79,6312.84
Job_060,4252.05,M6,6475.02,62,2284.9700000000003,6537.02
Job_060,4252.05,M7,6537.02,56,2340.9700000000003,6593.02
Job_060,4252.05,M8,6593.02,44,2384.9700000000003,6637.02
Job_060,4252.05,M9,6637.02,21,2405.9700000000003,6658.02
Job_059,4243.66,M2,5826.78,31,1614.12,5857.78
Job_059,4243.66,M0,5861.84,86,1704.1800000000003,5947.84
Job_059,4243.66,M1,5947.84,46,1750.1800000000003,5993.84
Job_059,4243.66,M5,6116.84,74,1947.1800000000003,6190.84
Job_059,4243.66,M4,6301.9,32,2090.24,6333.9
Job_059,4243.66,M6,6333.9,88,2178.24,6421.9
Job_059,4243.66,M8,6421.9,19,2197.24,6440.9
Job_059,4243.66,M9,6445.02,48,2249.3600000000006,6493.02
Job_059,4243.66,M7,6663.2,36,2455.54,6699.2
Job_059,4243.66,M3,6699.2,79,2534.54,6778.2
Job_058,4211.86,M2,5812.72,14,1614.8600000000006,5826.72
Job_058,4211.86,M0,5826.72,6,1620.8600000000006,5832.72
Job_058,4211.86,M1,5866.72,22,1676.8600000000006,5888.72
Job_058,4211.86,M5,5956.66,61,1805.8000000000002,6017.66
Job_058,4211.86,M3,6017.66,26,1831.8000000000002,6043.66
Job_058,4211.86,M4,6043.66,69,1900.8000000000002,6112.66
Job_058,4211.86,M8,6112.66,21,1921.8000000000002,6133.66
Job_058,4211.86,M7,6133.66,49,1970.8000000000002,6182.66
Job_058,4211.86,M9,6257.02,72,2117.1600000000008,6329.02
Job_058,4211.86,M6,6421.96,53,2263.1000000000004,6474.96
Job_057,4208.65,M2,5728.66,84,1604.0100000000002,5812.66
Job_057,4208.65,M1,5864.66,2,1658.0100000000002,5866.66
Job_057,4208.65,M5,6017.72,52,1861.0700000000006,6069.72
Job_057,4208.65,M3,6069.72,95,1956.0700000000006,6164.72
Job_057,4208.65,M8,6164.72,48,2004.0700000000006,6212.72
Job_057,4208.65,M9,6372.96,72,2236.3100000000004,6444.96
Job_057,4208.65,M0,6444.96,47,2283.3100000000004,6491.96
Job_057,4208.65,M6,6537.08,65,2393.4300000000003,6602.08
Job_057,4208.65,M4,6602.08,6,2399.4300000000003,6608.08
Job_057,4208.65,M7,6638.14,25,2454.4900000000007,6663.14
Job_056,4049.79,M1,5324.54,85,1359.75,5409.54
Job_056,4049.79,M0,5409.54,13,1372.75,5422.54
Job_056,4049.79,M2,5667.6,61,1678.8100000000004,5728.6
Job_056,4049.79,M6,5728.6,7,1685.8100000000004,5735.6
Job_056,4049.79,M8,5825.66,64,1839.87,5889.66
Job_056,4049.79,M9,5889.66,76,1915.87,5965.66
Job_056,4049.79,M5,6069.78,47,2066.99,6116.78
Job_056,4049.79,M3,6164.78,52,2166.99,6216.78
Job_056,4049.79,M4,6333.96,90,2374.17,6423.96
Job_056,4049.79,M7,6593.08,45,2588.29,6638.08
Job_055,3845.15,M0,5111.36,43,1309.2099999999996,5154.36
Job_055,3845.15,M2,5408.42,90,1653.27,5498.42
Job_055,3845.15,M4,5586.42,75,1816.27,5661.42
Job_055,3845.15,M9,5756.6,11,1922.4500000000003,5767.6
Job_055,3845.15,M3,5767.6,69,1991.4500000000003,5836.6
Job_055,3845.15,M1,5836.6,28,2019.4500000000003,5864.6
Job_055,3845.15,M6,5864.6,46,2065.4500000000003,5910.6
Job_055,3845.15,M5,5910.6,46,2111.4500000000003,5956.6
Job_055,3845.15,M7,5956.6,72,2183.4500000000003,6028.6
Job_055,3845.15,M8,6028.6,30,2213.4500000000003,6058.6
Job_054,3831.75,M1,5243.48,81,1492.7299999999996,5324.48
Job_054,3831.75,M2,5498.48,95,1761.7299999999996,5593.48
Job_054,3831.75,M0,5593.48,71,1832.7299999999996,5664.48
Job_054,3831.75,M4,5716.54,99,1983.79,5815.54
Job_054,3831.75,M6,5815.54,9,1992.79,5824.54
Job_054,3831.75,M8,5889.72,52,2109.9700000000003,5941.72
Job_054,3831.75,M7,6028.66,85,2281.91,6113.66
Job_054,3831.75,M3,6252.9,98,2519.1499999999996,6350.9
Job_054,3831.75,M9,6350.9,22,2541.1499999999996,6372.9
Job_054,3831.75,M5,6373.96,43,2585.21,6416.96
Job_053,3781.34,M1,5152.42,91,1462.08,5243.42
Job_053,3781.34,M0,5243.42,85,1547.08,5328.42
Job_053,3781.34,M3,5444.42,39,1702.08,5483.42
Job_053,3781.34,M2,5593.54,74,1886.1999999999998,5667.54
Job_053,3781.34,M8,5735.6,90,2044.2600000000002,5825.6
Job_053,3781.34,M5,5825.6,10,2054.26,5835.6
Job_053,3781.34,M7,5835.6,12,2066.26,5847.6
Job_053,3781.34,M6,5910.66,89,2218.3199999999997,5999.66
Job_053,3781.34,M9,5999.66,45,2263.3199999999997,6044.66
Job_053,3781.34,M4,6112.72,33,2364.38,6145.72
Job_052,3669.51,M0,4959.3,29,1318.79,4988.3
Job_052,3669.51,M1,5074.36,78,1482.8499999999995,5152.36
Job_052,3669.51,M2,5399.36,9,1738.8499999999995,5408.36
Job_052,3669.51,M3,5408.36,36,1774.8499999999995,5444.36
Job_052,3669.51,M4,5495.24,49,1874.7299999999996,5544.24
Job_052,3669.51,M5,5544.24,11,1885.7299999999996,5555.24
Job_052,3669.51,M6,5555.24,62,1947.7299999999996,5617.24
Job_052,3669.51,M7,5635.54,56,2022.0299999999997,5691.54
Job_052,3669.51,M8,5691.54,44,2066.0299999999997,5735.54
Job_052,3669.51,M9,5735.54,21,2087.0299999999997,5756.54
Job_051,3629.75,M1,5028.3,46,1444.5500000000002,5074.3
Job_051,3629.75,M0,5074.3,37,1481.5500000000002,5111.3
Job_051,3629.75,M3,5250.3,61,1681.5500000000002,5311.3
Job_051,3629.75,M2,5386.3,13,1769.5500000000002,5399.3
Job_051,3629.75,M6,5399.3,32,1801.5500000000002,5431.3
Job_051,3629.75,M5,5431.3,21,1822.5500000000002,5452.3
Job_051,3629.75,M9,5452.3,32,1854.5500000000002,5484.3
Job_051,3629.75,M8,5484.3,89,1943.5500000000002,5573.3
Job_051,3629.75,M7,5605.48,30,2005.7299999999996,5635.48
Job_051,3629.75,M4,5661.48,55,2086.7299999999996,5716.48
Job_050,3406.64,M0,4883.24,76,1552.6,4959.24
Job_050,3406.64,M1,4959.24,69,1621.6,5028.24
Job_050,3406.64,M3,5174.24,76,1843.6,5250.24
Job_050,3406.64,M5,5250.24,51,1894.6,5301.24
Job_050,3406.64,M2,5301.24,85,1979.6,5386.24
Job_050,3406.64,M9,5386.24,11,1990.6,5397.24
Job_050,3406.64,M6,5431.36,40,2064.72,5471.36
Job_050,3406.64,M7,5471.36,89,2153.72,5560.36
Job_050,3406.64,M4,5560.36,26,2179.72,5586.36
Job_050,3406.64,M8,5586.36,74,2253.72,5660.36
Job_049,3353.55,M1,4562.06,85,1293.5100000000002,4647.06
Job_049,3353.55,M0,4870.18,13,1529.63,4883.18
Job_049,3353.55,M2,5098.18,61,1805.63,5159.18
Job_049,3353.55,M6,5159.18,7,1812.63,5166.18
Job_049,3353.55,M8,5166.18,64,1876.63,5230.18
Job_049,3353.55,M9,5230.18,76,1952.63,5306.18
Job_049,3353.55,M5,5306.18,47,1999.63,5353.18
Job_049,3353.55,M3,5353.18,52,2051.63,5405.18
Job_049,3353.55,M4,5405.18,90,2141.63,5495.18
Job_049,3353.55,M7,5560.42,45,2251.87,5605.42
Job_048,3060.19,M0,4417.0,76,1432.81,4493.0
Job_048,3060.19,M1,4493.0,69,1501.81,4562.0
Job_048,3060.19,M3,4886.12,76,1901.9299999999998,4962.12
Job_048,3060.19,M5,4962.12,51,1952.9299999999998,5013.12
Job_048,3060.19,M2,5013.12,85,2037.9299999999998,5098.12
Job_048,3060.19,M9,5098.12,11,2048.93,5109.12
Job_048,3060.19,M6,5109.12,40,2088.93,5149.12
Job_048,3060.19,M7,5149.12,89,2177.93,5238.12
Job_048,3060.19,M4,5238.12,26,2203.93,5264.12
Job_048,3060.19,M8,5264.12,74,2277.93,5338.12
Job_047,2945.79,M2,4299.94,31,1385.1499999999996,4330.94
Job_047,2945.79,M0,4330.94,86,1471.1499999999996,4416.94
Job_047,2945.79,M1,4416.94,46,1517.1499999999996,4462.94
Job_047,2945.79,M5,4513.0,74,1641.21,4587.0
Job_047,2945.79,M4,4699.06,32,1785.2700000000004,4731.06
Job_047,2945.79,M6,4731.06,88,1873.2700000000004,4819.06
Job_047,2945.79,M8,4819.06,19,1892.2700000000004,4838.06
Job_047,2945.79,M9,4940.18,48,2042.3900000000003,4988.18
Job_047,2945.79,M7,5059.18,36,2149.3900000000003,5095.18
Job_047,2945.79,M3,5095.18,79,2228.3900000000003,5174.18
Job_046,2943.19,M1,4334.94,46,1437.7499999999995,4380.94
Job_046,2943.19,M0,4493.06,37,1586.8700000000003,4530.06
Job_046,2943.19,M3,4608.0,61,1725.81,4669.0
Job_046,2943.19,M2,4669.0,13,1738.81,4682.0
Job_046,2943.19,M6,4682.0,32,1770.81,4714.0
Job_046,2943.19,M5,4714.0,21,1791.81,4735.0
Job_046,2943.19,M9,4908.12,32,1996.9299999999998,4940.12
Job_046,2943.19,M8,4940.12,89,2085.93,5029.12
Job_046,2943.19,M7,5029.12,30,2115.93,5059.12
Job_046,2943.19,M4,5059.12,55,2170.93,5114.12
