Job,Arrival,Machine,Start,Processing Time,Flow time,End
Job_004,185.08,M2,217.99,14,46.91,231.99
Job_004,185.08,M0,283.12,6,104.04,289.12
Job_004,185.08,M1,289.12,22,126.04,311.12
Job_004,185.08,M5,311.12,61,187.04,372.12
Job_004,185.08,M3,391.18,26,232.1,417.18
Job_004,185.08,M4,417.18,69,301.1,486.18
Job_004,185.08,M8,635.3,21,471.2199999999999,656.3
Job_004,185.08,M7,656.3,49,520.2199999999999,705.3
Job_004,185.08,M9,754.36,72,641.28,826.36
Job_004,185.08,M6,826.36,53,694.28,879.36
Job_005,251.37,M2,396.12,84,228.75,480.12
Job_005,251.37,M1,489.36,2,239.99,491.36
Job_005,251.37,M5,521.24,52,321.87,573.24
Job_005,251.37,M3,594.48,95,438.11,689.48
Job_005,251.37,M7,1179.66,25,953.29,1204.66
Job_005,251.37,M9,826.42,72,647.05,898.42
Job_005,251.37,M0,898.42,47,694.05,945.42
Job_005,251.37,M6,981.6,65,795.2299999999999,1046.6
Job_005,251.37,M4,1046.6,6,801.2299999999999,1052.6
Job_005,251.37,M8,689.48,48,486.11,737.48
Job_006,312.71,M1,312.71,46,46.0,358.71
Job_006,312.71,M0,420.36,37,144.65000000000003,457.36
Job_006,312.71,M3,457.36,61,205.65000000000003,518.36
Job_006,312.71,M2,575.24,13,275.53000000000003,588.24
Job_006,312.71,M8,737.54,89,513.8299999999999,826.54
Job_006,312.71,M5,620.24,21,328.53000000000003,641.24
Job_006,312.71,M6,588.24,32,307.53000000000003,620.24
Job_006,312.71,M4,886.42,55,628.71,941.42
Job_006,312.71,M7,826.54,30,543.8299999999999,856.54
Job_006,312.71,M9,641.24,32,360.53,673.24
Job_007,329.63,M6,1254.84,88,1013.21,1342.84
Job_007,329.63,M4,1222.84,32,925.21,1254.84
Job_007,329.63,M5,1077.84,74,822.2099999999999,1151.84
Job_007,329.63,M1,860.72,46,577.09,906.72
Job_007,329.63,M0,726.66,86,483.03,812.66
Job_007,329.63,M2,588.3,31,289.67,619.3
Job_008,344.3,M0,344.3,76,76.0,420.3
Job_008,344.3,M1,420.3,69,145.0,489.3
Job_008,344.3,M3,518.42,76,250.11999999999995,594.42
Job_008,344.3,M5,641.3,51,347.99999999999994,692.3
Job_008,344.3,M7,949.48,89,694.1800000000001,1038.48
Job_008,344.3,M9,898.48,11,565.1800000000001,909.48
Job_008,344.3,M6,909.48,40,605.1800000000001,949.48
Job_008,344.3,M4,1127.72,26,809.4200000000001,1153.72
Job_008,344.3,M2,693.48,85,434.18,778.48
Job_008,344.3,M8,1333.02,74,1062.72,1407.02
Job_009,429.2,M0,576.42,13,160.21999999999997,589.42
Job_009,429.2,M2,619.36,61,251.16000000000005,680.36
Job_009,429.2,M1,491.42,85,147.21999999999997,576.42
Job_009,429.2,M6,709.36,7,287.16,716.36
Job_009,429.2,M9,909.54,76,556.3399999999999,985.54
Job_009,429.2,M5,1203.96,47,821.76,1250.96
Job_009,429.2,M3,1407.14,52,1029.94,1459.14
Job_009,429.2,M8,826.6,64,461.4,890.6
Job_010,473.82,M0,473.82,76,76.00000000000006,549.82
Job_010,473.82,M1,622.54,69,217.72,691.54
Job_010,473.82,M3,787.66,76,389.84,863.66
Job_010,473.82,M5,863.66,51,440.84,914.66
Job_010,473.82,M2,988.84,85,600.02,1073.84
Job_010,473.82,M6,1342.9,40,909.0800000000002,1382.9
Job_010,473.82,M7,1382.9,89,998.0800000000002,1471.9
Job_010,473.82,M9,1073.84,11,611.02,1084.84
Job_011,520.35,M1,576.48,46,102.13,622.48
Job_011,520.35,M0,689.6,37,206.25,726.6
Job_011,520.35,M3,726.6,61,267.25,787.6
Job_011,520.35,M2,787.6,13,280.25,800.6
Job_011,520.35,M6,949.54,32,461.19,981.54
Job_011,520.35,M9,1002.54,32,514.1899999999999,1034.54
Job_011,520.35,M8,1034.54,89,603.1899999999999,1123.54
Job_011,520.35,M7,1204.72,30,714.37,1234.72
Job_011,520.35,M4,1254.9,55,789.5500000000001,1309.9
Job_011,520.35,M5,981.54,21,482.19,1002.54
Job_012,527.83,M0,589.48,29,90.64999999999998,618.48
Job_012,527.83,M1,691.6,78,241.77,769.6
Job_012,527.83,M2,778.54,9,259.7099999999999,787.54
Job_012,527.83,M3,863.72,36,371.89,899.72
Job_012,527.83,M4,941.48,49,462.65,990.48
Job_012,527.83,M5,1005.72,11,488.89,1016.72
Job_012,527.83,M6,1046.66,62,580.83,1108.66
Job_012,527.83,M7,1123.6,56,651.7699999999999,1179.6
Job_012,527.83,M8,1179.6,44,695.7699999999999,1223.6
Job_012,527.83,M9,1223.6,21,716.7699999999999,1244.6
Job_013,559.14,M1,769.66,91,301.52,860.66
Job_013,559.14,M0,994.84,85,520.6999999999999,1079.84
Job_013,559.14,M3,1079.84,39,559.6999999999999,1118.84
Job_013,559.14,M2,1168.96,74,683.82,1242.96
Job_013,559.14,M5,1377.08,10,827.9399999999999,1387.08
Job_013,559.14,M8,1242.96,90,773.82,1332.96
Job_014,561.12,M0,1168.9,71,678.7800000000001,1239.9
Job_014,561.12,M1,906.78,81,426.66,987.78
Job_014,561.12,M2,1073.9,95,607.7800000000001,1168.9
Job_014,561.12,M4,1309.96,99,847.84,1408.96
Job_015,580.13,M0,812.72,43,275.59000000000003,855.72
Job_015,580.13,M2,884.72,90,394.59,974.72
Job_015,580.13,M4,1052.66,75,547.5300000000001,1127.66
Job_015,580.13,M9,1127.66,11,558.5300000000001,1138.66
Job_015,580.13,M3,1144.96,69,633.83,1213.96
Job_015,580.13,M1,1213.96,28,661.83,1241.96
Job_015,580.13,M6,1382.96,46,848.83,1428.96
Job_015,580.13,M5,1428.96,46,894.83,1474.96
Job_016,637.51,M1,1016.84,85,464.3299999999999,1101.84
Job_016,637.51,M0,1239.96,13,615.45,1252.96
Job_016,637.51,M2,1274.08,61,697.5699999999999,1335.08
Job_016,637.51,M6,1429.02,7,798.51,1436.02
Job_017,653.44,M5,1151.9,52,550.46,1203.9
Job_017,653.44,M2,800.66,84,231.2199999999999,884.66
Job_017,653.44,M1,1149.9,2,498.46,1151.9
Job_017,653.44,M3,1312.08,95,753.6399999999999,1407.08
Job_017,653.44,M8,1407.08,48,801.6399999999999,1455.08
Job_018,712.34,M2,974.78,14,276.43999999999994,988.78
Job_018,712.34,M0,988.78,6,282.43999999999994,994.78
Job_018,712.34,M1,994.78,22,304.43999999999994,1016.78
Job_018,712.34,M5,1016.78,61,365.44,1077.78
Job_018,712.34,M3,1118.9,26,432.56000000000006,1144.9
Job_018,712.34,M4,1153.78,69,510.44,1222.78
Job_019,843.88,M2,1243.02,31,430.14,1274.02
Job_019,843.88,M0,1274.02,86,516.14,1360.02
Job_019,843.88,M1,1360.02,46,562.14,1406.02
Job_020,972.75,M0,1360.08,29,416.3299999999999,1389.08
Job_020,972.75,M1,1406.08,78,511.3299999999999,1484.08
Job_021,1013.15,M0,1389.14,43,418.9900000000001,1432.14
