Job,Arrival,Machine,Start,Processing Time,Flow time,End
Job_049,3353.55,M4,12523.69,90,9260.14,12613.69
Job_049,3353.55,M7,12613.69,45,9305.14,12658.69
Job_048,3060.19,M0,11388.09,76,8403.9,11464.09
Job_048,3060.19,M1,11464.09,69,8472.9,11533.09
Job_048,3060.19,M3,11832.09,76,8847.9,11908.09
Job_048,3060.19,M5,11908.09,51,8898.9,11959.09
Job_048,3060.19,M2,11959.09,85,8983.9,12044.09
Job_048,3060.19,M9,12044.09,11,8994.9,12055.09
Job_048,3060.19,M6,12055.09,40,9034.9,12095.09
Job_048,3060.19,M7,12095.09,89,9123.9,12184.09
Job_048,3060.19,M4,12184.09,26,9149.9,12210.09
Job_048,3060.19,M8,12210.09,74,9223.9,12284.09
Job_047,2945.79,M2,11270.49,31,8355.7,11301.49
Job_047,2945.79,M0,11301.49,86,8441.7,11387.49
Job_047,2945.79,M1,11387.49,46,8487.7,11433.49
Job_047,2945.79,M5,11455.49,74,8583.7,11529.49
Job_047,2945.79,M4,11529.49,32,8615.7,11561.49
Job_047,2945.79,M6,11561.49,88,8703.7,11649.49
Job_047,2945.79,M8,11649.49,19,8722.7,11668.49
Job_047,2945.79,M9,11668.49,48,8770.7,11716.49
Job_047,2945.79,M7,11716.49,36,8806.7,11752.49
Job_047,2945.79,M3,11752.49,79,8885.7,11831.49
Job_046,2943.19,M1,10802.89,46,7905.699999999999,10848.89
Job_046,2943.19,M0,11158.89,37,8252.699999999999,11195.89
Job_046,2943.19,M3,11195.89,61,8313.699999999999,11256.89
Job_046,2943.19,M2,11256.89,13,8326.699999999999,11269.89
Job_046,2943.19,M6,11269.89,32,8358.699999999999,11301.89
Job_046,2943.19,M5,11301.89,21,8379.699999999999,11322.89
Job_046,2943.19,M9,11322.89,32,8411.699999999999,11354.89
Job_046,2943.19,M8,11354.89,89,8500.699999999999,11443.89
Job_046,2943.19,M7,11443.89,30,8530.699999999999,11473.89
Job_046,2943.19,M4,11473.89,55,8585.699999999999,11528.89
Job_045,2845.76,M2,10163.29,84,7401.530000000001,10247.29
Job_045,2845.76,M1,10800.29,2,7956.530000000001,10802.29
Job_045,2845.76,M5,10802.29,52,8008.530000000001,10854.29
Job_045,2845.76,M3,10854.29,95,8103.530000000001,10949.29
Job_045,2845.76,M8,10949.29,48,8151.530000000001,10997.29
Job_045,2845.76,M9,11039.29,72,8265.53,11111.29
Job_045,2845.76,M0,11111.29,47,8312.53,11158.29
Job_045,2845.76,M6,11158.29,65,8377.53,11223.29
Job_045,2845.76,M4,11223.29,6,8383.53,11229.29
Job_045,2845.76,M7,11229.29,25,8408.53,11254.29
Job_044,2654.12,M2,10148.69,14,7508.570000000001,10162.69
Job_044,2654.12,M0,10712.69,6,8064.570000000001,10718.69
Job_044,2654.12,M1,10718.69,22,8086.570000000001,10740.69
Job_044,2654.12,M5,10740.69,61,8147.570000000001,10801.69
Job_044,2654.12,M3,10801.69,26,8173.570000000001,10827.69
Job_044,2654.12,M4,10827.69,69,8242.57,10896.69
Job_044,2654.12,M8,10896.69,21,8263.57,10917.69
Job_044,2654.12,M7,10917.69,49,8312.57,10966.69
Job_044,2654.12,M9,10966.69,72,8384.57,11038.69
Job_044,2654.12,M6,11038.69,53,8437.57,11091.69
