Job,Arrival,Machine,Start,Processing Time,Flow time,End
Job_111,6787.0,M8,9575.8,19,2807.7999999999993,9594.8
Job_111,6787.0,M9,9606.4,48,2867.3999999999996,9654.4
Job_111,6787.0,M7,9717.6,36,2966.6000000000004,9753.6
Job_111,6787.0,M3,9753.6,79,3045.6000000000004,9832.6
Job_110,6629.15,M2,8840.6,14,2225.4500000000007,8854.6
Job_110,6629.15,M0,8942.6,6,2319.4500000000007,8948.6
Job_110,6629.15,M1,8961.4,22,2354.25,8983.4
Job_110,6629.15,M5,8983.4,61,2415.25,9044.4
Job_110,6629.15,M3,9061.2,26,2458.050000000001,9087.2
Job_110,6629.15,M4,9197.4,69,2637.25,9266.4
Job_110,6629.15,M8,9293.0,21,2684.8500000000004,9314.0
Job_110,6629.15,M7,9378.0,49,2797.8500000000004,9427.0
Job_110,6629.15,M9,9427.0,72,2869.8500000000004,9499.0
Job_110,6629.15,M6,9504.8,53,2928.6499999999996,9557.8
Job_109,6558.47,M2,8432.6,84,1958.13,8516.6
Job_109,6558.47,M1,8928.8,2,2372.329999999999,8930.8
Job_109,6558.47,M5,8930.8,52,2424.329999999999,8982.8
Job_109,6558.47,M3,9210.0,95,2746.5299999999997,9305.0
Job_109,6558.47,M8,9389.2,48,2878.7300000000005,9437.2
Job_109,6558.47,M9,9499.6,72,3013.13,9571.6
Job_109,6558.47,M0,9571.6,47,3060.13,9618.6
Job_109,6558.47,M6,9621.0,65,3127.5299999999997,9686.0
Job_109,6558.47,M4,9686.0,6,3133.5299999999997,9692.0
Job_109,6558.47,M7,9692.0,25,3158.5299999999997,9717.0
Job_108,6539.36,M1,8450.6,85,1996.2400000000007,8535.6
Job_108,6539.36,M0,8606.6,13,2080.2400000000007,8619.6
Job_108,6539.36,M2,8779.0,61,2300.6400000000003,8840.0
Job_108,6539.36,M6,8840.0,7,2307.6400000000003,8847.0
Job_108,6539.36,M8,8847.0,64,2371.6400000000003,8911.0
Job_108,6539.36,M9,8911.0,76,2447.6400000000003,8987.0
Job_108,6539.36,M5,9045.0,47,2552.6400000000003,9092.0
Job_108,6539.36,M3,9157.4,52,2670.04,9209.4
Job_108,6539.36,M4,9293.6,90,2844.2400000000007,9383.6
Job_108,6539.36,M7,9427.6,45,2933.2400000000007,9472.6
Job_107,6470.5,M0,8515.4,43,2087.8999999999996,8558.4
Job_107,6470.5,M2,8589.4,90,2208.8999999999996,8679.4
Job_107,6470.5,M4,8741.2,75,2345.7000000000007,8816.2
Job_107,6470.5,M9,8893.8,11,2434.2999999999993,8904.8
Job_107,6470.5,M3,9087.8,69,2686.2999999999993,9156.8
Job_107,6470.5,M1,9156.8,28,2714.2999999999993,9184.8
Job_107,6470.5,M6,9184.8,46,2760.2999999999993,9230.8
Job_107,6470.5,M5,9348.6,46,2924.1000000000004,9394.6
Job_107,6470.5,M7,9473.2,72,3074.7000000000007,9545.2
Job_107,6470.5,M8,9545.2,30,3104.7000000000007,9575.2
Job_106,6447.7,M1,8684.4,81,2317.7,8765.4
Job_106,6447.7,M2,8855.2,95,2502.500000000001,8950.2
Job_106,6447.7,M0,8950.2,71,2573.500000000001,9021.2
Job_106,6447.7,M4,9097.8,99,2749.0999999999995,9196.8
Job_106,6447.7,M6,9231.4,9,2792.7,9240.4
Job_106,6447.7,M8,9240.4,52,2844.7,9292.4
Job_106,6447.7,M7,9292.4,85,2929.7,9377.4
Job_106,6447.7,M3,9437.4,98,3087.7,9535.4
Job_106,6447.7,M9,9572.2,22,3146.500000000001,9594.2
Job_106,6447.7,M5,9594.2,43,3189.500000000001,9637.2
Job_105,6445.32,M1,8766.0,91,2411.6800000000003,8857.0
Job_105,6445.32,M0,8857.0,85,2496.6800000000003,8942.0
Job_105,6445.32,M3,8942.0,39,2535.6800000000003,8981.0
Job_105,6445.32,M2,9036.4,74,2665.08,9110.4
Job_105,6445.32,M8,9130.8,90,2775.4799999999996,9220.8
Job_105,6445.32,M5,9220.8,10,2785.4799999999996,9230.8
Job_105,6445.32,M7,9230.8,12,2797.4799999999996,9242.8
Job_105,6445.32,M6,9242.8,89,2886.4799999999996,9331.8
Job_105,6445.32,M9,9331.8,45,2931.4799999999996,9376.8
Job_105,6445.32,M4,9542.0,33,3129.6800000000003,9575.0
Job_104,6407.75,M0,8448.2,29,2069.4500000000007,8477.2
Job_104,6407.75,M1,8605.8,78,2276.0499999999993,8683.8
Job_104,6407.75,M2,8683.8,9,2285.0499999999993,8692.8
Job_104,6407.75,M3,8692.8,36,2321.0499999999993,8728.8
Job_104,6407.75,M4,8816.8,49,2458.0499999999993,8865.8
Job_104,6407.75,M5,8867.6,11,2470.8500000000004,8878.6
Job_104,6407.75,M6,8878.6,62,2532.8500000000004,8940.6
Job_104,6407.75,M7,8955.6,56,2603.8500000000004,9011.6
Job_104,6407.75,M8,9011.6,44,2647.8500000000004,9055.6
Job_104,6407.75,M9,9055.6,21,2668.8500000000004,9076.6
Job_103,6398.78,M1,8404.0,46,2051.2200000000003,8450.0
Job_103,6398.78,M0,8477.8,37,2116.0199999999995,8514.8
Job_103,6398.78,M3,8514.8,61,2177.0199999999995,8575.8
Job_103,6398.78,M2,8575.8,13,2190.0199999999995,8588.8
Job_103,6398.78,M6,8637.0,32,2270.2200000000003,8669.0
Job_103,6398.78,M5,8669.0,21,2291.2200000000003,8690.0
Job_103,6398.78,M9,8861.2,32,2494.420000000001,8893.2
Job_103,6398.78,M8,8911.6,89,2601.8200000000006,9000.6
Job_103,6398.78,M7,9012.2,30,2643.420000000001,9042.2
Job_103,6398.78,M4,9042.2,55,2698.420000000001,9097.2
Job_102,6342.94,M0,8371.6,76,2104.6600000000008,8447.6
Job_102,6342.94,M1,8536.2,69,2262.260000000001,8605.2
Job_102,6342.94,M3,8746.8,76,2479.8599999999997,8822.8
Job_102,6342.94,M5,8879.2,51,2587.260000000001,8930.2
Job_102,6342.94,M2,8950.8,85,2692.8599999999997,9035.8
Job_102,6342.94,M9,9035.8,11,2703.8599999999997,9046.8
Job_102,6342.94,M6,9046.8,40,2743.8599999999997,9086.8
Job_102,6342.94,M7,9088.4,89,2834.46,9177.4
Job_102,6342.94,M4,9267.0,26,2950.0600000000004,9293.0
Job_102,6342.94,M8,9314.6,74,3045.6600000000008,9388.6
Job_101,6289.4,M1,8165.4,85,1961.0,8250.4
Job_101,6289.4,M0,8358.0,13,2081.6000000000004,8371.0
Job_101,6289.4,M2,8371.0,61,2142.6000000000004,8432.0
Job_101,6289.4,M6,8629.4,7,2347.0,8636.4
Job_101,6289.4,M8,8636.4,64,2411.0,8700.4
Job_101,6289.4,M9,8700.4,76,2487.0,8776.4
Job_101,6289.4,M5,8776.4,47,2534.0,8823.4
Job_101,6289.4,M3,8823.4,52,2586.0,8875.4
Job_101,6289.4,M4,8875.4,90,2676.0,8965.4
Job_101,6289.4,M7,9042.8,45,2798.3999999999996,9087.8
Job_100,6187.52,M0,8051.6,76,1940.08,8127.6
Job_100,6187.52,M1,8251.0,69,2132.4799999999996,8320.0
Job_100,6187.52,M3,8356.4,76,2244.879999999999,8432.4
Job_100,6187.52,M5,8478.0,51,2341.4799999999996,8529.0
Job_100,6187.52,M2,8693.4,85,2590.879999999999,8778.4
Job_100,6187.52,M9,8778.4,11,2601.879999999999,8789.4
Job_100,6187.52,M6,8789.4,40,2641.879999999999,8829.4
Job_100,6187.52,M7,8829.4,89,2730.879999999999,8918.4
Job_100,6187.52,M4,8966.0,26,2804.4799999999996,8992.0
Job_100,6187.52,M8,9056.2,74,2942.6800000000003,9130.2
Job_099,6169.92,M2,8143.2,31,2004.2799999999997,8174.2
Job_099,6169.92,M0,8271.4,86,2187.4799999999996,8357.4
Job_099,6169.92,M1,8357.4,46,2233.4799999999996,8403.4
Job_099,6169.92,M5,8403.4,74,2307.4799999999996,8477.4
Job_099,6169.92,M4,8477.4,32,2339.4799999999996,8509.4
Job_099,6169.92,M6,8540.8,88,2458.879999999999,8628.8
Job_099,6169.92,M8,8701.0,19,2550.08,8720.0
Job_099,6169.92,M9,8812.6,48,2690.6800000000003,8860.6
Job_099,6169.92,M7,8919.0,36,2785.08,8955.0
Job_099,6169.92,M3,8981.6,79,2890.6800000000003,9060.6
Job_098,6149.61,M1,8116.2,46,2012.5900000000001,8162.2
Job_098,6149.61,M0,8162.2,37,2049.590000000001,8199.2
Job_098,6149.61,M3,8199.2,61,2110.590000000001,8260.2
Job_098,6149.61,M2,8260.2,13,2123.590000000001,8273.2
Job_098,6149.61,M6,8273.2,32,2155.590000000001,8305.2
Job_098,6149.61,M5,8305.2,21,2176.590000000001,8326.2
Job_098,6149.61,M9,8326.2,32,2208.590000000001,8358.2
Job_098,6149.61,M8,8480.0,89,2419.3900000000003,8569.0
Job_098,6149.61,M7,8569.0,30,2449.3900000000003,8599.0
Job_098,6149.61,M4,8630.6,55,2535.9900000000007,8685.6
Job_097,6076.0,M2,7794.4,84,1802.3999999999996,7878.4
Job_097,6076.0,M1,8162.8,2,2088.8,8164.8
Job_097,6076.0,M5,8164.8,52,2140.7999999999993,8216.8
Job_097,6076.0,M3,8260.8,95,2279.7999999999993,8355.8
Job_097,6076.0,M8,8431.4,48,2403.3999999999996,8479.4
Job_097,6076.0,M9,8479.4,72,2475.3999999999996,8551.4
Job_097,6076.0,M0,8559.0,47,2530.0,8606.0
Job_097,6076.0,M6,8669.6,65,2658.6000000000004,8734.6
Job_097,6076.0,M4,8734.6,6,2664.6000000000004,8740.6
Job_097,6076.0,M7,8740.6,25,2689.6000000000004,8765.6
Job_096,5996.45,M2,7779.8,14,1797.3500000000004,7793.8
Job_096,5996.45,M0,7793.8,6,1803.3500000000004,7799.8
Job_096,5996.45,M1,8049.2,22,2074.75,8071.2
Job_096,5996.45,M5,8071.2,61,2135.75,8132.2
Job_096,5996.45,M3,8132.2,26,2161.75,8158.2
Job_096,5996.45,M4,8158.2,69,2230.750000000001,8227.2
Job_096,5996.45,M8,8227.2,21,2251.750000000001,8248.2
Job_096,5996.45,M7,8336.0,49,2388.55,8385.0
Job_096,5996.45,M9,8385.0,72,2460.55,8457.0
Job_096,5996.45,M6,8487.2,53,2543.750000000001,8540.2
Job_095,5952.34,M1,7966.6,81,2095.26,8047.6
Job_095,5952.34,M2,8047.6,95,2190.26,8142.6
Job_095,5952.34,M0,8199.8,71,2318.459999999999,8270.8
Job_095,5952.34,M4,8270.8,99,2417.459999999999,8369.8
Job_095,5952.34,M6,8369.8,9,2426.459999999999,8378.8
Job_095,5952.34,M8,8378.8,52,2478.459999999999,8430.8
Job_095,5952.34,M7,8430.8,85,2563.459999999999,8515.8
Job_095,5952.34,M3,8576.4,98,2722.0599999999995,8674.4
Job_095,5952.34,M9,8790.0,22,2859.66,8812.0
Job_095,5952.34,M5,8824.0,43,2914.66,8867.0
Job_094,5901.78,M1,7875.0,91,2064.2200000000003,7966.0
Job_094,5901.78,M0,7966.0,85,2149.2200000000003,8051.0
Job_094,5901.78,M3,8088.2,39,2225.42,8127.2
Job_094,5901.78,M2,8174.8,74,2347.0199999999995,8248.8
Job_094,5901.78,M8,8248.8,90,2437.0199999999995,8338.8
Job_094,5901.78,M5,8338.8,10,2447.0199999999995,8348.8
Job_094,5901.78,M7,8385.6,12,2495.8200000000006,8397.6
Job_094,5901.78,M6,8397.6,89,2584.8200000000006,8486.6
Job_094,5901.78,M9,8552.0,45,2695.2200000000003,8597.0
Job_094,5901.78,M4,8597.0,33,2728.2200000000003,8630.0
Job_093,5876.28,M0,7596.2,43,1762.92,7639.2
Job_093,5876.28,M2,7689.2,90,1902.92,7779.2
Job_093,5876.28,M4,7932.6,75,2131.3200000000006,8007.6
Job_093,5876.28,M9,8007.6,11,2142.3200000000006,8018.6
Job_093,5876.28,M3,8018.6,69,2211.3200000000006,8087.6
Job_093,5876.28,M1,8087.6,28,2239.3200000000006,8115.6
Job_093,5876.28,M6,8117.8,46,2287.5200000000004,8163.8
Job_093,5876.28,M5,8217.4,46,2387.12,8263.4
Job_093,5876.28,M7,8263.4,72,2459.12,8335.4
Job_093,5876.28,M8,8339.4,30,2493.12,8369.4
Job_092,5774.37,M0,7566.6,29,1821.2300000000005,7595.6
Job_092,5774.37,M1,7595.6,78,1899.2300000000005,7673.6
Job_092,5774.37,M2,7679.6,9,1914.2300000000005,7688.6
Job_092,5774.37,M3,7847.0,36,2108.63,7883.0
Job_092,5774.37,M4,7883.0,49,2157.63,7932.0
Job_092,5774.37,M5,7932.0,11,2168.63,7943.0
Job_092,5774.37,M6,8055.2,62,2342.83,8117.2
Job_092,5774.37,M7,8117.2,56,2398.83,8173.2
Job_092,5774.37,M8,8173.2,44,2442.830000000001,8217.2
Job_092,5774.37,M9,8217.2,21,2463.830000000001,8238.2
Job_091,5650.59,M1,7087.4,91,1527.8099999999995,7178.4
Job_091,5650.59,M0,7481.0,85,1915.4099999999999,7566.0
Job_091,5650.59,M3,7566.0,39,1954.4099999999999,7605.0
Job_091,5650.59,M2,7605.0,74,2028.4099999999999,7679.0
Job_091,5650.59,M8,7797.2,90,2236.6099999999997,7887.2
Job_091,5650.59,M5,7943.6,10,2303.01,7953.6
Job_091,5650.59,M7,7953.6,12,2315.01,7965.6
Job_091,5650.59,M6,7965.6,89,2404.01,8054.6
Job_091,5650.59,M9,8054.6,45,2449.01,8099.6
Job_091,5650.59,M4,8099.6,33,2482.01,8132.6
Job_090,5550.12,M0,7213.2,43,1706.08,7256.2
Job_090,5550.12,M2,7300.2,90,1840.08,7390.2
Job_090,5550.12,M4,7568.8,75,2093.6800000000003,7643.8
Job_090,5550.12,M9,7701.6,11,2162.4800000000005,7712.6
Job_090,5550.12,M3,7777.4,69,2296.2799999999997,7846.4
Job_090,5550.12,M1,7846.4,28,2324.2799999999997,7874.4
Job_090,5550.12,M6,7874.4,46,2370.2799999999997,7920.4
Job_090,5550.12,M5,7954.2,46,2450.08,8000.2
Job_090,5550.12,M7,8000.2,72,2522.08,8072.2
Job_090,5550.12,M8,8072.2,30,2552.08,8102.2
Job_089,5501.64,M0,7183.6,29,1710.96,7212.6
Job_089,5501.64,M1,7212.6,78,1788.96,7290.6
Job_089,5501.64,M2,7290.6,9,1797.96,7299.6
Job_089,5501.64,M3,7299.6,36,1833.96,7335.6
Job_089,5501.64,M4,7512.6,49,2059.96,7561.6
Job_089,5501.64,M5,7561.6,11,2070.96,7572.6
Job_089,5501.64,M6,7634.6,62,2194.96,7696.6
Job_089,5501.64,M7,7696.6,56,2250.96,7752.6
Job_089,5501.64,M8,7752.6,44,2294.96,7796.6
Job_089,5501.64,M9,7796.6,21,2315.96,7817.6
Job_088,5347.0,M2,6923.8,31,1607.8000000000002,6954.8
Job_088,5347.0,M0,6954.8,86,1693.8000000000002,7040.8
Job_088,5347.0,M1,7040.8,46,1739.8000000000002,7086.8
Job_088,5347.0,M5,7132.0,74,1859.0,7206.0
Job_088,5347.0,M4,7282.6,32,1967.6000000000004,7314.6
Job_088,5347.0,M6,7546.0,88,2287.0,7634.0
Job_088,5347.0,M8,7634.0,19,2306.0,7653.0
Job_088,5347.0,M9,7653.0,48,2354.0,7701.0
Job_088,5347.0,M7,7798.8,36,2487.8,7834.8
Job_088,5347.0,M3,7883.6,79,2615.6000000000004,7962.6
Job_087,5189.15,M2,6653.8,14,1478.6500000000005,6667.8
Job_087,5189.15,M0,6754.6,6,1571.4500000000007,6760.6
Job_087,5189.15,M1,6792.0,22,1624.8500000000004,6814.0
Job_087,5189.15,M5,6884.0,61,1755.8500000000004,6945.0
Job_087,5189.15,M3,7032.0,26,1868.8500000000004,7058.0
Job_087,5189.15,M4,7058.0,69,1937.8500000000004,7127.0
Job_087,5189.15,M8,7153.0,21,1984.8500000000004,7174.0
Job_087,5189.15,M7,7206.0,49,2065.8500000000004,7255.0
Job_087,5189.15,M9,7288.8,72,2171.6500000000005,7360.8
Job_087,5189.15,M6,7360.8,53,2224.6500000000005,7413.8
Job_086,5118.47,M2,6569.2,84,1534.7299999999996,6653.2
Job_086,5118.47,M1,6814.6,2,1698.13,6816.6
Job_086,5118.47,M5,7006.6,52,1940.13,7058.6
Job_086,5118.47,M3,7058.6,95,2035.13,7153.6
Job_086,5118.47,M8,7174.6,48,2104.13,7222.6
Job_086,5118.47,M9,7361.4,72,2314.9299999999994,7433.4
Job_086,5118.47,M0,7433.4,47,2361.9299999999994,7480.4
Job_086,5118.47,M6,7480.4,65,2426.9299999999994,7545.4
Job_086,5118.47,M4,7562.2,6,2449.7299999999996,7568.2
Job_086,5118.47,M7,7568.2,25,2474.7299999999996,7593.2
Job_085,5099.36,M1,6624.8,85,1610.4400000000005,6709.8
Job_085,5099.36,M0,6761.2,13,1674.8400000000001,6774.2
Job_085,5099.36,M2,6955.4,61,1917.04,7016.4
Job_085,5099.36,M6,7075.4,7,1983.04,7082.4
Job_085,5099.36,M8,7088.4,64,2053.04,7152.4
Job_085,5099.36,M9,7152.4,76,2129.04,7228.4
Job_085,5099.36,M5,7228.4,47,2176.04,7275.4
Job_085,5099.36,M3,7336.2,52,2288.84,7388.2
Job_085,5099.36,M4,7388.2,90,2378.84,7478.2
Job_085,5099.36,M7,7753.2,45,2698.84,7798.2
Job_084,5030.5,M0,6422.0,43,1434.5,6465.0
Job_084,5030.5,M2,6465.0,90,1524.5,6555.0
Job_084,5030.5,M4,6555.0,75,1599.5,6630.0
Job_084,5030.5,M9,6821.8,11,1802.3000000000002,6832.8
Job_084,5030.5,M3,6882.8,69,1921.3000000000002,6951.8
Job_084,5030.5,M1,6951.8,28,1949.3000000000002,6979.8
Job_084,5030.5,M6,7028.8,46,2044.3000000000002,7074.8
Job_084,5030.5,M5,7074.8,46,2090.3,7120.8
Job_084,5030.5,M7,7120.8,72,2162.3,7192.8
Job_084,5030.5,M8,7342.4,30,2341.8999999999996,7372.4
Job_083,5007.7,M1,6710.4,81,1783.6999999999998,6791.4
Job_083,5007.7,M2,7017.0,95,2104.3,7112.0
Job_083,5007.7,M0,7112.0,71,2175.3,7183.0
Job_083,5007.7,M4,7183.0,99,2274.3,7282.0
Job_083,5007.7,M6,7414.4,9,2415.7,7423.4
Job_083,5007.7,M8,7423.4,52,2467.7,7475.4
Job_083,5007.7,M7,7593.8,85,2671.1000000000004,7678.8
Job_083,5007.7,M3,7678.8,98,2769.1000000000004,7776.8
Job_083,5007.7,M9,7818.2,22,2832.5,7840.2
Job_083,5007.7,M5,7840.2,43,2875.5,7883.2
Job_082,5005.32,M1,6385.0,91,1470.6800000000003,6476.0
Job_082,5005.32,M0,6669.0,85,1748.6800000000003,6754.0
Job_082,5005.32,M3,6754.0,39,1787.6800000000003,6793.0
Job_082,5005.32,M2,6849.2,74,1917.88,6923.2
Job_082,5005.32,M8,6923.2,90,2007.88,7013.2
Job_082,5005.32,M5,7121.4,10,2126.08,7131.4
Job_082,5005.32,M7,7193.4,12,2200.08,7205.4
Job_082,5005.32,M6,7205.4,89,2289.08,7294.4
Job_082,5005.32,M9,7434.0,45,2473.6800000000003,7479.0
Job_082,5005.32,M4,7479.0,33,2506.6800000000003,7512.0
Job_081,4967.75,M0,6318.8,29,1380.0500000000002,6347.8
Job_081,4967.75,M1,6546.2,78,1656.4499999999998,6624.2
Job_081,4967.75,M2,6754.0,9,1795.25,6763.0
Job_081,4967.75,M3,6793.6,36,1861.8500000000004,6829.6
Job_081,4967.75,M4,6829.6,49,1910.8500000000004,6878.6
Job_081,4967.75,M5,6945.6,11,1988.8500000000004,6956.6
Job_081,4967.75,M6,6956.6,62,2050.8500000000004,7018.6
Job_081,4967.75,M7,7018.6,56,2106.8500000000004,7074.6
Job_081,4967.75,M8,7223.2,44,2299.45,7267.2
Job_081,4967.75,M9,7267.2,21,2320.45,7288.2
Job_080,4958.78,M1,6338.4,46,1425.62,6384.4
Job_080,4958.78,M0,6384.4,37,1462.62,6421.4
Job_080,4958.78,M3,6484.0,61,1586.2200000000003,6545.0
Job_080,4958.78,M2,6555.6,13,1609.8200000000006,6568.6
Job_080,4958.78,M6,6635.8,32,1709.0200000000004,6667.8
Job_080,4958.78,M5,6745.6,21,1807.8200000000006,6766.6
Job_080,4958.78,M9,6766.6,32,1839.8200000000006,6798.6
Job_080,4958.78,M8,6798.6,89,1928.8200000000006,6887.6
Job_080,4958.78,M7,6898.4,30,1969.62,6928.4
Job_080,4958.78,M4,6999.4,55,2095.62,7054.4
Job_079,4902.94,M0,6242.2,76,1415.2600000000002,6318.2
Job_079,4902.94,M1,6476.6,69,1642.6600000000008,6545.6
Job_079,4902.94,M3,6545.6,76,1718.6600000000008,6621.6
Job_079,4902.94,M5,6621.6,51,1769.6600000000008,6672.6
Job_079,4902.94,M2,6763.6,85,1945.6600000000008,6848.6
Job_079,4902.94,M9,6848.6,11,1956.6600000000008,6859.6
Job_079,4902.94,M6,6859.6,40,1996.6600000000008,6899.6
Job_079,4902.94,M7,6929.0,89,2115.0600000000004,7018.0
Job_079,4902.94,M4,7127.6,26,2250.6600000000008,7153.6
Job_079,4902.94,M8,7267.8,74,2438.8600000000006,7341.8
Job_078,4849.4,M1,6136.6,85,1372.2000000000007,6221.6
Job_078,4849.4,M0,6228.6,13,1392.2000000000007,6241.6
Job_078,4849.4,M2,6241.6,61,1453.2000000000007,6302.6
Job_078,4849.4,M6,6455.2,7,1612.8000000000002,6462.2
Job_078,4849.4,M8,6550.0,64,1764.6000000000004,6614.0
Job_078,4849.4,M9,6622.0,76,1848.6000000000004,6698.0
Job_078,4849.4,M5,6698.0,47,1895.6000000000004,6745.0
Job_078,4849.4,M3,6830.2,52,2032.8000000000002,6882.2
Job_078,4849.4,M4,6882.2,90,2122.8,6972.2
Job_078,4849.4,M7,7075.2,45,2270.8,7120.2
Job_077,4747.52,M0,5993.8,76,1322.2799999999997,6069.8
Job_077,4747.52,M1,6222.2,69,1543.6799999999994,6291.2
Job_077,4747.52,M3,6302.8,76,1631.2799999999997,6378.8
Job_077,4747.52,M5,6412.4,51,1715.8799999999992,6463.4
Job_077,4747.52,M2,6668.4,85,2005.8799999999992,6753.4
Job_077,4747.52,M9,6753.4,11,2016.8799999999992,6764.4
Job_077,4747.52,M6,6764.4,40,2056.879999999999,6804.4
Job_077,4747.52,M7,6808.8,89,2150.2799999999997,6897.8
Job_077,4747.52,M4,6972.8,26,2251.2799999999997,6998.8
Job_077,4747.52,M8,7013.8,74,2340.2799999999997,7087.8
Job_076,4729.92,M2,6005.2,31,1306.2799999999997,6036.2
Job_076,4729.92,M0,6070.4,86,1426.4799999999996,6156.4
Job_076,4729.92,M1,6291.8,46,1607.88,6337.8
Job_076,4729.92,M5,6337.8,74,1681.88,6411.8
Job_076,4729.92,M4,6415.0,32,1717.08,6447.0
Job_076,4729.92,M6,6462.8,88,1820.88,6550.8
Job_076,4729.92,M8,6614.6,19,1903.6800000000003,6633.6
Job_076,4729.92,M9,6698.6,48,2016.6800000000003,6746.6
Job_076,4729.92,M7,6746.6,36,2052.6800000000003,6782.6
Job_076,4729.92,M3,6952.4,79,2301.4799999999996,7031.4
Job_075,4709.61,M1,5910.2,46,1246.5900000000001,5956.2
Job_075,4709.61,M0,5956.2,37,1283.5900000000001,5993.2
Job_075,4709.61,M3,6145.6,61,1496.9900000000007,6206.6
Job_075,4709.61,M2,6219.6,13,1522.9900000000007,6232.6
Job_075,4709.61,M6,6232.6,32,1554.9900000000007,6264.6
Job_075,4709.61,M5,6271.6,21,1582.9900000000007,6292.6
Job_075,4709.61,M9,6296.6,32,1618.9900000000007,6328.6
Job_075,4709.61,M8,6328.6,89,1707.9900000000007,6417.6
Job_075,4709.61,M7,6417.6,30,1737.9900000000007,6447.6
Job_075,4709.61,M4,6447.6,55,1792.9900000000007,6502.6
Job_074,4636.0,M2,5800.0,84,1248.0,5884.0
Job_074,4636.0,M1,6134.0,2,1500.0,6136.0
Job_074,4636.0,M5,6136.0,52,1552.0,6188.0
Job_074,4636.0,M3,6207.2,95,1666.1999999999998,6302.2
Job_074,4636.0,M8,6501.4,48,1913.3999999999996,6549.4
Job_074,4636.0,M9,6549.4,72,1985.3999999999996,6621.4
Job_074,4636.0,M0,6621.4,47,2032.3999999999996,6668.4
Job_074,4636.0,M6,6668.4,65,2097.3999999999996,6733.4
Job_074,4636.0,M4,6733.4,6,2103.3999999999996,6739.4
Job_074,4636.0,M7,6783.2,25,2172.2,6808.2
Job_073,4556.45,M2,5418.6,14,876.1500000000005,5432.6
Job_073,4556.45,M0,5460.8,6,910.3500000000004,5466.8
Job_073,4556.45,M1,5714.4,22,1179.9499999999998,5736.4
Job_073,4556.45,M5,5948.8,61,1453.3500000000004,6009.8
Job_073,4556.45,M3,6009.8,26,1479.3500000000004,6035.8
Job_073,4556.45,M4,6035.8,69,1548.3500000000004,6104.8
Job_073,4556.45,M8,6121.4,21,1585.9499999999998,6142.4
Job_073,4556.45,M7,6142.4,49,1634.9499999999998,6191.4
Job_073,4556.45,M9,6224.0,72,1739.5500000000002,6296.0
Job_073,4556.45,M6,6296.0,53,1792.5500000000002,6349.0
Job_072,4512.34,M1,5828.6,81,1397.2600000000002,5909.6
Job_072,4512.34,M2,5909.6,95,1492.2600000000002,6004.6
Job_072,4512.34,M0,6157.0,71,1715.6599999999999,6228.0
Job_072,4512.34,M4,6257.0,99,1843.6599999999999,6356.0
Job_072,4512.34,M6,6356.0,9,1852.6599999999999,6365.0
